symbol,sym,exp,qty,openqty,price,openprice,value,avg_cost,unr_pnl,real_pnl,PurePL,accountid,currency,pure_unr_pnl
#GER30_M6,#GER30_M6,,2.0,2.0,10216.0,10216.0,0.0,20.432,0.0,-3631.587,-3550.0,Paper,USD,
