symbol,sym,exp,qty,openqty,price,openprice,value,avg_cost,unr_pnl,real_pnl,PurePL,accountid,currency,pure_unr_pnl
BTCUSD_rockEUR,BTCUSD_rockEUR,,20.0,20.0,398.17,398.17,0.0,19.9085,-19.9085,-350.262,204.2,Paper,USD,0.0
