trade_id,PL,closeVWAP_timestamp,closedWhen,closedWhenUnixTimeStamp,closing_price_VWAP,expir,instrument,long_or_short,markToMarket_time,openVWAP_timestamp,open_or_closed,openedWhen,opening_price_VWAP,ptValue,putcall,quant_closed,quant_opened,strike,symbol,symbol_description,commission,index
1,-2.17803999999,20160317 16:45:53 EST,20160317 16:45:53 EST,20160317 16:45:53 EST,0.96781,,USDCHF,long,20160317 16:41:50 EST,20160317 16:41:50 EST,closed,20160317 16:41:50 EST,0.96787,10000.0,,3.0,3.0,,USDCHF,strat103USDCHFv2,4.0,
2,-1.26706000001,20160317 17:36:40 EST,20160317 17:36:40 EST,20160317 17:36:40 EST,0.9679,,USDCHF,short,20160317 16:45:53 EST,20160317 16:45:53 EST,closed,20160317 16:45:53 EST,0.96781,10000.0,,3.0,3.0,,USDCHF,strat103USDCHFv2,4.0,
3,-15.002049006,20160317 20:39:12 EST,20160317 20:39:12 EST,20160317 20:39:12 EST,0.96685,,USDCHF,short,20160317 19:31:18 EST,20160317 19:31:18 EST,open,20160317 19:31:18 EST,0.96693,10000.0,,12.0,15.0,,USDCHF,strat103USDCHFv2,5.284929006,
