permid,account,clientid,commission,commission_currency,exchange,execid,expiry,level_0,orderid,price,qty,openqty,realized_PnL,side,symbol,symbol_currency,times,yield_redemption_date,PurePL,balance,margin_available,openprice,purebalance,real_pnl
11,Paper,Paper,2.0,USD,IDEALPRO,11.0,,,1.0,85.4335,100000.0,0.0,-31.04,SLD,CAD,JPY,20160404 05:32:00 EST,,-29.04,20864.0727936,301333.52,85.4665,20891.88,-31.04
12,Paper,Paper,3.9195904,USD,IDEALPRO,12.0,,,1.0,111.352,200000.0,-300000.0,-3.9195904,SLD,USD,JPY,20160404 05:34:00 EST,,0.0,20860.1532032,105354.0,111.4465,20891.88,-3.9195904
13,Paper,Paper,3.0084032,USD,IDEALPRO,13.0,,,1.0,85.466,200000.0,200000.0,-3.0084032,BOT,CAD,JPY,20160404 05:34:00 EST,,0.0,20857.1448,-45066.16,85.466,20891.88,-3.0084032
14,Paper,Paper,3.9277744,USD,IDEALPRO,14.0,,,1.0,111.5845,200000.0,-100000.0,-246.8077744,BOT,USD,JPY,20160404 05:36:00 EST,,-242.88,20610.3370256,151322.56,111.4465,20649.0,-246.8077744
15,Paper,Paper,3.0106208,USD,IDEALPRO,15.0,,,1.0,85.529,300000.0,-100000.0,107.8693792,SLD,CAD,JPY,20160404 05:36:00 EST,,110.88,20718.2064048,226588.08,85.529,20759.88,107.8693792
16,Paper,Paper,2.0,USD,IDEALPRO,16.0,,,1.0,111.582,100000.0,-200000.0,-2.0,SLD,USD,JPY,20160404 05:37:00 EST,,0.0,20716.2064048,128395.92,111.51425,20759.88,-2.0
17,Paper,Paper,2.0,USD,IDEALPRO,17.0,,,1.0,85.1955,200000.0,100000.0,291.48,BOT,CAD,JPY,20160404 05:37:00 EST,,293.48,21007.6864048,128395.92,85.1955,21053.36,291.48
18,Paper,Paper,3.9305728,USD,IDEALPRO,18.0,,,1.0,111.664,200000.0,0.0,-267.4905728,BOT,USD,JPY,20160404 05:38:00 EST,,-263.56,20740.195832,324924.56,111.51425,20789.8,-267.4905728
19,Paper,Paper,2.0,USD,IDEALPRO,19.0,,,1.0,85.4535,200000.0,-100000.0,225.04,SLD,CAD,JPY,20160404 05:38:00 EST,,227.04,20965.235832,324924.56,85.4535,21016.84,225.04
20,Paper,Paper,2.0,USD,IDEALPRO,20.0,,,1.0,111.431,100000.0,-100000.0,-2.0,SLD,USD,JPY,20160404 05:42:00 EST,,0.0,20963.235832,226865.28,111.431,21016.84,-2.0
21,Paper,Paper,2.0,USD,IDEALPRO,21.0,,,1.0,85.2445,200000.0,100000.0,181.92,BOT,CAD,JPY,20160404 05:42:00 EST,,183.92,21145.155832,226865.28,85.2445,21200.76,181.92
22,Paper,Paper,2.0,USD,IDEALPRO,22.0,,,1.0,111.463,200000.0,100000.0,-30.16,BOT,USD,JPY,20160404 05:44:00 EST,,-28.16,21114.995832,226865.28,111.463,21172.6,-30.16
23,Paper,Paper,2.0,USD,IDEALPRO,23.0,,,1.0,85.1015,100000.0,0.0,-127.84,SLD,CAD,JPY,20160404 05:44:00 EST,,-125.84,20987.155832,301754.6,85.2445,21046.76,-127.84
24,Paper,Paper,2.0,USD,IDEALPRO,24.0,,,1.0,111.1605,100000.0,0.0,-268.2,SLD,USD,JPY,20160404 05:49:00 EST,,-266.2,20718.955832,399575.84,111.463,20780.56,-268.2
25,Paper,Paper,2.0,USD,IDEALPRO,25.0,,,1.0,85.2315,100000.0,100000.0,-2.0,BOT,CAD,JPY,20160404 05:49:00 EST,,0.0,20716.955832,324572.12,85.2315,20780.56,-2.0
26,Paper,Paper,2.0,USD,IDEALPRO,26.0,,,1.0,111.228,100000.0,-100000.0,-2.0,SLD,USD,JPY,20160404 07:07:00 EST,,0.0,20714.955832,226691.48,111.228,20780.56,-2.0
27,Paper,Paper,2.0,USD,IDEALPRO,27.0,,,1.0,85.2525,100000.0,200000.0,-2.0,BOT,CAD,JPY,20160404 07:07:00 EST,,0.0,20712.955832,151669.28,85.242,20780.56,-2.0
28,Paper,Paper,2.0,USD,IDEALPRO,28.0,,,1.0,111.286,100000.0,0.0,-53.04,BOT,USD,JPY,20160404 07:08:00 EST,,-51.04,20659.915832,249600.96,111.228,20729.52,-53.04
29,Paper,Paper,2.0,USD,IDEALPRO,29.0,,,1.0,85.142,100000.0,100000.0,-90.0,SLD,CAD,JPY,20160404 07:08:00 EST,,-88.0,20569.915832,324525.92,85.242,20641.52,-90.0
30,Paper,Paper,2.0,USD,IDEALPRO,30.0,,,1.0,111.3315,100000.0,-100000.0,-2.0,SLD,USD,JPY,20160404 07:13:00 EST,,0.0,20567.915832,226554.2,111.3315,20641.52,-2.0
31,Paper,Paper,2.0,USD,IDEALPRO,31.0,,,1.0,85.1235,100000.0,200000.0,-2.0,BOT,CAD,JPY,20160404 07:13:00 EST,,0.0,20565.915832,151645.52,85.18275,20641.52,-2.0
32,Paper,Paper,2.0,USD,IDEALPRO,32.0,,,1.0,111.1565,200000.0,100000.0,152.0,BOT,USD,JPY,20160404 07:15:00 EST,,154.0,20717.915832,151645.52,111.1565,20795.52,152.0
33,Paper,Paper,2.0,USD,IDEALPRO,33.0,,,1.0,85.506,100000.0,100000.0,282.46,SLD,CAD,JPY,20160404 07:15:00 EST,,284.46,21000.375832,226890.8,85.18275,21079.98,282.46
34,Paper,Paper,2.0,USD,IDEALPRO,34.0,,,1.0,111.244,200000.0,-100000.0,75.0,SLD,USD,JPY,20160404 14:47:00 EST,,77.0,21075.375832,226890.8,111.244,21156.98,75.0
35,Paper,Paper,2.0,USD,IDEALPRO,35.0,,,1.0,85.145,100000.0,200000.0,-2.0,BOT,CAD,JPY,20160404 14:47:00 EST,,0.0,21073.375832,151963.2,85.163875,21156.98,-2.0
36,Paper,Paper,2.0,USD,IDEALPRO,36.0,,,1.0,111.263,100000.0,0.0,-18.72,BOT,USD,JPY,20160404 15:00:00 EST,,-16.72,21054.655832,249874.64,111.244,21140.26,-18.72
37,Paper,Paper,2.0,USD,IDEALPRO,37.0,,,1.0,85.183,100000.0,100000.0,14.83,SLD,CAD,JPY,20160404 15:00:00 EST,,16.83,21069.485832,324835.68,85.163875,21157.09,14.83
38,Paper,Paper,2.0,USD,IDEALPRO,38.0,,,1.0,111.2825,100000.0,-100000.0,-2.0,SLD,USD,JPY,20160404 16:49:00 EST,,0.0,21067.485832,226907.08,111.2825,21157.09,-2.0
39,Paper,Paper,2.0,USD,IDEALPRO,39.0,,,1.0,85.0725,100000.0,200000.0,-2.0,BOT,CAD,JPY,20160404 16:49:00 EST,,0.0,21065.485832,152043.28,85.1181875,21157.09,-2.0
