Date,accountid,balance,purebalance,buy_power,unr_pnl,real_pnl,PurePL,currency
20160404 10:44:00 EST,paperUSD,20000.0,20000.0,400000.0,0,0.0,0.0,USD
20160404 10:44:00 EST,paperUSD,19997.765196,20000.0,288259.8,0,-2.234804,0.0,USD
20160404 10:44:00 EST,paperUSD,19993.6711192,20000.0,83555.96,0,-6.3288808,0.0,USD
20160404 10:55:00 EST,paperUSD,20011.4236848,20019.8,185927.68,0,11.4236848,19.8,USD
20160404 11:02:00 EST,paperUSD,20009.3795064,20019.8,83718.76,0,9.3795064,19.8,USD
20160404 11:03:00 EST,paperUSD,20059.9457584,20072.6,195406.16,0,59.9457584,72.6,USD
20160404 11:03:00 EST,paperUSD,20013.2410432,20027.94,297641.92,0,13.2410432,27.94,USD
20160404 11:09:00 EST,paperUSD,20011.0080872,20027.94,185994.12,0,11.0080872,27.94,USD
20160404 11:09:00 EST,paperUSD,20008.9674024,20027.94,83959.88,0,8.9674024,27.94,USD
20160404 11:10:00 EST,paperUSD,19960.5335224,19981.74,195653.88,0,-39.4664776,-18.26,USD
20160404 11:10:00 EST,paperUSD,19875.708844,19901.0,399887.8,0,-124.291156,-99.0,USD
20160404 11:12:00 EST,paperUSD,19873.4730984,19901.0,288100.52,0,-126.5269016,-99.0,USD
20160404 11:12:00 EST,paperUSD,19871.42562,19901.0,185726.6,0,-128.57438,-99.0,USD
20160404 11:14:00 EST,paperUSD,20058.8336672,20090.64,297324.24,0,58.8336672,90.64,USD
20160404 11:14:00 EST,paperUSD,19824.030844,19857.88,399465.4,0,-175.969156,-142.12,USD
20160404 12:12:00 EST,paperUSD,19819.5727992,19857.88,176563.16,0,-180.4272008,-142.12,USD
20160404 12:12:00 EST,paperUSD,19817.5319384,19857.88,74520.12,0,-182.4680616,-142.12,USD
20160404 12:34:00 EST,paperUSD,19648.5106024,19693.32,297586.92,0,-351.4893976,-306.68,USD
20160404 12:34:00 EST,paperUSD,19654.8295744,19701.68,399638.32,0,-345.1704256,-298.32,USD
20160404 14:12:00 EST,paperUSD,19650.3648064,19701.68,176399.92,0,-349.6351936,-298.32,USD
20160404 14:12:00 EST,paperUSD,19648.321508,19701.68,74235.0,0,-351.678492,-298.32,USD
20160404 16:24:00 EST,paperUSD,19647.158192,19702.56,176400.8,0,-352.841808,-297.44,USD
20160404 16:25:00 EST,paperUSD,19645.115008,19702.56,74241.6,0,-354.884992,-297.44,USD
20160404 16:28:00 EST,paperUSD,19614.7220608,19674.4,185888.96,0,-385.2779392,-325.6,USD
20160404 16:28:00 EST,paperUSD,19593.319264,19655.04,288028.8,0,-406.680736,-344.96,USD
20160404 16:29:00 EST,paperUSD,19591.0866072,19655.04,176395.96,0,-408.9133928,-344.96,USD
20160404 16:29:00 EST,paperUSD,19589.0438808,19655.04,74259.64,0,-410.9561192,-344.96,USD
20160404 16:40:00 EST,paperUSD,19608.591796,19676.82,185863.88,0,-391.408204,-323.18,USD
20160404 16:40:00 EST,paperUSD,19620.628788,19690.9,288014.28,0,-379.371212,-309.1,USD
