permid,account,clientid,commission,commission_currency,exchange,execid,expiry,level_0,orderid,price,qty,openqty,realized_PnL,side,symbol,symbol_currency,times,yield_redemption_date,PurePL,balance,margin_available,openprice,purebalance,real_pnl
11,Paper,Paper,2.0,USD,AUDJPY,11.0,,,1.0,0.998650360984,100000.0,200000.0,-1.72339276163,SLD,AUD,JPY,20160310 14:05:00 EST,,0.276607238366,19972.9362082,393789.789577,0.998336034577,19998.9362082,-1.72339276163
12,Paper,Paper,2.0,USD,USDJPY,12.0,,,1.0,0.997460977964,100000.0,-100000.0,-2.0,SLD,USD,JPY,20160310 14:06:00 EST,,0.0,19970.9362082,392912.023916,0.997460977964,19998.9362082,-2.0
13,Paper,Paper,2.0,USD,AUDJPY,13.0,,,1.0,0.993116251658,100000.0,300000.0,-2.0,BOT,AUD,JPY,20160310 14:06:00 EST,,0.0,19963.2709089,392933.921354,0.996596106937,19995.2709089,-2.0
14,Paper,Paper,2.0,USD,USDJPY,14.0,,,1.0,0.996945239113,100000.0,-200000.0,-2.0,SLD,USD,JPY,20160313 17:15:00 EST,,0.0,19961.2709089,392056.609544,0.997203108539,19995.2709089,-2.0
15,Paper,Paper,2.0,USD,USDJPY,15.0,,,1.0,1.00418762315,100000.0,-100000.0,-8.14637285696,BOT,USD,JPY,20160310 16:05:00 EST,,-6.14637285696,19953.124536,392940.294652,0.997203108539,19989.124536,-8.14637285696
16,Paper,Paper,2.0,USD,CADJPY,16.0,,,1.0,0.991980547567,200000.0,-100000.0,-8.1055388,SLD,CAD,JPY,20160310 16:05:00 EST,,-6.1055388,19945.0189972,392940.294652,0.991980547567,19983.0189972,-8.1055388
17,Paper,Paper,2.0,USD,EURJPY,17.0,,,1.0,1.01886981591,100000.0,-200000.0,-6.43099846027,BOT,EUR,JPY,20160310 17:41:00 EST,,-4.43099846027,19938.5879987,393836.90009,1.01383459039,19978.5879987,-6.43099846027
18,Paper,Paper,2.0,USD,EURJPY,18.0,,,1.0,1.01769897311,100000.0,-300000.0,-2.0,SLD,EUR,JPY,20160310 17:42:00 EST,,0.0,19934.5879987,392051.290548,1.01512271796,19978.5879987,-2.0
19,Paper,Paper,2.0,USD,CHFJPY,19.0,,,1.0,1.01209785626,100000.0,100000.0,-2.0,BOT,CHF,JPY,20160310 17:42:00 EST,,0.0,19932.5879987,391160.644434,1.01209785626,19978.5879987,-2.0
20,Paper,Paper,2.0,USD,CHFJPY,20.0,,,1.0,1.0191586051,100000.0,0.0,4.21345897496,SLD,CHF,JPY,20160310 17:16:00 EST,,6.21345897496,19936.8014577,392057.504006,1.01209785626,19984.8014577,4.21345897496
21,Paper,Paper,2.0,USD,AUDJPY,21.0,,,1.0,0.994448209813,100000.0,300000.0,-2.0,BOT,AUD,JPY,20160310 17:16:00 EST,,0.0,19934.8014577,391182.389581,0.997040092989,19984.8014577,-2.0
22,Paper,Paper,2.0,USD,EURJPY,22.0,,,1.0,1.01915049741,100000.0,-200000.0,-5.54444591398,BOT,EUR,JPY,20160310 18:13:00 EST,,-3.54444591398,19929.2570118,392079.242019,1.01512271796,19981.2570118,-5.54444591398
23,Paper,Paper,2.0,USD,CHFJPY,23.0,,,1.0,1.0132460528,100000.0,-100000.0,-2.0,SLD,CHF,JPY,20160310 18:13:00 EST,,0.0,19927.2570118,391187.585493,1.0132460528,19981.2570118,-2.0
24,Paper,Paper,2.0,USD,EURJPY,24.0,,,1.0,1.01890991327,100000.0,-300000.0,-2.0,SLD,EUR,JPY,20160310 18:25:00 EST,,0.0,19925.2570118,390290.944769,1.0163851164,19981.2570118,-2.0
25,Paper,Paper,2.0,USD,CHFJPY,25.0,,,1.0,1.01752649431,100000.0,0.0,-5.76678852458,BOT,CHF,JPY,20160310 18:25:00 EST,,-3.76678852458,19919.4902233,391186.368084,1.0132460528,19977.4902233,-5.76678852458
26,Paper,Paper,2.0,USD,EURJPY,26.0,,,1.0,1.01862923177,100000.0,-200000.0,-3.97482152978,BOT,EUR,JPY,20160310 18:27:00 EST,,-1.97482152978,19915.5154018,392082.761808,1.0163851164,19975.5154018,-3.97482152978
27,Paper,Paper,2.0,USD,CHFJPY,27.0,,,1.0,1.0134616146,100000.0,-100000.0,-2.0,SLD,CHF,JPY,20160310 18:27:00 EST,,0.0,19913.5154018,391190.915587,1.0134616146,19975.5154018,-2.0
28,Paper,Paper,2.0,USD,CADJPY,28.0,,,1.0,1.00714269014,100000.0,-200000.0,-2.0,SLD,CAD,JPY,20160311 02:31:00 EST,,0.0,19911.5154018,390304.63002,0.999561618854,19975.5154018,-2.0
29,Paper,Paper,2.0,USD,CHFJPY,29.0,,,1.0,1.01366397874,100000.0,0.0,-2.17808044581,BOT,CHF,JPY,20160311 02:31:00 EST,,-0.178080445811,19909.3373214,391196.654321,1.0134616146,19975.3373214,-2.17808044581
30,Paper,Paper,2.0,USD,USDJPY,30.0,,,1.0,1.00335009852,100000.0,-200000.0,-2.0,SLD,USD,JPY,20160314 04:41:00 EST,,0.0,19907.3373214,390313.706234,1.00027660353,19975.3373214,-2.0
31,Paper,Paper,2.0,USD,CHFJPY,31.0,,,1.0,1.01514651604,100000.0,100000.0,-2.0,BOT,CHF,JPY,20160314 04:41:00 EST,,0.0,19905.3373214,389420.3773,1.01514651604,19975.3373214,-2.0
32,Paper,Paper,2.0,USD,CADJPY,32.0,,,1.0,1.00329078114,100000.0,-100000.0,-5.28166280882,BOT,CAD,JPY,20160311 07:06:00 EST,,-3.28166280882,19900.0556586,390303.273187,0.999561618854,19972.0556586,-5.28166280882
33,Paper,Paper,2.0,USD,USDJPY,33.0,,,1.0,1.00222164428,100000.0,-100000.0,-3.7116358611,BOT,USD,JPY,20160314 08:35:00 EST,,-1.7116358611,19896.3440227,391185.228234,1.00027660353,19970.3440227,-3.7116358611
34,Paper,Paper,2.0,USD,CHFJPY,34.0,,,1.0,1.01370357173,200000.0,-100000.0,-3.26979099536,SLD,CHF,JPY,20160314 08:35:00 EST,,-1.26979099536,19893.0742317,391185.228234,1.01370357173,19969.0742317,-3.26979099536
35,Paper,Paper,2.0,USD,USDJPY,35.0,,,1.0,1.00250375784,100000.0,-200000.0,-2.0,SLD,USD,JPY,20160314 08:36:00 EST,,0.0,19891.0742317,390303.024927,1.00139018069,19969.0742317,-2.0
36,Paper,Paper,2.0,USD,CHFJPY,36.0,,,1.0,1.0132680489,100000.0,0.0,-1.61673991113,BOT,CHF,JPY,20160314 08:36:00 EST,,0.383260088873,19889.4574918,391194.70081,1.01370357173,19969.4574918,-1.61673991113
37,Paper,Paper,2.0,USD,USDJPY,37.0,,,1.0,1.00267567079,100000.0,-100000.0,-3.13123128898,BOT,USD,JPY,20160314 08:41:00 EST,,-1.13123128898,19886.3262605,392077.0554,1.00139018069,19968.3262605,-3.13123128898
38,Paper,Paper,2.0,USD,CHFJPY,38.0,,,1.0,1.01439424934,100000.0,-100000.0,-2.0,SLD,CHF,JPY,20160314 08:41:00 EST,,0.0,19884.3262605,391184.388461,1.01439424934,19968.3262605,-2.0
39,Paper,Paper,2.0,USD,USDJPY,39.0,,,1.0,1.00222605231,200000.0,-300000.0,-2.0,SLD,USD,JPY,20160314 08:48:00 EST,,0.0,19882.3262605,389420.470609,1.00194742843,19968.3262605,-2.0
40,Paper,Paper,2.0,USD,CHFJPY,40.0,,,1.0,1.01259056895,100000.0,0.0,-0.41276125784,BOT,CHF,JPY,20160314 08:48:00 EST,,1.58723874216,19881.9134992,390311.55031,1.01439424934,19969.9134992,-0.41276125784
41,Paper,Paper,2.0,USD,USDJPY,41.0,,,1.0,1.0034735232,100000.0,-200000.0,-3.34296339904,BOT,USD,JPY,20160314 08:51:00 EST,,-1.34296339904,19878.5705358,391194.60701,1.00194742843,19968.5705358,-3.34296339904
42,Paper,Paper,2.0,USD,CHFJPY,42.0,,,1.0,1.01453062517,100000.0,-100000.0,-2.0,SLD,CHF,JPY,20160314 08:51:00 EST,,0.0,19876.5705358,390301.82006,1.01453062517,19968.5705358,-2.0
43,Paper,Paper,2.0,USD,USDJPY,43.0,,,1.0,1.00320463372,100000.0,-300000.0,-2.0,SLD,USD,JPY,20160314 09:50:00 EST,,0.0,19874.5705358,389418.999982,1.00236649686,19968.5705358,-2.0
44,Paper,Paper,2.0,USD,CHFJPY,44.0,,,1.0,1.01523450045,100000.0,0.0,-2.61941024334,BOT,CHF,JPY,20160314 09:50:00 EST,,-0.619410243338,19871.9511256,390312.406342,1.01453062517,19967.9511256,-2.61941024334
45,Paper,Paper,2.0,USD,USDJPY,45.0,,,1.0,1.00304153681,100000.0,-200000.0,-2.59403515918,BOT,USD,JPY,20160314 10:02:00 EST,,-0.594035159181,19869.3570904,391195.082894,1.00236649686,19967.3570904,-2.59403515918
46,Paper,Paper,2.0,USD,CHFJPY,46.0,,,1.0,1.01662025489,100000.0,-100000.0,-2.0,SLD,CHF,JPY,20160314 10:02:00 EST,,0.0,19867.3570904,390300.45707,1.01662025489,19967.3570904,-2.0
47,Paper,Paper,2.0,USD,USDJPY,47.0,,,1.0,1.00330161025,100000.0,-300000.0,-2.0,SLD,USD,JPY,20160314 10:03:00 EST,,0.0,19865.3570904,389417.551653,1.00267820132,19967.3570904,-2.0
48,Paper,Paper,2.0,USD,CHFJPY,48.0,,,1.0,1.01922019418,100000.0,0.0,-4.2879465766,BOT,CHF,JPY,20160314 10:03:00 EST,,-2.2879465766,19861.0691438,390314.465424,1.01662025489,19965.0691438,-4.2879465766
49,Paper,Paper,2.0,USD,USDJPY,49.0,,,1.0,1.00370714849,100000.0,-200000.0,-2.90547351234,BOT,USD,JPY,20160314 10:25:00 EST,,-0.905473512343,19858.1636703,391197.727715,1.00267820132,19964.1636703,-2.90547351234
50,Paper,Paper,2.0,USD,CHFJPY,50.0,,,1.0,1.01916740354,100000.0,-100000.0,-2.0,SLD,CHF,JPY,20160314 10:25:00 EST,,0.0,19856.1636703,390300.8604,1.01916740354,19964.1636703,-2.0
51,Paper,Paper,2.0,USD,USDJPY,51.0,,,1.0,1.00346470715,100000.0,-300000.0,-2.0,SLD,USD,JPY,20160314 14:25:00 EST,,0.0,19854.1636703,389417.811458,1.00294036993,19964.1636703,-2.0
52,Paper,Paper,2.0,USD,CHFJPY,52.0,,,1.0,1.01868348929,100000.0,0.0,-1.57415545621,BOT,CHF,JPY,20160314 14:25:00 EST,,0.425844543785,19852.5895148,390314.252929,1.01916740354,19964.5895148,-1.57415545621
53,Paper,Paper,2.0,USD,USDJPY,53.0,,,1.0,1.0034558911,100000.0,-200000.0,-2.45365863327,BOT,USD,JPY,20160314 14:54:00 EST,,-0.453658633266,19850.1358562,391197.294113,1.00294036993,19964.1358562,-2.45365863327
54,Paper,Paper,2.0,USD,CHFJPY,54.0,,,1.0,1.01951054273,100000.0,-100000.0,-2.0,SLD,CHF,JPY,20160314 14:54:00 EST,,0.0,19848.1358562,390300.124835,1.01951054273,19964.1358562,-2.0
55,Paper,Paper,2.0,USD,EURJPY,55.0,,,1.0,1.01898609825,200000.0,-400000.0,-2.0,SLD,EUR,JPY,20160313 22:26:00 EST,,0.0,19846.1358562,388506.709302,1.01768560732,19964.1358562,-2.0
56,Paper,Paper,2.0,USD,USDJPY,56.0,,,1.0,1.00348674727,100000.0,-300000.0,-2.0,SLD,USD,JPY,20160314 14:59:00 EST,,0.0,19844.1358562,387623.640964,1.00312249571,19964.1358562,-2.0
57,Paper,Paper,2.0,USD,CHFJPY,57.0,,,1.0,1.0139983195,100000.0,0.0,2.85075644435,BOT,CHF,JPY,20160313 22:26:00 EST,,4.85075644435,19846.9866126,388515.959485,1.01951054273,19968.9866126,2.85075644435
58,Paper,Paper,2.0,USD,CHFJPY,58.0,,,1.0,1.0139983195,100000.0,100000.0,-2.0,BOT,CHF,JPY,20160314 14:59:00 EST,,0.0,19844.9866126,387623.640964,1.0139983195,19968.9866126,-2.0
59,Paper,Paper,2.0,USD,EURJPY,59.0,,,1.0,1.01923470186,100000.0,-300000.0,-3.36320319177,BOT,EUR,JPY,20160313 22:43:00 EST,,-1.36320319177,19841.6234094,388520.567502,1.01768560732,19967.6234094,-3.36320319177
60,Paper,Paper,2.0,USD,USDJPY,60.0,,,1.0,1.0032927942,100000.0,-200000.0,-2.14986267346,BOT,USD,JPY,20160314 15:01:00 EST,,-0.149862673458,19839.4735467,389403.465161,1.00312249571,19967.4735467,-2.14986267346
61,Paper,Paper,2.0,USD,CHFJPY,61.0,,,1.0,1.01413469533,100000.0,0.0,-1.87998926785,SLD,CHF,JPY,20160313 22:43:00 EST,,0.120010732149,19837.5935574,390295.903693,1.0139983195,19967.5935574,-1.87998926785
62,Paper,Paper,2.0,USD,CHFJPY,62.0,,,1.0,1.01413469533,100000.0,-100000.0,-2.0,SLD,CHF,JPY,20160314 15:01:00 EST,,0.0,19835.5935574,389403.465161,1.01413469533,19967.5935574,-2.0
63,Paper,Paper,2.0,USD,EURJPY,63.0,,,1.0,1.01915049741,100000.0,-400000.0,-2.0,SLD,EUR,JPY,20160313 22:48:00 EST,,0.0,19833.5935574,388506.612723,1.01805182984,19967.5935574,-2.0
64,Paper,Paper,2.0,USD,CHFJPY,64.0,,,1.0,1.01461860958,100000.0,0.0,-2.4258445421,BOT,CHF,JPY,20160313 22:48:00 EST,,-0.425844542096,19831.1677129,389399.477099,1.01413469533,19967.1677129,-2.4258445421
65,Paper,Paper,2.0,USD,EURJPY,65.0,,,1.0,1.01828038477,100000.0,-300000.0,-2.20112834212,BOT,EUR,JPY,20160314 02:59:00 EST,,-0.201128342124,19828.9665846,390295.563838,1.01805182984,19966.9665846,-2.20112834212
66,Paper,Paper,2.0,USD,CHFJPY,66.0,,,1.0,1.01457461738,100000.0,-100000.0,-2.0,SLD,CHF,JPY,20160314 02:59:00 EST,,0.0,19826.9665846,389402.738175,1.01457461738,19966.9665846,-2.0
67,Paper,Paper,2.0,USD,EURJPY,67.0,,,1.0,1.01848488129,100000.0,-400000.0,-2.0,SLD,EUR,JPY,20160314 03:03:00 EST,,0.0,19824.9665846,388506.471479,1.0181600927,19966.9665846,-2.0
68,Paper,Paper,2.0,USD,CHFJPY,68.0,,,1.0,1.01215944535,100000.0,0.0,0.125351389669,BOT,CHF,JPY,20160314 03:03:00 EST,,2.12535138967,19825.091936,389397.171791,1.01457461738,19969.091936,0.125351389669
69,Paper,Paper,2.0,USD,EURJPY,69.0,,,1.0,1.01840468658,100000.0,-300000.0,-2.21524261353,BOT,EUR,JPY,20160314 03:19:00 EST,,-0.215242613532,19822.8766934,390293.367915,1.0181600927,19968.8766934,-2.21524261353
70,Paper,Paper,2.0,USD,CHFJPY,70.0,,,1.0,1.01059332286,100000.0,-100000.0,-2.0,SLD,CHF,JPY,20160314 03:19:00 EST,,0.0,19820.8766934,389404.045791,1.01059332286,19968.8766934,-2.0
71,Paper,Paper,2.0,USD,USDJPY,71.0,,,1.0,0.997707827329,100000.0,-300000.0,-2.0,SLD,USD,JPY,20160315 03:31:00 EST,,0.0,19818.8766934,388526.062903,1.00131760625,19968.8766934,-2.0
72,Paper,Paper,2.0,USD,CHFJPY,72.0,,,1.0,1.01356719589,100000.0,0.0,-4.61700826894,BOT,CHF,JPY,20160315 03:31:00 EST,,-2.61700826894,19814.2596851,389418.002035,1.01059332286,19966.2596851,-4.61700826894
73,Paper,Paper,2.0,USD,EURJPY,73.0,,,1.0,1.01383358795,100000.0,-400000.0,-2.0,SLD,EUR,JPY,20160314 05:42:00 EST,,0.0,19812.2596851,388525.828478,1.01707846651,19966.2596851,-2.0
74,Paper,Paper,2.0,USD,CHFJPY,74.0,,,1.0,1.01255977441,100000.0,100000.0,-2.0,BOT,CHF,JPY,20160314 05:42:00 EST,,0.0,19810.2596851,387634.775877,1.01255977441,19966.2596851,-2.0
75,Paper,Paper,2.0,USD,EURJPY,75.0,,,1.0,1.01342459492,100000.0,-300000.0,1.21540700232,BOT,EUR,JPY,20160314 06:21:00 EST,,3.21540700232,19811.4750921,388526.589521,1.01707846651,19969.4750921,1.21540700232
76,Paper,Paper,2.0,USD,CHFJPY,76.0,,,1.0,1.0127093479,100000.0,0.0,-1.86837532567,SLD,CHF,JPY,20160314 06:21:00 EST,,0.131624674326,19809.6067168,389417.773747,1.01255977441,19969.6067168,-1.86837532567
77,Paper,Paper,2.0,USD,EURJPY,77.0,,,1.0,1.01343261439,100000.0,-400000.0,-2.0,SLD,EUR,JPY,20160314 06:24:00 EST,,0.0,19807.6067168,388525.953046,1.01616700348,19969.6067168,-2.0
78,Paper,Paper,2.0,USD,CHFJPY,78.0,,,1.0,1.01244099546,100000.0,100000.0,-2.0,BOT,CHF,JPY,20160314 06:24:00 EST,,0.0,19805.6067168,387635.00497,1.01244099546,19969.6067168,-2.0
79,Paper,Paper,2.0,USD,EURJPY,79.0,,,1.0,1.01353285778,100000.0,-300000.0,0.318048217156,BOT,EUR,JPY,20160314 06:26:00 EST,,2.31804821716,19805.924765,388526.913885,1.01616700348,19971.924765,0.318048217156
80,Paper,Paper,2.0,USD,CHFJPY,80.0,,,1.0,1.01277973543,100000.0,0.0,-1.70190882562,SLD,CHF,JPY,20160314 06:26:00 EST,,0.298091174376,19804.2228562,389418.160052,1.01244099546,19972.2228562,-1.70190882562
81,Paper,Paper,2.0,USD,EURJPY,81.0,,,1.0,1.01358899408,100000.0,-400000.0,-2.0,SLD,EUR,JPY,20160314 06:29:00 EST,,0.0,19802.2228562,388526.201737,1.01552250113,19972.2228562,-2.0
82,Paper,Paper,2.0,USD,CHFJPY,82.0,,,1.0,1.01273134401,100000.0,100000.0,-2.0,BOT,CHF,JPY,20160314 06:29:00 EST,,0.0,19800.2228562,387634.998154,1.01273134401,19972.2228562,-2.0
83,Paper,Paper,2.0,USD,EURJPY,83.0,,,1.0,1.01354889672,100000.0,-300000.0,-0.26322812029,BOT,EUR,JPY,20160314 06:30:00 EST,,1.73677187971,19799.9596281,388526.921183,1.01552250113,19973.9596281,-0.26322812029
84,Paper,Paper,2.0,USD,CHFJPY,84.0,,,1.0,1.01276653777,100000.0,0.0,-1.96902949163,SLD,CHF,JPY,20160314 06:30:00 EST,,0.0309705083663,19797.9905986,389418.155736,1.01273134401,19973.9905986,-1.96902949163
85,Paper,Paper,2.0,USD,EURJPY,85.0,,,1.0,1.00940683981,100000.0,-400000.0,-2.0,SLD,EUR,JPY,20160315 02:24:00 EST,,0.0,19795.9905986,388529.877717,1.0139935858,19973.9905986,-2.0
86,Paper,Paper,2.0,USD,CHFJPY,86.0,,,1.0,1.0101929938,100000.0,100000.0,-2.0,BOT,CHF,JPY,20160315 02:24:00 EST,,0.0,19793.9905986,387640.907882,1.0101929938,19973.9905986,-2.0
87,Paper,Paper,2.0,USD,EURJPY,87.0,,,1.0,1.00945495663,100000.0,-300000.0,1.99399366546,BOT,EUR,JPY,20160315 02:25:00 EST,,3.99399366546,19795.9845923,388529.228244,1.0139935858,19977.9845923,1.99399366546
88,Paper,Paper,2.0,USD,CHFJPY,88.0,,,1.0,1.01028097821,100000.0,0.0,-1.92257371862,SLD,CHF,JPY,20160315 02:25:00 EST,,0.0774262813818,19794.0620186,389418.275505,1.0101929938,19978.0620186,-1.92257371862
89,Paper,Paper,2.0,USD,EURJPY,89.0,,,1.0,1.00949505399,100000.0,-400000.0,-2.0,SLD,EUR,JPY,20160315 02:26:00 EST,,0.0,19792.0620186,388529.919857,1.01286895285,19978.0620186,-2.0
90,Paper,Paper,2.0,USD,CHFJPY,90.0,,,1.0,1.01027657899,100000.0,100000.0,-2.0,BOT,CHF,JPY,20160315 02:26:00 EST,,0.0,19790.0620186,387640.876467,1.01027657899,19978.0620186,-2.0
91,Paper,Paper,2.0,USD,EURJPY,91.0,,,1.0,1.00811971467,100000.0,-300000.0,2.17932960085,BOT,EUR,JPY,20160315 03:13:00 EST,,4.17932960085,19792.2413482,388528.021816,1.01286895285,19982.2413482,2.17932960085
92,Paper,Paper,2.0,USD,CHFJPY,92.0,,,1.0,1.00898320818,100000.0,0.0,-3.13816631675,SLD,CHF,JPY,20160315 03:13:00 EST,,-1.13816631675,19789.1031819,389415.927039,1.01027657899,19981.1031819,-3.13816631675
93,Paper,Paper,2.0,USD,EURJPY,93.0,,,1.0,1.00808763678,100000.0,-400000.0,-2.0,SLD,EUR,JPY,20160315 03:14:00 EST,,0.0,19787.1031819,388528.809919,1.01167362383,19981.1031819,-2.0
94,Paper,Paper,2.0,USD,CHFJPY,94.0,,,1.0,1.00884683234,100000.0,100000.0,-2.0,BOT,CHF,JPY,20160315 03:14:00 EST,,0.0,19785.1031819,387641.024707,1.00884683234,19981.1031819,-2.0
95,Paper,Paper,2.0,USD,EURJPY,95.0,,,1.0,1.00668021957,100000.0,-300000.0,2.39419574605,BOT,EUR,JPY,20160315 03:17:00 EST,,4.39419574605,19787.4973776,388526.9033,1.01167362383,19985.4973776,2.39419574605
96,Paper,Paper,2.0,USD,CHFJPY,96.0,,,1.0,1.0075270662,100000.0,0.0,-3.1613941998,SLD,CHF,JPY,20160315 03:17:00 EST,,-1.1613941998,19784.3359834,389413.527118,1.00884683234,19984.3359834,-3.1613941998
97,Paper,Paper,2.0,USD,EURJPY,97.0,,,1.0,1.00628726548,100000.0,-400000.0,-2.0,SLD,EUR,JPY,20160315 03:29:00 EST,,0.0,19782.3359834,388527.994324,1.01032703424,19984.3359834,-2.0
98,Paper,Paper,2.0,USD,CHFJPY,98.0,,,1.0,1.00710914026,100000.0,100000.0,-2.0,BOT,CHF,JPY,20160315 03:29:00 EST,,0.0,19780.3359834,387641.738281,1.00710914026,19984.3359834,-2.0
99,Paper,Paper,2.0,USD,EURJPY,99.0,,,1.0,1.00641557702,100000.0,-300000.0,1.44208235271,BOT,EUR,JPY,20160315 03:33:00 EST,,3.44208235271,19781.7780658,388527.383989,1.01032703424,19987.7780658,1.44208235271
100,Paper,Paper,2.0,USD,CHFJPY,100.0,,,1.0,1.00731590362,100000.0,0.0,-1.81804824155,SLD,CHF,JPY,20160315 03:33:00 EST,,0.181951758453,19779.9600176,389413.821984,1.00710914026,19987.9600176,-1.81804824155
101,Paper,Paper,2.0,USD,EURJPY,101.0,,,1.0,1.00769067295,100000.0,-400000.0,-2.0,SLD,EUR,JPY,20160315 03:51:00 EST,,0.0,19777.9600176,388527.054192,1.00966794392,19987.9600176,-2.0
102,Paper,Paper,2.0,USD,CHFJPY,102.0,,,1.0,1.00846849938,100000.0,100000.0,-2.0,BOT,CHF,JPY,20160315 03:51:00 EST,,0.0,19775.9600176,387639.601913,1.00846849938,19987.9600176,-2.0
103,Paper,Paper,2.0,USD,EURJPY,103.0,,,1.0,1.00819990938,100000.0,-300000.0,-0.708129604778,BOT,EUR,JPY,20160315 03:57:00 EST,,1.29187039522,19775.251888,388526.817833,1.00966794392,19989.251888,-0.708129604778
104,Paper,Paper,2.0,USD,CHFJPY,104.0,,,1.0,1.00915037855,100000.0,0.0,-1.39994632783,SLD,CHF,JPY,20160315 03:57:00 EST,,0.60005367217,19773.8519417,389414.870166,1.00846849938,19989.8519417,-1.39994632783
105,Paper,Paper,2.0,USD,EURJPY,105.0,,,1.0,1.00747414723,100000.0,-400000.0,-2.0,SLD,EUR,JPY,20160315 15:05:00 EST,,0.0,19771.8519417,388528.292916,1.00911949475,19989.8519417,-2.0
106,Paper,Paper,2.0,USD,CHFJPY,106.0,,,1.0,1.00828813134,100000.0,100000.0,-2.0,BOT,CHF,JPY,20160315 15:05:00 EST,,0.0,19769.8519417,387640.99936,1.00828813134,19989.8519417,-2.0
107,Paper,Paper,2.0,USD,EURJPY,107.0,,,1.0,1.00747013749,100000.0,-300000.0,-0.548565614575,BOT,EUR,JPY,20160315 16:02:00 EST,,1.45143438543,19769.3033761,388527.573081,1.00911949475,19991.3033761,-0.548565614575
108,Paper,Paper,2.0,USD,CHFJPY,108.0,,,1.0,1.00828373212,100000.0,0.0,-2.00387131125,SLD,CHF,JPY,20160315 16:02:00 EST,,-0.00387131125233,19767.2995048,389414.862765,1.00828813134,19991.2995048,-2.00387131125
109,Paper,Paper,2.0,USD,EURJPY,109.0,,,1.0,1.00741400119,100000.0,-400000.0,-2.0,SLD,EUR,JPY,20160315 16:05:00 EST,,0.0,19765.2995048,388528.338444,1.00869312136,19991.2995048,-2.0
110,Paper,Paper,2.0,USD,CHFJPY,110.0,,,1.0,1.00819134849,100000.0,100000.0,-2.0,BOT,CHF,JPY,20160315 16:05:00 EST,,0.0,19763.2995048,387641.130057,1.00819134849,19991.2995048,-2.0
111,Paper,Paper,2.0,USD,EURJPY,111.0,,,1.0,1.00818387044,100000.0,-300000.0,-1.55185918813,BOT,EUR,JPY,20160315 16:28:00 EST,,0.448140811869,19761.7476456,388528.331863,1.00869312136,19991.7476456,-1.55185918813
112,Paper,Paper,2.0,USD,CHFJPY,112.0,,,1.0,1.00897440973,100000.0,0.0,-1.31090610476,SLD,CHF,JPY,20160315 16:28:00 EST,,0.689093895244,19760.4367395,389416.229344,1.00819134849,19992.4367395,-1.31090610476
113,Paper,Paper,2.0,USD,EURJPY,113.0,,,1.0,1.0080555589,100000.0,-400000.0,-2.0,SLD,EUR,JPY,20160315 16:30:00 EST,,0.0,19758.4367395,388529.140452,1.00853373074,19992.4367395,-2.0
