symbol,sym,exp,qty,openqty,price,openprice,value,avg_cost,unr_pnl,real_pnl,PurePL,accountid,currency,pure_unr_pnl
#UK100_M6,#UK100_M6,,-2.0,-2.0,6103.5,6103.5,0.0,12.207,0.0,-13090.282,-12650.0,Paper,USD,
