trade_id,PL,closeVWAP_timestamp,closedWhen,closedWhenUnixTimeStamp,closing_price_VWAP,expir,instrument,long_or_short,markToMarket_time,openVWAP_timestamp,open_or_closed,openedWhen,opening_price_VWAP,ptValue,putcall,quant_closed,quant_opened,strike,symbol,symbol_description,PurePL,qty,balance,commission,margin_available,purebalance,mark_to_mkt,pure_mark_to_mkt,pure_unr_pnl,unr_pnl,currency
15.0,-5.232,20160324 00:58:40 EST,20160324 00:58:40 EST,20160324 00:58:40 EST,84.53,,AUDJPY,long,,20160323 23:59:57 EST,closed,20160323 23:59:57 EST,84.544,,,1.0,1.0,,AUDJPY,,-1.232,-1.0,19912.896,4.0,399905.84,19972.896,,,,,
16.0,-5.76,20160324 02:32:36 EST,20160324 02:32:36 EST,20160324 02:32:36 EST,84.55,,AUDJPY,short,,20160324 00:58:40 EST,closed,20160324 00:58:40 EST,84.53,,,1.0,1.0,,AUDJPY,,-1.76,1.0,19907.136,4.0,399907.6,19971.136,,,,,
17.0,-4.264,20160324 02:55:52 EST,20160324 02:55:52 EST,20160324 02:55:52 EST,84.547,,AUDJPY,long,,20160324 02:32:36 EST,closed,20160324 02:32:36 EST,84.55,,,1.0,1.0,,AUDJPY,,-0.264,-1.0,19902.872,4.0,399907.336,19970.872,,,,,
18.0,1.456,20160324 03:48:10 EST,20160324 03:48:10 EST,20160324 03:48:10 EST,84.485,,AUDJPY,short,,20160324 02:55:52 EST,closed,20160324 02:55:52 EST,84.547,,,1.0,1.0,,AUDJPY,,5.456,1.0,19904.328,4.0,399901.88,19976.328,,,,,
19.0,-0.304,20160324 05:07:34 EST,20160324 05:07:34 EST,20160324 05:07:34 EST,84.527,,AUDJPY,long,,20160324 03:48:10 EST,closed,20160324 03:48:10 EST,84.485,,,1.0,1.0,,AUDJPY,,3.696,-1.0,19904.024,4.0,399905.576,19980.024,,,,,
20.0,-7.344,20160324 05:34:01 EST,20160324 05:34:01 EST,20160324 05:34:01 EST,84.565,,AUDJPY,short,,20160324 05:07:34 EST,closed,20160324 05:07:34 EST,84.527,,,1.0,1.0,,AUDJPY,,-3.344,1.0,19896.68,4.0,399908.92,19976.68,,,,,
21.0,-6.904,20160324 06:00:13 EST,20160324 06:00:13 EST,20160324 06:00:13 EST,84.532,,AUDJPY,long,,20160324 05:34:01 EST,closed,20160324 05:34:01 EST,84.565,,,1.0,1.0,,AUDJPY,,-2.904,-1.0,19889.776,4.0,399906.016,19973.776,,,,,
22.0,-10.248,20160324 06:58:37 EST,20160324 06:58:37 EST,20160324 06:58:37 EST,84.603,,AUDJPY,short,,20160324 06:00:13 EST,closed,20160324 06:00:13 EST,84.532,,,1.0,1.0,,AUDJPY,,-6.248,1.0,19879.528,4.0,399912.264,19967.528,,,,,
23.0,-16.936,20160324 07:50:18 EST,20160324 07:50:18 EST,20160324 07:50:18 EST,84.456,,AUDJPY,long,,20160324 06:58:37 EST,closed,20160324 06:58:37 EST,84.603,,,1.0,1.0,,AUDJPY,,-12.936,-1.0,19862.592,4.0,399899.328,19954.592,,,,,
24.0,-15.088,20160324 08:15:13 EST,20160324 08:15:13 EST,20160324 08:15:13 EST,84.582,,AUDJPY,short,,20160324 07:50:18 EST,closed,20160324 07:50:18 EST,84.456,,,1.0,1.0,,AUDJPY,,-11.088,1.0,19847.504,4.0,399910.416,19943.504,,,,,
25.0,-12.184,20160324 08:42:00 EST,20160324 08:42:00 EST,20160324 08:42:00 EST,84.489,,AUDJPY,long,,20160324 08:15:13 EST,closed,20160324 08:15:13 EST,84.582,,,1.0,1.0,,AUDJPY,,-8.184,-1.0,19835.32,4.0,399902.232,19935.32,,,,,
26.0,-16.584,20160324 10:51:46 EST,20160324 10:51:46 EST,20160324 10:51:46 EST,84.632,,AUDJPY,short,,20160324 08:42:00 EST,closed,20160324 08:42:00 EST,84.489,,,1.0,1.0,,AUDJPY,,-12.584,1.0,19818.736,4.0,399914.816,19922.736,,,,,
27.0,3.392,20160324 13:02:34 EST,20160324 13:02:34 EST,20160324 13:02:34 EST,84.716,,AUDJPY,long,,20160324 10:51:46 EST,closed,20160324 10:51:46 EST,84.632,,,1.0,1.0,,AUDJPY,,7.392,-1.0,19822.128,4.0,399922.208,19930.128,,,,,
28.0,-10.248,20160324 13:31:04 EST,20160324 13:31:04 EST,20160324 13:31:04 EST,84.787,,AUDJPY,short,,20160324 13:02:34 EST,closed,20160324 13:02:34 EST,84.716,,,1.0,1.0,,AUDJPY,,-6.248,1.0,19811.88,4.0,399928.456,19923.88,,,,,
29.0,2.512,20160324 13:57:53 EST,20160324 13:57:53 EST,20160324 13:57:53 EST,84.861,,AUDJPY,long,,20160324 13:31:04 EST,closed,20160324 13:31:04 EST,84.787,,,1.0,1.0,,AUDJPY,,6.512,-1.0,19814.392,4.0,399934.968,19930.392,,,,,
30.0,-13.152,20160324 15:40:16 EST,20160324 15:40:16 EST,20160324 15:40:16 EST,84.965,,AUDJPY,short,,20160324 13:57:53 EST,closed,20160324 13:57:53 EST,84.861,,,1.0,1.0,,AUDJPY,,-9.152,1.0,19801.24,4.0,399944.12,19921.24,,,,,
31.0,-12.008,20160324 17:53:39 EST,20160324 17:53:39 EST,20160324 17:53:39 EST,84.874,,AUDJPY,long,,20160324 15:40:16 EST,closed,20160324 15:40:16 EST,84.965,,,1.0,1.0,,AUDJPY,,-8.008,-1.0,19789.232,4.0,399936.112,19913.232,,,,,
32.0,-10.776,20160324 18:18:14 EST,20160324 18:18:14 EST,20160324 18:18:14 EST,84.951,,AUDJPY,short,,20160324 17:53:39 EST,closed,20160324 17:53:39 EST,84.874,,,1.0,1.0,,AUDJPY,,-6.776,1.0,19778.456,4.0,399942.888,19906.456,,,,,
33.0,-11.128,20160324 19:12:05 EST,20160324 19:12:05 EST,20160324 19:12:05 EST,84.87,,AUDJPY,long,,20160324 18:18:14 EST,closed,20160324 18:18:14 EST,84.951,,,1.0,1.0,,AUDJPY,,-7.128,-1.0,19767.328,4.0,399935.76,19899.328,,,,,
34.0,-10.072,20160324 20:04:58 EST,20160324 20:04:58 EST,20160324 20:04:58 EST,84.939,,AUDJPY,short,,20160324 19:12:05 EST,closed,20160324 19:12:05 EST,84.87,,,1.0,1.0,,AUDJPY,,-6.072,1.0,19757.256,4.0,399941.832,19893.256,,,,,
35.0,6.296,20160324 21:03:55 EST,20160324 21:03:55 EST,20160324 21:03:55 EST,85.056,,AUDJPY,long,,20160324 20:04:58 EST,closed,20160324 20:04:58 EST,84.939,,,1.0,1.0,,AUDJPY,,10.296,-1.0,19763.552,4.0,399952.128,19903.552,,,,,
36.0,-1.008,20160324 23:43:00 EST,20160324 23:43:00 EST,20160324 23:43:00 EST,85.022,,AUDJPY,short,,20160324 21:03:55 EST,closed,20160324 21:03:55 EST,85.056,,,1.0,1.0,,AUDJPY,,2.992,1.0,19762.544,4.0,399949.136,19906.544,,,,,
37.0,-1.8,20160325 00:25:17 EST,20160325 00:25:17 EST,20160325 00:25:17 EST,85.047,,AUDJPY,long,,20160324 23:43:00 EST,closed,20160324 23:43:00 EST,85.022,,,1.0,1.0,,AUDJPY,,2.2,-1.0,19760.744,4.0,399951.336,19908.744,,,,,
38.0,-5.936,20160325 01:10:04 EST,20160325 01:10:04 EST,20160325 01:10:04 EST,85.069,,AUDJPY,short,,20160325 00:25:17 EST,closed,20160325 00:25:17 EST,85.047,,,1.0,1.0,,AUDJPY,,-1.936,1.0,19754.808,4.0,399953.272,19906.808,,,,,
39.0,-2.328,20160325 02:01:57 EST,20160325 02:01:57 EST,20160325 02:01:57 EST,85.088,,AUDJPY,long,,20160325 01:10:04 EST,closed,20160325 01:10:04 EST,85.069,,,1.0,1.0,,AUDJPY,,1.672,-1.0,19752.48,4.0,399954.944,19908.48,,,,,
40.0,-4.0,20160325 02:42:11 EST,20160325 02:42:11 EST,20160325 02:42:11 EST,85.088,,AUDJPY,short,,20160325 02:01:57 EST,closed,20160325 02:01:57 EST,85.088,,,1.0,1.0,,AUDJPY,,0.0,1.0,19748.48,4.0,399954.944,19908.48,,,,,
41.0,-5.144,20160325 04:05:45 EST,20160325 04:05:45 EST,20160325 04:05:45 EST,85.075,,AUDJPY,long,,20160325 02:42:11 EST,closed,20160325 02:42:11 EST,85.088,,,1.0,1.0,,AUDJPY,,-1.144,-1.0,19743.336,4.0,399953.8,19907.336,,,,,
42.0,-3.384,20160325 04:14:17 EST,20160325 04:14:17 EST,20160325 04:14:17 EST,85.068,,AUDJPY,short,,20160325 04:05:45 EST,closed,20160325 04:05:45 EST,85.075,,,1.0,1.0,,AUDJPY,,0.616,1.0,19739.952,4.0,399953.184,19907.952,,,,,
43.0,-1.8,20160325 04:22:20 EST,20160325 04:22:20 EST,20160325 04:22:20 EST,85.093,,AUDJPY,long,,20160325 04:14:17 EST,closed,20160325 04:14:17 EST,85.068,,,1.0,1.0,,AUDJPY,,2.2,-1.0,19738.152,4.0,399955.384,19910.152,,,,,
44.0,-5.936,20160325 05:17:06 EST,20160325 05:17:06 EST,20160325 05:17:06 EST,85.115,,AUDJPY,short,,20160325 04:22:20 EST,closed,20160325 04:22:20 EST,85.093,,,1.0,1.0,,AUDJPY,,-1.936,1.0,19732.216,4.0,399957.32,19908.216,,,,,
45.0,-6.64,20160325 05:33:12 EST,20160325 05:33:12 EST,20160325 05:33:12 EST,85.085,,AUDJPY,long,,20160325 05:17:06 EST,closed,20160325 05:17:06 EST,85.115,,,1.0,1.0,,AUDJPY,,-2.64,-1.0,19725.576,4.0,399954.68,19905.576,,,,,
46.0,-2.856,20160325 06:27:59 EST,20160325 06:27:59 EST,20160325 06:27:59 EST,85.072,,AUDJPY,short,,20160325 05:33:12 EST,closed,20160325 05:33:12 EST,85.085,,,1.0,1.0,,AUDJPY,,1.144,1.0,19722.72,4.0,399953.536,19906.72,,,,,
47.0,-2.768,20160325 07:05:14 EST,20160325 07:05:14 EST,20160325 07:05:14 EST,85.086,,AUDJPY,long,,20160325 06:27:59 EST,closed,20160325 06:27:59 EST,85.072,,,1.0,1.0,,AUDJPY,,1.232,-1.0,19719.952,4.0,399954.768,19907.952,,,,,
48.0,-3.824,20160325 07:18:20 EST,20160325 07:18:20 EST,20160325 07:18:20 EST,85.084,,AUDJPY,short,,20160325 07:05:14 EST,closed,20160325 07:05:14 EST,85.086,,,1.0,1.0,,AUDJPY,,0.176,1.0,19716.128,4.0,399954.592,19908.128,,,,,
49.0,-5.76,20160325 07:31:58 EST,20160325 07:31:58 EST,20160325 07:31:58 EST,85.064,,AUDJPY,long,,20160325 07:18:20 EST,closed,20160325 07:18:20 EST,85.084,,,1.0,1.0,,AUDJPY,,-1.76,-1.0,19710.368,4.0,399952.832,19906.368,,,,,
50.0,-4.0,20160325 07:46:35 EST,20160325 07:46:35 EST,20160325 07:46:35 EST,85.064,,AUDJPY,short,,20160325 07:31:58 EST,closed,20160325 07:31:58 EST,85.064,,,1.0,1.0,,AUDJPY,,0.0,1.0,19706.368,4.0,399952.832,19906.368,,,,,
51.0,-6.904,20160325 08:11:44 EST,20160325 08:11:44 EST,20160325 08:11:44 EST,85.031,,AUDJPY,long,,20160325 07:46:35 EST,closed,20160325 07:46:35 EST,85.064,,,1.0,1.0,,AUDJPY,,-2.904,-1.0,19699.464,4.0,399949.928,19903.464,,,,,
52.0,-4.528,20160325 08:24:21 EST,20160325 08:24:21 EST,20160325 08:24:21 EST,85.037,,AUDJPY,short,,20160325 08:11:44 EST,closed,20160325 08:11:44 EST,85.031,,,1.0,1.0,,AUDJPY,,-0.528,1.0,19694.936,4.0,399950.456,19902.936,,,,,
53.0,-9.456,20160325 08:39:27 EST,20160325 08:39:27 EST,20160325 08:39:27 EST,84.975,,AUDJPY,long,,20160325 08:24:21 EST,closed,20160325 08:24:21 EST,85.037,,,1.0,1.0,,AUDJPY,,-5.456,-1.0,19685.48,4.0,399945.0,19897.48,,,,,
54.0,-11.128,20160325 09:10:10 EST,20160325 09:10:10 EST,20160325 09:10:10 EST,85.056,,AUDJPY,short,,20160325 08:39:27 EST,closed,20160325 08:39:27 EST,84.975,,,1.0,1.0,,AUDJPY,,-7.128,1.0,19674.352,4.0,399952.128,19890.352,,,,,
55.0,-7.52,20160325 09:25:06 EST,20160325 09:25:06 EST,20160325 09:25:06 EST,85.016,,AUDJPY,long,,20160325 09:10:10 EST,closed,20160325 09:10:10 EST,85.056,,,1.0,1.0,,AUDJPY,,-3.52,-1.0,19666.832,4.0,399948.608,19886.832,,,,,
56.0,-4.528,20160325 09:54:51 EST,20160325 09:54:51 EST,20160325 09:54:51 EST,85.022,,AUDJPY,short,,20160325 09:25:06 EST,closed,20160325 09:25:06 EST,85.016,,,1.0,1.0,,AUDJPY,,-0.528,1.0,19662.304,4.0,399949.136,19886.304,,,,,
57.0,-7.168,20160325 10:24:03 EST,20160325 10:24:03 EST,20160325 10:24:03 EST,84.986,,AUDJPY,long,,20160325 09:54:51 EST,closed,20160325 09:54:51 EST,85.022,,,1.0,1.0,,AUDJPY,,-3.168,-1.0,19655.136,4.0,399945.968,19883.136,,,,,
58.0,-8.312,20160325 10:38:10 EST,20160325 10:38:10 EST,20160325 10:38:10 EST,85.035,,AUDJPY,short,,20160325 10:24:03 EST,closed,20160325 10:24:03 EST,84.986,,,1.0,1.0,,AUDJPY,,-4.312,1.0,19646.824,4.0,399950.28,19878.824,,,,,
59.0,-8.84,20160325 11:21:27 EST,20160325 11:21:27 EST,20160325 11:21:27 EST,84.98,,AUDJPY,long,,20160325 10:38:10 EST,closed,20160325 10:38:10 EST,85.035,,,1.0,1.0,,AUDJPY,,-4.84,-1.0,19637.984,4.0,399945.44,19873.984,,,,,
60.0,-6.2,20160325 12:45:02 EST,20160325 12:45:02 EST,20160325 12:45:02 EST,85.005,,AUDJPY,short,,20160325 11:21:27 EST,closed,20160325 11:21:27 EST,84.98,,,1.0,1.0,,AUDJPY,,-2.2,1.0,19631.784,4.0,399947.64,19871.784,,,,,
61.0,-13.856,20160325 13:13:15 EST,20160325 13:13:15 EST,20160325 13:13:15 EST,84.893,,AUDJPY,long,,20160325 12:45:02 EST,closed,20160325 12:45:02 EST,85.005,,,1.0,1.0,,AUDJPY,,-9.856,-1.0,19617.928,4.0,399937.784,19861.928,,,,,
62.0,-8.136,20160325 13:26:19 EST,20160325 13:26:19 EST,20160325 13:26:19 EST,84.94,,AUDJPY,short,,20160325 13:13:15 EST,closed,20160325 13:13:15 EST,84.893,,,1.0,1.0,,AUDJPY,,-4.136,1.0,19609.792,4.0,399941.92,19857.792,,,,,
63.0,-5.32,20160325 14:26:43 EST,20160325 14:26:43 EST,20160325 14:26:43 EST,84.925,,AUDJPY,long,,20160325 13:26:19 EST,closed,20160325 13:26:19 EST,84.94,,,1.0,1.0,,AUDJPY,,-1.32,-1.0,19604.472,4.0,399940.6,19856.472,,,,,
64.0,-3.56,20160325 15:39:48 EST,20160325 15:39:48 EST,20160325 15:39:48 EST,84.92,,AUDJPY,short,,20160325 14:26:43 EST,closed,20160325 14:26:43 EST,84.925,,,1.0,1.0,,AUDJPY,,0.44,1.0,19600.912,4.0,399940.16,19856.912,,,,,
65.0,-9.192,20160325 15:55:55 EST,20160325 15:55:55 EST,20160325 15:55:55 EST,84.861,,AUDJPY,long,,20160325 15:39:48 EST,closed,20160325 15:39:48 EST,84.92,,,1.0,1.0,,AUDJPY,,-5.192,-1.0,19591.72,4.0,399934.968,19851.72,,,,,
66.0,-8.312,20160325 16:40:12 EST,20160325 16:40:12 EST,20160325 16:40:12 EST,84.91,,AUDJPY,short,,20160325 15:55:55 EST,closed,20160325 15:55:55 EST,84.861,,,1.0,1.0,,AUDJPY,,-4.312,1.0,19583.408,4.0,399939.28,19847.408,,,,,
67.0,-14.912,20160325 16:54:18 EST,20160325 16:54:18 EST,20160325 16:54:18 EST,84.786,,AUDJPY,long,,20160325 16:40:12 EST,closed,20160325 16:40:12 EST,84.91,,,1.0,1.0,,AUDJPY,,-10.912,-1.0,19568.496,4.0,399928.368,19836.496,,,,,
68.0,-33.04,20160327 19:00:24 EST,20160327 19:00:24 EST,20160327 19:00:24 EST,85.116,,AUDJPY,short,,20160325 16:54:18 EST,closed,20160325 16:54:18 EST,84.786,,,1.0,1.0,,AUDJPY,,-29.04,1.0,19535.456,4.0,399957.408,19807.456,,,,,
69.0,-8.4,20160327 19:04:05 EST,20160327 19:04:05 EST,20160327 19:04:05 EST,85.066,,AUDJPY,long,,20160327 19:00:24 EST,closed,20160327 19:00:24 EST,85.116,,,1.0,1.0,,AUDJPY,,-4.4,-1.0,19527.056,4.0,399953.008,19803.056,,,,,
70.0,-9.544,20160327 19:39:19 EST,20160327 19:39:19 EST,20160327 19:39:19 EST,85.129,,AUDJPY,short,,20160327 19:04:05 EST,closed,20160327 19:04:05 EST,85.066,,,1.0,1.0,,AUDJPY,,-5.544,1.0,19517.512,4.0,399958.552,19797.512,,,,,
71.0,1.544,20160327 21:06:54 EST,20160327 21:06:54 EST,20160327 21:06:54 EST,85.192,,AUDJPY,long,,20160327 19:39:19 EST,closed,20160327 19:39:19 EST,85.129,,,1.0,1.0,,AUDJPY,,5.544,-1.0,19519.056,4.0,399964.096,19803.056,,,,,
72.0,-28.464,20160328 04:57:27 EST,20160328 04:57:27 EST,20160328 04:57:27 EST,85.47,,AUDJPY,short,,20160327 21:06:54 EST,closed,20160327 21:06:54 EST,85.192,,,1.0,1.0,,AUDJPY,,-24.464,1.0,19490.592,4.0,399988.56,19778.592,,,,,
73.0,-3.824,20160328 04:57:57 EST,20160328 04:57:57 EST,20160328 04:57:57 EST,85.472,,AUDJPY,long,,20160328 04:57:27 EST,closed,20160328 04:57:27 EST,85.47,,,1.0,1.0,,AUDJPY,,0.176,-1.0,19486.768,4.0,399988.736,19778.768,,,,,
74.0,-3.648,20160328 10:33:19 EST,20160328 10:33:19 EST,20160328 10:33:19 EST,85.468,,AUDJPY,short,,20160328 04:57:57 EST,closed,20160328 04:57:57 EST,85.472,,,1.0,1.0,,AUDJPY,,0.352,1.0,19483.12,4.0,399988.384,19779.12,,,,,
75.0,-3.912,20160328 10:43:23 EST,20160328 10:43:23 EST,20160328 10:43:23 EST,85.469,,AUDJPY,long,,20160328 10:33:19 EST,closed,20160328 10:33:19 EST,85.468,,,1.0,1.0,,AUDJPY,,0.0880000000004,-1.0,19479.208,4.0,399988.472,19779.208,,,,,
76.0,-5.496,20160328 11:09:35 EST,20160328 11:09:35 EST,20160328 11:09:35 EST,85.486,,AUDJPY,short,,20160328 10:43:23 EST,closed,20160328 10:43:23 EST,85.469,,,1.0,1.0,,AUDJPY,,-1.496,1.0,19473.712,4.0,399989.968,19777.712,,,,,
77.0,5.68,20160328 16:37:13 EST,20160328 16:37:13 EST,20160328 16:37:13 EST,85.596,,AUDJPY,long,,20160328 11:09:35 EST,closed,20160328 11:09:35 EST,85.486,,,1.0,1.0,,AUDJPY,,9.68,-1.0,19479.392,4.0,399999.648,19787.392,,,,,
78.0,-2.68,20160328 17:15:26 EST,20160328 17:15:26 EST,20160328 17:15:26 EST,85.581,,AUDJPY,short,,20160328 16:37:13 EST,closed,20160328 16:37:13 EST,85.596,,,1.0,1.0,,AUDJPY,,1.32,1.0,19476.712,4.0,399998.328,19788.712,,,,,
79.0,8.408,20160328 22:06:14 EST,20160328 22:06:14 EST,20160328 22:06:14 EST,85.722,,AUDJPY,long,,20160328 17:15:26 EST,closed,20160328 17:15:26 EST,85.581,,,1.0,1.0,,AUDJPY,,12.408,-1.0,19485.12,4.0,400010.736,19801.12,,,,,
80.0,-24.328,20160328 22:35:02 EST,20160328 22:35:02 EST,20160328 22:35:02 EST,85.953,,AUDJPY,short,,20160328 22:06:14 EST,closed,20160328 22:06:14 EST,85.722,,,1.0,1.0,,AUDJPY,,-20.328,1.0,19460.792,4.0,400031.064,19780.792,,,,,
81.0,-51.608,20160329 09:06:41 EST,20160329 09:06:41 EST,20160329 09:06:41 EST,85.412,,AUDJPY,long,,20160328 22:35:02 EST,closed,20160328 22:35:02 EST,85.953,,,1.0,1.0,,AUDJPY,,-47.608,-1.0,19409.184,4.0,399983.456,19733.184,,,,,
82.0,-11.92,20160329 10:09:00 EST,20160329 10:09:00 EST,20160329 10:09:00 EST,85.502,,AUDJPY,short,,20160329 09:06:41 EST,closed,20160329 09:06:41 EST,85.412,,,1.0,1.0,,AUDJPY,,-7.92,1.0,19397.264,4.0,399991.376,19725.264,,,,,
83.0,-3.912,20160329 10:10:02 EST,20160329 10:10:02 EST,20160329 10:10:02 EST,85.503,,AUDJPY,long,,20160329 10:09:00 EST,closed,20160329 10:09:00 EST,85.502,,,1.0,1.0,,AUDJPY,,0.0879999999992,-1.0,19393.352,4.0,399991.464,19725.352,,,,,
84.0,-33.744,20160329 11:00:12 EST,20160329 11:00:12 EST,20160329 11:00:12 EST,85.841,,AUDJPY,short,,20160329 10:10:02 EST,closed,20160329 10:10:02 EST,85.503,,,1.0,1.0,,AUDJPY,,-29.744,1.0,19359.608,4.0,400021.208,19695.608,,,,,
85.0,9.992,20160329 12:22:19 EST,20160329 12:22:19 EST,20160329 12:22:19 EST,86.0,,AUDJPY,long,,20160329 11:00:12 EST,closed,20160329 11:00:12 EST,85.841,,,1.0,1.0,,AUDJPY,,13.992,-1.0,19369.6,4.0,400035.2,19709.6,,,,,
86.0,4.272,20160329 12:33:37 EST,20160329 12:33:37 EST,20160329 12:33:37 EST,85.906,,AUDJPY,short,,20160329 12:22:19 EST,closed,20160329 12:22:19 EST,86.0,,,1.0,1.0,,AUDJPY,,8.272,1.0,19373.872,4.0,400026.928,19717.872,,,,,
87.0,10.696,20160329 16:04:53 EST,20160329 16:04:53 EST,20160329 16:04:53 EST,86.073,,AUDJPY,long,,20160329 12:33:37 EST,closed,20160329 12:33:37 EST,85.906,,,1.0,1.0,,AUDJPY,,14.696,-1.0,19384.568,4.0,400041.624,19732.568,,,,,
88.0,7.0,20160329 17:17:03 EST,20160329 17:17:03 EST,20160329 17:17:03 EST,85.948,,AUDJPY,short,,20160329 16:04:53 EST,closed,20160329 16:04:53 EST,86.073,,,1.0,1.0,,AUDJPY,,11.0,1.0,19391.568,4.0,400030.624,19743.568,,,,,
89.0,4.8,20160329 18:05:26 EST,20160329 18:05:26 EST,20160329 18:05:26 EST,86.048,,AUDJPY,long,,20160329 17:17:03 EST,closed,20160329 17:17:03 EST,85.948,,,1.0,1.0,,AUDJPY,,8.8,-1.0,19396.368,4.0,400039.424,19752.368,,,,,
90.0,-5.32,20160329 18:05:58 EST,20160329 18:05:58 EST,20160329 18:05:58 EST,86.063,,AUDJPY,short,,20160329 18:05:26 EST,closed,20160329 18:05:26 EST,86.048,,,1.0,1.0,,AUDJPY,,-1.32,1.0,19391.048,4.0,400040.744,19751.048,,,,,
91.0,-4.088,20160329 18:34:22 EST,20160329 18:34:22 EST,20160329 18:34:22 EST,86.062,,AUDJPY,long,,20160329 18:05:58 EST,closed,20160329 18:05:58 EST,86.063,,,1.0,1.0,,AUDJPY,,-0.0879999999992,-1.0,19386.96,4.0,400040.656,19750.96,,,,,
