permid,account,clientid,commission,commission_currency,exchange,execid,expiry,level_0,orderid,price,qty,openqty,realized_PnL,side,symbol,symbol_currency,times,yield_redemption_date,PurePL,balance,margin_available,openprice,purebalance,real_pnl
14,Paper,Paper,2.0,USD,IDEALPRO,14.0,,,1.0,158.798,20000.0,10000.0,12.344,BOT,GBP,JPY,20160323 12:27:42 EST,,14.344,19915.152,385936.544,158.798,19943.152,12.344
15,Paper,Paper,2.0,USD,IDEALPRO,15.0,,,1.0,158.786,20000.0,-10000.0,-3.056,SLD,GBP,JPY,20160323 13:18:28 EST,,-1.056,19912.096,385936.544,158.786,19942.096,-3.056
16,Paper,Paper,2.0,USD,IDEALPRO,16.0,,,1.0,158.72,20000.0,10000.0,3.808,BOT,GBP,JPY,20160323 13:45:03 EST,,5.808,19915.904,385936.544,158.72,19947.904,3.808
17,Paper,Paper,2.0,USD,IDEALPRO,17.0,,,1.0,158.606,20000.0,-10000.0,-12.032,SLD,GBP,JPY,20160323 14:45:24 EST,,-10.032,19903.872,385936.544,158.606,19937.872,-12.032
18,Paper,Paper,2.0,USD,IDEALPRO,18.0,,,1.0,158.642,20000.0,10000.0,-5.168,BOT,GBP,JPY,20160323 16:59:39 EST,,-3.168,19898.704,385936.544,158.642,19934.704,-5.168
19,Paper,Paper,2.0,USD,IDEALPRO,19.0,,,1.0,158.675,20000.0,-10000.0,0.904000000001,SLD,GBP,JPY,20160323 18:40:55 EST,,2.904,19899.608,385936.544,158.675,19937.608,0.904000000001
20,Paper,Paper,2.0,USD,IDEALPRO,20.0,,,1.0,158.642,20000.0,10000.0,0.904000000001,BOT,GBP,JPY,20160323 19:03:05 EST,,2.904,19900.512,385936.544,158.642,19940.512,0.904000000001
21,Paper,Paper,2.0,USD,IDEALPRO,21.0,,,1.0,158.634,20000.0,-10000.0,-2.704,SLD,GBP,JPY,20160323 19:15:44 EST,,-0.704000000001,19897.808,385936.544,158.634,19939.808,-2.704
22,Paper,Paper,2.0,USD,IDEALPRO,22.0,,,1.0,158.672,20000.0,10000.0,-5.344,BOT,GBP,JPY,20160323 20:12:08 EST,,-3.344,19892.464,385936.544,158.672,19936.464,-5.344
23,Paper,Paper,2.0,USD,IDEALPRO,23.0,,,1.0,158.516,20000.0,-10000.0,-15.728,SLD,GBP,JPY,20160323 20:41:38 EST,,-13.728,19876.736,385936.544,158.516,19922.736,-15.728
24,Paper,Paper,2.0,USD,IDEALPRO,24.0,,,1.0,158.819,20000.0,10000.0,-28.664,BOT,GBP,JPY,20160324 00:30:51 EST,,-26.664,19848.072,385936.544,158.819,19896.072,-28.664
25,Paper,Paper,2.0,USD,IDEALPRO,25.0,,,1.0,159.084,20000.0,-10000.0,21.32,SLD,GBP,JPY,20160324 01:22:42 EST,,23.32,19869.392,385936.544,159.084,19919.392,21.32
26,Paper,Paper,2.0,USD,IDEALPRO,26.0,,,1.0,159.086,20000.0,10000.0,-2.176,BOT,GBP,JPY,20160324 03:21:21 EST,,-0.176000000001,19867.216,385936.544,159.086,19919.216,-2.176
27,Paper,Paper,2.0,USD,IDEALPRO,27.0,,,1.0,159.02,20000.0,-10000.0,-7.808,SLD,GBP,JPY,20160324 03:46:33 EST,,-5.808,19859.408,385936.544,159.02,19913.408,-7.808
28,Paper,Paper,2.0,USD,IDEALPRO,28.0,,,1.0,158.747,20000.0,10000.0,22.024,BOT,GBP,JPY,20160324 05:58:35 EST,,24.024,19881.432,385936.544,158.747,19937.432,22.024
29,Paper,Paper,2.0,USD,IDEALPRO,29.0,,,1.0,158.991,20000.0,-10000.0,19.472,SLD,GBP,JPY,20160324 06:26:28 EST,,21.472,19900.904,385936.544,158.991,19958.904,19.472
30,Paper,Paper,2.0,USD,IDEALPRO,30.0,,,1.0,159.241,20000.0,10000.0,-24.0,BOT,GBP,JPY,20160324 06:56:58 EST,,-22.0,19876.904,385936.544,159.241,19936.904,-24.0
31,Paper,Paper,2.0,USD,IDEALPRO,31.0,,,1.0,158.821,20000.0,-10000.0,-38.96,SLD,GBP,JPY,20160324 09:35:53 EST,,-36.96,19837.944,385936.544,158.821,19899.944,-38.96
32,Paper,Paper,2.0,USD,IDEALPRO,32.0,,,1.0,158.696,20000.0,10000.0,9.0,BOT,GBP,JPY,20160324 10:03:33 EST,,11.0,19846.944,385936.544,158.696,19910.944,9.0
33,Paper,Paper,2.0,USD,IDEALPRO,33.0,,,1.0,158.814,20000.0,-10000.0,8.384,SLD,GBP,JPY,20160324 10:32:29 EST,,10.384,19855.328,385936.544,158.814,19921.328,8.384
34,Paper,Paper,2.0,USD,IDEALPRO,34.0,,,1.0,159.76,20000.0,10000.0,-85.248,BOT,GBP,JPY,20160324 17:15:10 EST,,-83.248,19770.08,385936.544,159.76,19838.08,-85.248
35,Paper,Paper,2.0,USD,IDEALPRO,35.0,,,1.0,159.631,20000.0,-10000.0,-13.352,SLD,GBP,JPY,20160324 17:52:12 EST,,-11.352,19756.728,385936.544,159.631,19826.728,-13.352
36,Paper,Paper,2.0,USD,IDEALPRO,36.0,,,1.0,159.506,20000.0,10000.0,9.0,BOT,GBP,JPY,20160324 20:02:42 EST,,11.0,19765.728,385936.544,159.506,19837.728,9.0
37,Paper,Paper,2.0,USD,IDEALPRO,37.0,,,1.0,159.606,20000.0,-10000.0,6.8,SLD,GBP,JPY,20160324 20:32:29 EST,,8.8,19772.528,385936.544,159.606,19846.528,6.8
38,Paper,Paper,2.0,USD,IDEALPRO,38.0,,,1.0,159.719,20000.0,10000.0,-11.944,BOT,GBP,JPY,20160324 22:13:25 EST,,-9.944,19760.584,385936.544,159.719,19836.584,-11.944
39,Paper,Paper,2.0,USD,IDEALPRO,39.0,,,1.0,159.644,20000.0,-10000.0,-8.6,SLD,GBP,JPY,20160325 01:58:13 EST,,-6.6,19751.984,385936.544,159.644,19829.984,-8.6
40,Paper,Paper,2.0,USD,IDEALPRO,40.0,,,1.0,159.711,20000.0,10000.0,-7.896,BOT,GBP,JPY,20160325 04:03:12 EST,,-5.896,19744.088,385936.544,159.711,19824.088,-7.896
41,Paper,Paper,2.0,USD,IDEALPRO,41.0,,,1.0,159.619,20000.0,-10000.0,-10.096,SLD,GBP,JPY,20160325 04:13:47 EST,,-8.096,19733.992,385936.544,159.619,19815.992,-10.096
42,Paper,Paper,2.0,USD,IDEALPRO,42.0,,,1.0,159.632,20000.0,10000.0,-3.144,BOT,GBP,JPY,20160325 04:35:55 EST,,-1.144,19730.848,385936.544,159.632,19814.848,-3.144
43,Paper,Paper,2.0,USD,IDEALPRO,43.0,,,1.0,159.614,20000.0,-10000.0,-3.584,SLD,GBP,JPY,20160325 04:43:57 EST,,-1.584,19727.264,385936.544,159.614,19813.264,-3.584
44,Paper,Paper,2.0,USD,IDEALPRO,44.0,,,1.0,159.829,20000.0,10000.0,-20.92,BOT,GBP,JPY,20160325 05:40:45 EST,,-18.92,19706.344,385936.544,159.829,19794.344,-20.92
45,Paper,Paper,2.0,USD,IDEALPRO,45.0,,,1.0,159.795,20000.0,-10000.0,-4.992,SLD,GBP,JPY,20160325 06:49:45 EST,,-2.992,19701.352,385936.544,159.795,19791.352,-4.992
46,Paper,Paper,2.0,USD,IDEALPRO,46.0,,,1.0,159.705,20000.0,10000.0,5.92,BOT,GBP,JPY,20160325 07:17:25 EST,,7.92,19707.272,385936.544,159.705,19799.272,5.92
47,Paper,Paper,2.0,USD,IDEALPRO,47.0,,,1.0,159.765,20000.0,-10000.0,3.28,SLD,GBP,JPY,20160325 07:57:10 EST,,5.28,19710.552,385936.544,159.765,19804.552,3.28
48,Paper,Paper,2.0,USD,IDEALPRO,48.0,,,1.0,159.76,20000.0,10000.0,-1.56,BOT,GBP,JPY,20160325 08:38:27 EST,,0.44,19708.992,385936.544,159.76,19804.992,-1.56
49,Paper,Paper,2.0,USD,IDEALPRO,49.0,,,1.0,159.766,20000.0,-10000.0,-1.472,SLD,GBP,JPY,20160325 08:55:06 EST,,0.528,19707.52,385936.544,159.766,19805.52,-1.472
50,Paper,Paper,2.0,USD,IDEALPRO,50.0,,,1.0,159.856,20000.0,10000.0,-9.92,BOT,GBP,JPY,20160325 10:23:36 EST,,-7.92,19697.6,385936.544,159.856,19797.6,-9.92
51,Paper,Paper,2.0,USD,IDEALPRO,51.0,,,1.0,159.863,20000.0,-10000.0,-1.384,SLD,GBP,JPY,20160325 10:54:48 EST,,0.616,19696.216,385936.544,159.863,19798.216,-1.384
52,Paper,Paper,2.0,USD,IDEALPRO,52.0,,,1.0,159.851,20000.0,10000.0,-0.944,BOT,GBP,JPY,20160325 11:20:58 EST,,1.056,19695.272,385936.544,159.851,19799.272,-0.944
53,Paper,Paper,2.0,USD,IDEALPRO,53.0,,,1.0,159.774,20000.0,-10000.0,-8.776,SLD,GBP,JPY,20160325 11:39:04 EST,,-6.776,19686.496,385936.544,159.774,19792.496,-8.776
54,Paper,Paper,2.0,USD,IDEALPRO,54.0,,,1.0,159.823,20000.0,10000.0,-6.312,BOT,GBP,JPY,20160325 12:24:23 EST,,-4.312,19680.184,385936.544,159.823,19788.184,-6.312
55,Paper,Paper,2.0,USD,IDEALPRO,55.0,,,1.0,159.795,20000.0,-10000.0,-4.464,SLD,GBP,JPY,20160325 12:58:42 EST,,-2.464,19675.72,385936.544,159.795,19785.72,-4.464
56,Paper,Paper,2.0,USD,IDEALPRO,56.0,,,1.0,159.864,20000.0,10000.0,-8.072,BOT,GBP,JPY,20160325 13:12:48 EST,,-6.072,19667.648,385936.544,159.864,19779.648,-8.072
57,Paper,Paper,2.0,USD,IDEALPRO,57.0,,,1.0,159.82,20000.0,-10000.0,-5.872,SLD,GBP,JPY,20160325 13:38:31 EST,,-3.872,19661.776,385936.544,159.82,19775.776,-5.872
58,Paper,Paper,2.0,USD,IDEALPRO,58.0,,,1.0,159.928,20000.0,10000.0,-11.504,BOT,GBP,JPY,20160325 14:25:49 EST,,-9.504,19650.272,385936.544,159.928,19766.272,-11.504
59,Paper,Paper,2.0,USD,IDEALPRO,59.0,,,1.0,159.899,20000.0,-10000.0,-4.552,SLD,GBP,JPY,20160325 14:55:00 EST,,-2.552,19645.72,385936.544,159.899,19763.72,-4.552
60,Paper,Paper,2.0,USD,IDEALPRO,60.0,,,1.0,159.97,20000.0,10000.0,-8.248,BOT,GBP,JPY,20160325 15:23:10 EST,,-6.248,19637.472,385936.544,159.97,19757.472,-8.248
61,Paper,Paper,2.0,USD,IDEALPRO,61.0,,,1.0,159.957,20000.0,-10000.0,-3.144,SLD,GBP,JPY,20160325 15:39:18 EST,,-1.144,19634.328,385936.544,159.957,19756.328,-3.144
62,Paper,Paper,2.0,USD,IDEALPRO,62.0,,,1.0,160.019,20000.0,10000.0,-7.456,BOT,GBP,JPY,20160325 16:25:36 EST,,-5.456,19626.872,385936.544,160.019,19750.872,-7.456
63,Paper,Paper,2.0,USD,IDEALPRO,63.0,,,1.0,159.731,20000.0,-10000.0,-27.344,SLD,GBP,JPY,20160325 16:53:19 EST,,-25.344,19599.528,385936.544,159.731,19725.528,-27.344
64,Paper,Paper,2.0,USD,IDEALPRO,64.0,,,1.0,160.245,20000.0,10000.0,-47.232,BOT,GBP,JPY,20160327 19:25:30 EST,,-45.232,19552.296,385936.544,160.245,19680.296,-47.232
65,Paper,Paper,2.0,USD,IDEALPRO,65.0,,,1.0,160.298,20000.0,-10000.0,2.664,SLD,GBP,JPY,20160327 20:38:54 EST,,4.664,19554.96,385936.544,160.298,19684.96,2.664
66,Paper,Paper,2.0,USD,IDEALPRO,66.0,,,1.0,160.591,20000.0,10000.0,-27.784,BOT,GBP,JPY,20160327 23:52:20 EST,,-25.784,19527.176,385936.544,160.591,19659.176,-27.784
