Date,accountid,balance,purebalance,buy_power,unr_pnl,real_pnl,PurePL,currency
20160330 08:35:26 EST,paperUSD,20000.0,20000.0,400000.0,0,0.0,0.0,USD
20160330 08:35:26 EST,paperUSD,19971.43432,20000.0,-1028284.0,0,-28.56568,0.0,USD
20160330 09:33:24 EST,paperUSD,19555.676384,19612.8,-1028284.0,0,-444.323616,-387.2,USD
20160330 12:17:30 EST,paperUSD,22483.977584,22569.6,-1028284.0,0,2483.977584,2569.6,USD
20160331 03:44:46 EST,paperUSD,15591.616064,15705.6,-1028284.0,0,-4408.383936,-4294.4,USD
20160331 09:06:36 EST,paperUSD,9200.727296,9343.2,-1028284.0,0,-10799.272704,-10656.8,USD
20160331 16:37:55 EST,paperUSD,9119.439584,9290.4,-1028284.0,0,-10880.560416,-10709.6,USD
20160401 02:11:04 EST,paperUSD,9038.150816,9237.6,-1028284.0,0,-10961.849184,-10762.4,USD
20160401 03:56:47 EST,paperUSD,8956.863104,9184.8,396101.6,0,-11043.136896,-10815.2,USD
20160401 05:31:57 EST,paperUSD,8928.375392,9184.8,-1028284.0,0,-11071.624608,-10815.2,USD
20160401 06:19:38 EST,paperUSD,8847.086624,9132.0,-1028284.0,0,-11152.913376,-10868.0,USD
20160401 06:20:15 EST,paperUSD,8765.798912,9079.2,396101.6,0,-11234.201088,-10920.8,USD
20160401 09:05:06 EST,paperUSD,8737.3112,9079.2,-1028284.0,0,-11262.6888,-10920.8,USD
20160401 10:21:12 EST,paperUSD,8656.022432,9026.4,-1028284.0,0,-11343.977568,-10973.6,USD
20160401 10:48:09 EST,paperUSD,8574.73472,8973.6,-1028284.0,0,-11425.26528,-11026.4,USD
20160401 13:50:56 EST,paperUSD,8493.445952,8920.8,396154.4,0,-11506.554048,-11079.2,USD
20160401 16:27:07 EST,paperUSD,8464.95824,8920.8,-1028231.2,0,-11535.04176,-11079.2,USD
20160403 17:54:18 EST,paperUSD,36359.428976,36843.2,368232.0,0,16359.428976,16843.2,USD
20160403 17:59:24 EST,paperUSD,36331.510096,36843.2,-1027712.0,0,16331.510096,16843.2,USD
20160403 20:22:43 EST,paperUSD,34341.151968,34880.8,370194.4,0,14341.151968,14880.8,USD
20160403 21:13:14 EST,paperUSD,34313.21848,34880.8,-1026480.0,0,14313.21848,14880.8,USD
20160404 02:44:39 EST,paperUSD,37259.74448,37855.2,367220.0,0,17259.74448,17855.2,USD
20160404 05:12:44 EST,paperUSD,37231.852,37855.2,-1027404.0,0,17231.852,17855.2,USD
20160404 07:22:23 EST,paperUSD,33675.088944,34326.4,-1027404.0,0,13675.088944,14326.4,USD
20160404 07:28:30 EST,paperUSD,34183.915152,34863.2,-1027404.0,0,14183.915152,14863.2,USD
20160404 08:23:27 EST,paperUSD,30776.673776,31484.0,-1027404.0,0,10776.673776,11484.0,USD
20160404 13:56:59 EST,paperUSD,26119.924976,26855.2,-1027404.0,0,6119.924976,6855.2,USD
20160404 14:56:07 EST,paperUSD,25977.573888,26740.8,370150.4,0,5977.573888,6740.8,USD
20160404 16:55:42 EST,paperUSD,25949.630192,26740.8,-1027034.4,0,5949.630192,6740.8,USD
20160404 17:56:45 EST,paperUSD,25402.476112,26221.6,370669.6,0,5402.476112,6221.6,USD
20160404 18:02:18 EST,paperUSD,25346.578512,26221.6,-2424210.4,0,5346.578512,6221.6,USD
20160404 19:13:58 EST,paperUSD,26330.649952,27233.6,-1027782.4,0,6330.649952,7233.6,USD
