symbol,sym,exp,qty,openqty,price,openprice,value,avg_cost,unr_pnl,real_pnl,PurePL,accountid,currency,pure_unr_pnl
NZDJPY,NZD,,20000.0,20000.0,76.287,76.287,-13731.66,2.0,-4.52,-2.0,0.0,Paper,JPY,-2.52
