Date,accountid,balance,purebalance,buy_power,unr_pnl,real_pnl,PurePL,currency,mark_to_mkt,pure_mark_to_mkt,pure_unr_pnl
20160416 07:04:04 EST,paperUSD,100000.0,100000.0,2000000.0,0.0,0.0,0.0,USD,100000.0,100000.0,0.0
20160416 07:04:04 EST,paperUSD,99844.9901,100000.0,1937996.04,-155.0099,-155.0099,0.0,USD,99689.9802,100000.0,0.0
20160416 10:51:46 EST,paperUSD,98662.9941,98970.44,1998970.44,0.0,-1337.0059,-1029.56,USD,98662.9941,98970.44,0.0
20160416 10:51:46 EST,paperUSD,98510.5581,98970.44,1937996.04,-152.436,-1489.4419,-1029.56,USD,98358.1221,98970.44,0.0
20160416 11:16:19 EST,paperUSD,98569.1684,99180.96,1998759.92,0.0,-1430.8316,-819.04,USD,98569.1684,99180.96,0.0
20160416 11:16:19 EST,paperUSD,98417.2587,99180.96,1937996.04,-151.9097,-1582.7413,-819.04,USD,98265.349,99180.96,0.0
20160416 12:54:22 EST,paperUSD,97511.93725,98425.66,1998004.62,0.0,-2488.06275,-1574.34,USD,97511.93725,98425.66,0.0
20160416 12:54:22 EST,paperUSD,97361.9158,98425.66,1937996.04,-150.02145,-2638.0842,-1574.34,USD,97211.89435,98425.66,0.0
20160416 13:06:03 EST,paperUSD,96338.2958,97554.24,1998876.04,0.0,-3661.7042,-2445.76,USD,96338.2958,97554.24,0.0
20160416 13:06:03 EST,paperUSD,96186.0958,97554.24,1937996.04,-152.2,-3813.9042,-2445.76,USD,96033.8958,97554.24,0.0
20160416 15:38:29 EST,paperUSD,96251.57025,97772.46,1999094.26,0.0,-3748.42975,-2227.54,USD,96251.57025,97772.46,0.0
20160416 15:38:29 EST,paperUSD,96098.8247,97772.46,1937996.04,-152.74555,-3901.1753,-2227.54,USD,95946.07915,97772.46,0.0
20160416 16:36:02 EST,paperUSD,96251.0196,98076.64,1998790.08,0.0,-3748.9804,-1923.36,USD,96251.0196,98076.64,0.0
20160416 16:36:02 EST,paperUSD,96099.0345,98076.64,1937996.04,-151.9851,-3900.9655,-1923.36,USD,95947.0494,98076.64,0.0
20160416 17:48:02 EST,paperUSD,96689.60835,98821.06,1999534.5,0.0,-3310.39165,-1178.94,USD,96689.60835,98821.06,0.0
20160416 17:48:02 EST,paperUSD,96535.7622,98821.06,1937996.04,-153.84615,-3464.2378,-1178.94,USD,96381.91605,98821.06,0.0
20160416 18:21:46 EST,paperUSD,102534.05805,104957.86,1993397.7,0.0,2534.05805,4957.86,USD,102534.05805,104957.86,0.0
20160416 18:21:46 EST,paperUSD,102395.5539,104957.86,1937996.04,-138.50415,2395.5539,4957.86,USD,102257.04975,104957.86,0.0
20160416 18:34:00 EST,paperUSD,108822.4152,111539.68,1999979.52,0.0,8822.4152,11539.68,USD,108822.4152,111539.68,0.0
20160416 18:34:00 EST,paperUSD,108667.4565,111539.68,1937996.04,-154.9587,8667.4565,11539.68,USD,108512.4978,111539.68,0.0
20160416 19:21:47 EST,paperUSD,109342.8886,112368.0,1999151.2,0.0,9342.8886,12368.0,USD,109342.8886,112368.0,0.0
20160416 19:21:47 EST,paperUSD,109190.0007,112368.0,1937996.04,-152.8879,9190.0007,12368.0,USD,109037.1128,112368.0,0.0
20160416 19:33:30 EST,paperUSD,108714.54125,112044.62,1998827.82,0.0,8714.54125,12044.62,USD,108714.54125,112044.62,0.0
20160416 19:33:30 EST,paperUSD,108562.4618,112044.62,1937996.04,-152.07945,8562.4618,12044.62,USD,108410.38235,112044.62,0.0
20160416 20:10:12 EST,paperUSD,107200.7458,110838.0,2000034.44,0.0,7200.7458,10838.0,USD,107200.7458,110838.0,0.0
