Date,accountid,balance,purebalance,buy_power,unr_pnl,real_pnl,PurePL,currency
20160401 08:20:00 EST,paperUSD,20000.0,20000.0,400000.0,0,0.0,0.0,USD
20160401 08:20:00 EST,paperUSD,19997.7461528,20000.0,287307.64,0,-2.2538472,0.0,USD
20160401 08:33:00 EST,paperUSD,19995.7461528,20000.0,188719.04,0,-4.2538472,0.0,USD
20160401 08:38:00 EST,paperUSD,19991.244988,20000.0,-36339.2,0,-8.755012,0.0,USD
20160401 08:38:00 EST,paperUSD,19697.084988,19707.84,62541.56,0,-302.915012,-292.16,USD
20160401 08:48:00 EST,paperUSD,20308.3006269,20323.5466661,287092.92,0,308.30062688,323.54666608,USD
20160401 08:48:00 EST,paperUSD,20304.3587021,20323.5466661,89996.68,0,304.35870208,323.54666608,USD
20160401 08:49:00 EST,paperUSD,20302.1175005,20323.5466661,-22063.4,0,302.11750048,323.54666608,USD
20160401 08:49:00 EST,paperUSD,19958.2375005,19981.6666661,76826.6,0,-41.76249952,-18.33333392,USD
20160401 08:50:00 EST,paperUSD,20209.3627978,20235.0333322,188895.04,0,209.36279776,235.03333216,USD
20160401 08:56:00 EST,paperUSD,20207.1230658,20235.0333322,76908.44,0,207.12306576,235.03333216,USD
20160401 08:56:00 EST,paperUSD,20384.6430658,20414.5533322,175277.04,0,384.64306576,414.55333216,USD
20160401 08:57:00 EST,paperUSD,20334.4023548,20366.5566652,287479.24,0,334.4023548,366.5566652,USD
20160401 08:57:00 EST,paperUSD,20332.4023548,20366.5566652,189110.2,0,332.4023548,366.5566652,USD
20160401 09:01:00 EST,paperUSD,20296.5223548,20332.6766652,189110.2,0,296.5223548,332.6766652,USD
20160401 09:12:00 EST,paperUSD,20543.2875838,20581.6799982,301015.4,0,543.28758384,581.67999824,USD
20160401 09:12:00 EST,paperUSD,20400.9275838,20441.3199982,399277.96,0,400.92758384,441.31999824,USD
20160404 09:38:00 EST,paperUSD,20398.6947246,20441.3199982,287635.0,0,398.69472464,441.31999824,USD
20160404 09:39:00 EST,paperUSD,20681.5875678,20726.4399982,398992.84,0,681.58756784,726.43999824,USD
20160404 09:41:00 EST,paperUSD,20679.359575,20726.4399982,287593.2,0,679.35957504,726.43999824,USD
20160404 09:41:00 EST,paperUSD,20677.359575,20726.4399982,189778.56,0,677.35957504,726.43999824,USD
20160404 09:48:00 EST,paperUSD,20685.919575,20736.9999982,189778.56,0,685.91957504,736.99999824,USD
20160404 13:48:00 EST,paperUSD,20681.456479,20736.9999982,-33376.24,0,681.45647904,736.99999824,USD
20160404 13:48:00 EST,paperUSD,20530.736479,20588.2799982,64597.68,0,530.73647904,588.27999824,USD
20160404 14:51:00 EST,paperUSD,20391.0463825,20453.0533321,287769.2,0,391.04638256,453.05333216,USD
