trade_id,PL,closeVWAP_timestamp,closedWhen,closedWhenUnixTimeStamp,closing_price_VWAP,expir,instrument,long_or_short,markToMarket_time,openVWAP_timestamp,open_or_closed,openedWhen,opening_price_VWAP,ptValue,putcall,quant_closed,quant_opened,strike,symbol,symbol_description,PurePL,qty,currency,balance,commission,margin_available,mark_to_mkt,pure_mark_to_mkt,purebalance,pure_unr_pnl,unr_pnl
1.0,-40.784,20160410 18:51:16 EST,20160410 18:51:16 EST,20160410 18:51:16 EST,108.239,,USDJPY,short,,20160410 17:15:54 EST,closed,20160410 17:15:54 EST,108.03,,,2.0,2.0,,USDJPY,,-36.784,2.0,JPY,99957.216,4.0,1985395.696,100026.672,100034.672,99963.216,233.376,231.376
2.0,27.68,20160410 18:51:16 EST,20160410 18:51:16 EST,20160410 18:51:16 EST,83.368,,CADJPY,long,,20160410 17:16:02 EST,closed,20160410 17:16:02 EST,83.188,,,2.0,2.0,,CADJPY,,31.68,-2.0,JPY,99984.896,4.0,1981018.4,100178.784,100190.784,99994.896,71.456,69.456
3.0,-9.76,20160411 03:40:44 EST,20160411 03:40:44 EST,20160411 03:40:44 EST,108.234,,USDJPY,long,,20160410 19:11:55 EST,closed,20160410 18:51:16 EST,108.239,,,4.0,4.0,,USDJPY,,-1.76,-2.0,JPY,99968.848,8.0,1985396.224,100008.56,100032.56,99990.848,195.888,193.888
4.0,-12.576,20160411 03:40:45 EST,20160411 03:40:45 EST,20160411 03:40:45 EST,83.381,,CADJPY,short,,20160410 19:11:24 EST,closed,20160410 18:51:16 EST,83.368,,,4.0,4.0,,CADJPY,,-4.576,2.0,JPY,99964.56,8.0,2000071.28,99964.56,99988.56,99988.56,41.712,39.712
6.0,293.632,20160413 12:36:56 EST,20160413 12:36:56 EST,20160413 12:36:56 EST,109.1375,,USDJPY,long,,20160412 10:47:35 EST,closed,20160411 03:59:26 EST,108.239,,,4.0,4.0,,USDJPY,,313.632,-2.0,JPY,99870.944,20.0,1986081.392,100201.76,100265.76,99932.944,149.248,147.248
5.0,-722.064,20160413 12:36:56 EST,20160413 12:36:56 EST,20160413 12:36:56 EST,85.343,,CADJPY,short,,20160412 10:48:06 EST,closed,20160411 03:58:53 EST,83.368,,,4.0,4.0,,CADJPY,,-702.064,2.0,JPY,99536.128,20.0,2001086.976,99536.128,99600.128,99600.128,332.816,330.816
7.0,-143.952,20160415 07:03:20 EST,20160415 07:03:20 EST,20160415 07:03:20 EST,109.136,,USDJPY,long,,20160414 21:40:31 EST,closed,20160414 05:31:21 EST,109.40025,,,4.0,4.0,,USDJPY,,-127.952,-2.0,JPY,99455.022,16.0,1985868.96,99366.716,99462.716,99549.022,-14.124,-16.124
8.0,146.8,20160415 07:03:50 EST,20160415 07:03:50 EST,20160415 07:03:50 EST,85.0115,,CADJPY,short,,20160414 21:39:59 EST,closed,20160414 05:31:25 EST,85.302375,,,4.0,4.0,,CADJPY,,162.8,2.0,JPY,99538.976,16.0,2000796.224,99538.976,99634.976,99634.976,-86.306,-88.306
9.0,-2.0,,,,0.0,,USDJPY,long,,20160415 12:57:32 EST,open,20160415 12:57:32 EST,108.656,,,0.0,2.0,,USDJPY,,0.0,2.0,JPY,99536.976,2.0,1981672.768,99534.624,99634.624,99634.976,,
10.0,-2.0,,,,0.0,,CADJPY,short,,20160415 12:57:33 EST,open,20160415 12:57:33 EST,84.63,,,0.0,2.0,,CADJPY,,0.0,-2.0,JPY,99534.976,2.0,1966777.888,99531.328,99635.328,99634.976,,
