symbol,sym,exp,qty,openqty,price,openprice,value,avg_cost,unr_pnl,real_pnl,PurePL,accountid,currency,pure_unr_pnl
#GER30_M6,#GER30_M6,,2.0,2.0,9815.5,9815.5,0.0,19.631,0.0,-17779.551,-17700.0,Paper,USD,
