permid,account,clientid,commission,commission_currency,exchange,execid,expiry,level_0,orderid,price,qty,openqty,realized_PnL,side,symbol,symbol_currency,times,yield_redemption_date,PurePL,balance,margin_available,openprice,purebalance,real_pnl
11,Paper,Paper,22.09551624,USD,IDEALPRO,11.0,,,1.0,1.09146,2000000.0,1000000.0,190.46648376,BOT,EUR,CHF,20160330 13:17:55 EST,,212.562,19544.3666726,-704988.374,1.09146,19787.438,190.46648376
12,Paper,Paper,22.10482848,USD,IDEALPRO,12.0,,,1.0,1.09192,1000000.0,0.0,443.50717152,SLD,EUR,CHF,20160330 14:04:10 EST,,465.612,19987.8738441,400253.05,1.09146,20253.05,443.50717152
13,Paper,Paper,22.10280408,USD,IDEALPRO,13.0,,,1.0,1.09182,1000000.0,-1000000.0,-22.10280408,SLD,EUR,CHF,20160330 14:24:18 EST,,0.0,19965.77104,-704887.154,1.09182,20253.05,-22.10280408
14,Paper,Paper,22.11535536,USD,IDEALPRO,14.0,,,1.0,1.09244,1000000.0,0.0,-649.67935536,BOT,EUR,CHF,20160330 15:13:38 EST,,-627.564,19316.0916846,400880.614,1.09182,19625.486,-649.67935536
15,Paper,Paper,22.11414072,USD,IDEALPRO,15.0,,,1.0,1.09238,1000000.0,-1000000.0,-22.11414072,SLD,EUR,CHF,20160330 15:14:09 EST,,0.0,19293.9775439,-704826.422,1.09238,19625.486,-22.11414072
16,Paper,Paper,22.11576024,USD,IDEALPRO,16.0,,,1.0,1.09246,1000000.0,0.0,-103.09176024,BOT,EUR,CHF,20160330 15:15:11 EST,,-80.9760000001,19190.8857837,400961.59,1.09238,19544.51,-103.09176024
17,Paper,Paper,22.11576024,USD,IDEALPRO,17.0,,,1.0,1.09246,1000000.0,-1000000.0,-22.11576024,SLD,EUR,CHF,20160330 15:15:42 EST,,0.0,19168.7700235,-704826.422,1.09246,19544.51,-22.11576024
18,Paper,Paper,22.12689444,USD,IDEALPRO,18.0,,,1.0,1.09301,1000000.0,0.0,-578.83689444,BOT,EUR,CHF,20160330 15:32:20 EST,,-556.71,18589.9331291,401518.3,1.09246,18987.8,-578.83689444
19,Paper,Paper,22.12932372,USD,IDEALPRO,19.0,,,1.0,1.09313,1000000.0,1000000.0,-22.12932372,BOT,EUR,CHF,20160330 15:33:20 EST,,0.0,18567.8038054,-704947.886,1.09313,18987.8,-22.12932372
20,Paper,Paper,22.13256276,USD,IDEALPRO,20.0,,,1.0,1.09329,1000000.0,0.0,139.81943724,SLD,EUR,CHF,20160330 15:55:57 EST,,161.952,18707.6232426,401680.252,1.09313,19149.752,139.81943724
21,Paper,Paper,22.13296764,USD,IDEALPRO,21.0,,,1.0,1.09331,1000000.0,1000000.0,-22.13296764,BOT,EUR,CHF,20160330 15:59:29 EST,,0.0,18685.490275,-704968.13,1.09331,19149.752,-22.13296764
22,Paper,Paper,22.1337774,USD,IDEALPRO,22.0,,,1.0,1.09335,2000000.0,-1000000.0,18.3542226,SLD,EUR,CHF,20160330 16:06:31 EST,,40.488,18703.8444976,-704968.13,1.09335,19190.24,18.3542226
23,Paper,Paper,22.13640912,USD,IDEALPRO,23.0,,,1.0,1.09348,1000000.0,0.0,-153.72240912,BOT,EUR,CHF,20160330 16:15:35 EST,,-131.586,18550.1220885,401852.326,1.09335,19058.654,-153.72240912
24,Paper,Paper,22.14268476,USD,IDEALPRO,24.0,,,1.0,1.09379,1000000.0,-1000000.0,-22.14268476,SLD,EUR,CHF,20160330 16:31:12 EST,,0.0,18527.9794037,-705281.912,1.09379,19058.654,-22.14268476
25,Paper,Paper,22.14754332,USD,IDEALPRO,25.0,,,1.0,1.09403,2000000.0,1000000.0,-265.07554332,BOT,EUR,CHF,20160330 17:15:29 EST,,-242.928,18262.9038604,-705281.912,1.09403,18815.726,-265.07554332
26,Paper,Paper,22.13944572,USD,IDEALPRO,26.0,,,1.0,1.09363,2000000.0,-1000000.0,-427.01944572,SLD,EUR,CHF,20160330 17:31:36 EST,,-404.88,17835.8844147,-705281.912,1.09363,18410.846,-427.01944572
27,Paper,Paper,22.14308964,USD,IDEALPRO,27.0,,,1.0,1.09381,2000000.0,1000000.0,-204.33908964,BOT,EUR,CHF,20160330 17:40:10 EST,,-182.196,17631.5453251,-705281.912,1.09381,18228.65,-204.33908964
28,Paper,Paper,22.13539692,USD,IDEALPRO,28.0,,,1.0,1.09343,1000000.0,0.0,-406.77139692,SLD,EUR,CHF,20160330 20:57:49 EST,,-384.636,17224.7739282,401487.934,1.09381,17844.014,-406.77139692
29,Paper,Paper,22.1358018,USD,IDEALPRO,29.0,,,1.0,1.09345,1000000.0,-1000000.0,-22.1358018,SLD,EUR,CHF,20160330 20:58:20 EST,,0.0,17202.6381264,-705302.156,1.09345,17844.014,-22.1358018
30,Paper,Paper,22.13317008,USD,IDEALPRO,30.0,,,1.0,1.09332,1000000.0,-2000000.0,-22.13317008,SLD,EUR,CHF,20160330 20:59:21 EST,,0.0,17180.5049563,-1811960.66,1.093385,17844.014,-22.13317008
31,Paper,Paper,22.13458716,USD,IDEALPRO,31.0,,,1.0,1.09339,1000000.0,-1000000.0,-27.19558716,BOT,EUR,CHF,20160330 21:00:22 EST,,-5.06100000003,17153.3093691,-705231.302,1.093385,17838.953,-27.19558716
32,Paper,Paper,22.1358018,USD,IDEALPRO,32.0,,,1.0,1.09345,1000000.0,0.0,-87.9288018,BOT,EUR,CHF,20160330 21:01:23 EST,,-65.793,17065.3805673,401558.788,1.093385,17773.16,-87.9288018
33,Paper,Paper,44.26107672,USD,IDEALPRO,33.0,,,1.0,1.09319,2000000.0,-2000000.0,-44.26107672,SLD,EUR,CHF,20160330 21:09:55 EST,,0.0,17021.1194906,-1811495.048,1.09319,17773.16,-44.26107672
34,Paper,Paper,44.27322312,USD,IDEALPRO,34.0,,,1.0,1.09349,2000000.0,0.0,-651.59322312,BOT,EUR,CHF,20160330 21:21:02 EST,,-607.32,16369.5262675,402166.108,1.09319,17165.84,-651.59322312
35,Paper,Paper,22.13134812,USD,IDEALPRO,35.0,,,1.0,1.09323,1000000.0,-1000000.0,-22.13134812,SLD,EUR,CHF,20160330 21:23:34 EST,,0.0,16347.3949194,-704401.298,1.09323,17165.84,-22.13134812
36,Paper,Paper,22.13519448,USD,IDEALPRO,36.0,,,1.0,1.09342,1000000.0,0.0,-214.45319448,BOT,EUR,CHF,20160330 21:51:43 EST,,-192.318,16132.9417249,402358.426,1.09323,16973.522,-214.45319448
37,Paper,Paper,22.13337252,USD,IDEALPRO,37.0,,,1.0,1.09333,1000000.0,-1000000.0,-22.13337252,SLD,EUR,CHF,20160330 21:54:14 EST,,0.0,16110.8083524,-704310.2,1.09333,16973.522,-22.13337252
38,Paper,Paper,22.13236032,USD,IDEALPRO,38.0,,,1.0,1.09328,2000000.0,1000000.0,28.4776396799,BOT,EUR,CHF,20160330 22:36:39 EST,,50.6099999999,16139.2859921,-704310.2,1.09328,17024.132,28.4776396799
39,Paper,Paper,22.13053836,USD,IDEALPRO,39.0,,,1.0,1.09319,2000000.0,-1000000.0,-113.22853836,SLD,EUR,CHF,20160331 03:34:39 EST,,-91.0979999999,16026.0574537,-704310.2,1.09319,16933.034,-113.22853836
40,Paper,Paper,22.14612624,USD,IDEALPRO,40.0,,,1.0,1.09396,2000000.0,1000000.0,-801.54012624,BOT,EUR,CHF,20160331 04:08:28 EST,,-779.394,15224.5173275,-704310.2,1.09396,16153.64,-801.54012624
41,Paper,Paper,22.14167256,USD,IDEALPRO,41.0,,,1.0,1.09374,2000000.0,-1000000.0,-244.82567256,SLD,EUR,CHF,20160331 04:09:59 EST,,-222.684,14979.6916549,-704310.2,1.09374,15930.956,-244.82567256
42,Paper,Paper,22.13317008,USD,IDEALPRO,42.0,,,1.0,1.09332,1000000.0,0.0,402.99082992,BOT,EUR,CHF,20160331 04:25:40 EST,,425.124,15382.6824848,402348.304,1.09374,16356.08,402.99082992
43,Paper,Paper,22.1408628,USD,IDEALPRO,43.0,,,1.0,1.0937,1000000.0,-1000000.0,-22.1408628,SLD,EUR,CHF,20160331 04:39:14 EST,,0.0,15360.541622,-704694.836,1.0937,16356.08,-22.1408628
44,Paper,Paper,22.14167256,USD,IDEALPRO,44.0,,,1.0,1.09374,2000000.0,1000000.0,-62.62967256,BOT,EUR,CHF,20160331 04:42:19 EST,,-40.488,15297.9119494,-704694.836,1.09374,16315.592,-62.62967256
45,Paper,Paper,22.1580702,USD,IDEALPRO,45.0,,,1.0,1.09455,2000000.0,-1000000.0,797.7239298,SLD,EUR,CHF,20160331 05:53:52 EST,,819.882,16095.6358792,-704694.836,1.09455,17135.474,797.7239298
46,Paper,Paper,22.16272632,USD,IDEALPRO,46.0,,,1.0,1.09478,2000000.0,1000000.0,-254.96872632,BOT,EUR,CHF,20160331 07:01:11 EST,,-232.806,15840.6671529,-704694.836,1.09478,16902.668,-254.96872632
47,Paper,Paper,22.1600946,USD,IDEALPRO,47.0,,,1.0,1.09465,2000000.0,-1000000.0,-153.7460946,SLD,EUR,CHF,20160331 07:02:42 EST,,-131.586,15686.9210583,-704694.836,1.09465,16771.082,-153.7460946
48,Paper,Paper,22.1499726,USD,IDEALPRO,48.0,,,1.0,1.09415,1000000.0,0.0,483.9500274,BOT,EUR,CHF,20160331 08:09:45 EST,,506.1,16170.8710857,402803.794,1.09465,17277.182,483.9500274
49,Paper,Paper,22.14875796,USD,IDEALPRO,49.0,,,1.0,1.09409,1000000.0,-1000000.0,-22.14875796,SLD,EUR,CHF,20160331 08:11:16 EST,,0.0,16148.7223277,-704634.104,1.09409,17277.182,-22.14875796
50,Paper,Paper,22.1499726,USD,IDEALPRO,50.0,,,1.0,1.09415,1000000.0,0.0,-82.8819725999,BOT,EUR,CHF,20160331 11:04:13 EST,,-60.7319999999,16065.8403551,402864.526,1.09409,17216.45,-82.8819725999
51,Paper,Paper,22.14875796,USD,IDEALPRO,51.0,,,1.0,1.09409,1000000.0,-1000000.0,-22.14875796,SLD,EUR,CHF,20160331 11:16:56 EST,,0.0,16043.6915971,-704573.372,1.09409,17216.45,-22.14875796
52,Paper,Paper,22.1499726,USD,IDEALPRO,52.0,,,1.0,1.09415,1000000.0,0.0,-82.8819725999,BOT,EUR,CHF,20160331 12:50:28 EST,,-60.7319999999,15960.8096245,402925.258,1.09409,17155.718,-82.8819725999
53,Paper,Paper,22.14875796,USD,IDEALPRO,53.0,,,1.0,1.09409,1000000.0,-1000000.0,-22.14875796,SLD,EUR,CHF,20160331 12:51:59 EST,,0.0,15938.6608665,-704512.64,1.09409,17155.718,-22.14875796
54,Paper,Paper,22.1499726,USD,IDEALPRO,54.0,,,1.0,1.09415,1000000.0,0.0,-82.8819725999,BOT,EUR,CHF,20160331 13:38:24 EST,,-60.7319999999,15855.7788939,402985.99,1.09409,17094.986,-82.8819725999
55,Paper,Paper,22.14875796,USD,IDEALPRO,55.0,,,1.0,1.09409,1000000.0,-1000000.0,-22.14875796,SLD,EUR,CHF,20160331 13:57:32 EST,,0.0,15833.6301359,-704451.908,1.09409,17094.986,-22.14875796
56,Paper,Paper,22.1499726,USD,IDEALPRO,56.0,,,1.0,1.09415,1000000.0,0.0,-82.8819725999,BOT,EUR,CHF,20160331 16:17:45 EST,,-60.7319999999,15750.7481633,403046.722,1.09409,17034.254,-82.8819725999
57,Paper,Paper,22.14875796,USD,IDEALPRO,57.0,,,1.0,1.09409,1000000.0,-1000000.0,-22.14875796,SLD,EUR,CHF,20160331 16:41:26 EST,,0.0,15728.5994053,-704391.176,1.09409,17034.254,-22.14875796
58,Paper,Paper,22.1499726,USD,IDEALPRO,58.0,,,1.0,1.09415,1000000.0,0.0,-82.8819725999,BOT,EUR,CHF,20160331 16:46:28 EST,,-60.7319999999,15645.7174327,403107.454,1.09409,16973.522,-82.8819725999
59,Paper,Paper,22.14875796,USD,IDEALPRO,59.0,,,1.0,1.09409,1000000.0,-1000000.0,-22.14875796,SLD,EUR,CHF,20160331 16:47:59 EST,,0.0,15623.5686747,-704330.444,1.09409,16973.522,-22.14875796
60,Paper,Paper,22.1499726,USD,IDEALPRO,60.0,,,1.0,1.09415,1000000.0,0.0,-82.8819725999,BOT,EUR,CHF,20160331 17:33:55 EST,,-60.7319999999,15540.6867021,403168.186,1.09409,16912.79,-82.8819725999
61,Paper,Paper,22.14875796,USD,IDEALPRO,61.0,,,1.0,1.09409,1000000.0,-1000000.0,-22.14875796,SLD,EUR,CHF,20160331 17:35:30 EST,,0.0,15518.5379441,-704269.712,1.09409,16912.79,-22.14875796
62,Paper,Paper,22.1499726,USD,IDEALPRO,62.0,,,1.0,1.09415,1000000.0,0.0,-82.8819725999,BOT,EUR,CHF,20160331 18:50:29 EST,,-60.7319999999,15435.6559715,403228.918,1.09409,16852.058,-82.8819725999
63,Paper,Paper,22.14875796,USD,IDEALPRO,63.0,,,1.0,1.09409,1000000.0,-1000000.0,-22.14875796,SLD,EUR,CHF,20160331 19:01:38 EST,,0.0,15413.5072135,-704208.98,1.09409,16852.058,-22.14875796
64,Paper,Paper,22.1499726,USD,IDEALPRO,64.0,,,1.0,1.09415,1000000.0,0.0,-82.8819725999,BOT,EUR,CHF,20160331 19:26:31 EST,,-60.7319999999,15330.6252409,403289.65,1.09409,16791.326,-82.8819725999
65,Paper,Paper,22.14875796,USD,IDEALPRO,65.0,,,1.0,1.09409,1000000.0,-1000000.0,-22.14875796,SLD,EUR,CHF,20160331 20:03:25 EST,,0.0,15308.4764829,-704148.248,1.09409,16791.326,-22.14875796
66,Paper,Paper,22.1499726,USD,IDEALPRO,66.0,,,1.0,1.09415,1000000.0,0.0,-82.8819725999,BOT,EUR,CHF,20160401 04:34:35 EST,,-60.7319999999,15225.5945103,403350.382,1.09409,16730.594,-82.8819725999
67,Paper,Paper,44.29751592,USD,IDEALPRO,67.0,,,1.0,1.09409,2000000.0,-2000000.0,-44.29751592,SLD,EUR,CHF,20160401 05:02:17 EST,,0.0,15181.2969944,-1811525.414,1.09409,16730.594,-44.29751592
68,Paper,Paper,44.2999452,USD,IDEALPRO,68.0,,,1.0,1.09415,2000000.0,0.0,-165.7639452,BOT,EUR,CHF,20160401 05:04:19 EST,,-121.464,15015.5330492,403471.846,1.09409,16609.13,-165.7639452
69,Paper,Paper,44.29751592,USD,IDEALPRO,69.0,,,1.0,1.09409,2000000.0,-2000000.0,-44.29751592,SLD,EUR,CHF,20160401 05:14:56 EST,,0.0,14971.2355333,-1811403.95,1.09409,16609.13,-44.29751592
70,Paper,Paper,44.2999452,USD,IDEALPRO,70.0,,,1.0,1.09415,2000000.0,0.0,-165.7639452,BOT,EUR,CHF,20160401 05:18:04 EST,,-121.464,14805.4715881,403593.31,1.09409,16487.666,-165.7639452
71,Paper,Paper,44.29751592,USD,IDEALPRO,71.0,,,1.0,1.09409,2000000.0,-2000000.0,-44.29751592,SLD,EUR,CHF,20160401 05:25:07 EST,,0.0,14761.1740722,-1811282.486,1.09409,16487.666,-44.29751592
72,Paper,Paper,44.2999452,USD,IDEALPRO,72.0,,,1.0,1.09415,2000000.0,0.0,-165.7639452,BOT,EUR,CHF,20160401 05:28:41 EST,,-121.464,14595.410127,403714.774,1.09409,16366.202,-165.7639452
73,Paper,Paper,44.29751592,USD,IDEALPRO,73.0,,,1.0,1.09409,2000000.0,-2000000.0,-44.29751592,SLD,EUR,CHF,20160401 05:34:44 EST,,0.0,14551.1126111,-1811161.022,1.09409,16366.202,-44.29751592
74,Paper,Paper,44.2999452,USD,IDEALPRO,74.0,,,1.0,1.09415,2000000.0,0.0,-165.7639452,BOT,EUR,CHF,20160401 09:26:34 EST,,-121.464,14385.3486659,403836.238,1.09409,16244.738,-165.7639452
75,Paper,Paper,44.2999452,USD,IDEALPRO,75.0,,,1.0,1.09415,2000000.0,2000000.0,-44.2999452,BOT,EUR,CHF,20160401 09:28:36 EST,,0.0,14341.0487207,-1811161.022,1.09415,16244.738,-44.2999452
76,Paper,Paper,22.14875796,USD,IDEALPRO,76.0,,,1.0,1.09409,1000000.0,1000000.0,-82.8807579599,SLD,EUR,CHF,20160401 10:02:52 EST,,-60.7319999999,14258.1679627,-703723.124,1.09415,16184.006,-82.8807579599
77,Paper,Paper,22.1499726,USD,IDEALPRO,77.0,,,1.0,1.09415,1000000.0,2000000.0,-22.1499726,BOT,EUR,CHF,20160401 10:10:28 EST,,0.0,14236.0179901,-1811221.754,1.09415,16184.006,-22.1499726
78,Paper,Paper,44.29751592,USD,IDEALPRO,78.0,,,1.0,1.09409,2000000.0,0.0,-165.76151592,SLD,EUR,CHF,20160401 10:35:43 EST,,-121.464,14070.2564742,403654.042,1.09415,16062.542,-165.76151592
79,Paper,Paper,44.2999452,USD,IDEALPRO,79.0,,,1.0,1.09415,2000000.0,2000000.0,-44.2999452,BOT,EUR,CHF,20160401 10:38:15 EST,,0.0,14025.956529,-1811343.218,1.09415,16062.542,-44.2999452
80,Paper,Paper,22.14875796,USD,IDEALPRO,80.0,,,1.0,1.09409,1000000.0,1000000.0,-82.8807579599,SLD,EUR,CHF,20160401 10:40:16 EST,,-60.7319999999,13943.075771,-703905.32,1.09415,16001.81,-82.8807579599
81,Paper,Paper,22.1499726,USD,IDEALPRO,81.0,,,1.0,1.09415,1000000.0,2000000.0,-22.1499726,BOT,EUR,CHF,20160401 10:42:47 EST,,0.0,13920.9257984,-1811403.95,1.09415,16001.81,-22.1499726
82,Paper,Paper,22.14875796,USD,IDEALPRO,82.0,,,1.0,1.09409,1000000.0,1000000.0,-82.8807579599,SLD,EUR,CHF,20160401 11:09:33 EST,,-60.7319999999,13838.0450404,-703966.052,1.09415,15941.078,-82.8807579599
83,Paper,Paper,22.1499726,USD,IDEALPRO,83.0,,,1.0,1.09415,1000000.0,2000000.0,-22.1499726,BOT,EUR,CHF,20160401 11:47:00 EST,,0.0,13815.8950678,-1811464.682,1.09415,15941.078,-22.1499726
84,Paper,Paper,22.14875796,USD,IDEALPRO,84.0,,,1.0,1.09409,1000000.0,1000000.0,-82.8807579599,SLD,EUR,CHF,20160401 11:49:00 EST,,-60.7319999999,13733.0143098,-704026.784,1.09415,15880.346,-82.8807579599
85,Paper,Paper,22.1499726,USD,IDEALPRO,85.0,,,1.0,1.09415,1000000.0,2000000.0,-22.1499726,BOT,EUR,CHF,20160401 12:03:10 EST,,0.0,13710.8643372,-1811525.414,1.09415,15880.346,-22.1499726
86,Paper,Paper,22.14875796,USD,IDEALPRO,86.0,,,1.0,1.09409,1000000.0,1000000.0,-82.8807579599,SLD,EUR,CHF,20160401 12:17:21 EST,,-60.7319999999,13627.9835792,-704087.516,1.09415,15819.614,-82.8807579599
87,Paper,Paper,22.1499726,USD,IDEALPRO,87.0,,,1.0,1.09415,1000000.0,2000000.0,-22.1499726,BOT,EUR,CHF,20160401 12:19:53 EST,,0.0,13605.8336066,-1811586.146,1.09415,15819.614,-22.1499726
88,Paper,Paper,22.14875796,USD,IDEALPRO,88.0,,,1.0,1.09409,1000000.0,1000000.0,-82.8807579599,SLD,EUR,CHF,20160401 12:36:03 EST,,-60.7319999999,13522.9528486,-704148.248,1.09415,15758.882,-82.8807579599
89,Paper,Paper,22.1499726,USD,IDEALPRO,89.0,,,1.0,1.09415,1000000.0,2000000.0,-22.1499726,BOT,EUR,CHF,20160401 12:38:06 EST,,0.0,13500.802876,-1811646.878,1.09415,15758.882,-22.1499726
90,Paper,Paper,44.29751592,USD,IDEALPRO,90.0,,,1.0,1.09409,2000000.0,0.0,-165.76151592,SLD,EUR,CHF,20160401 12:45:39 EST,,-121.464,13335.0413601,403228.918,1.09415,15637.418,-165.76151592
91,Paper,Paper,44.2999452,USD,IDEALPRO,91.0,,,1.0,1.09415,2000000.0,2000000.0,-44.2999452,BOT,EUR,CHF,20160401 13:52:11 EST,,0.0,13290.7414149,-1811768.342,1.09415,15637.418,-44.2999452
92,Paper,Paper,44.29751592,USD,IDEALPRO,92.0,,,1.0,1.09409,2000000.0,0.0,-165.76151592,SLD,EUR,CHF,20160401 13:57:44 EST,,-121.464,13124.979899,403107.454,1.09415,15515.954,-165.76151592
93,Paper,Paper,44.2999452,USD,IDEALPRO,93.0,,,1.0,1.09415,2000000.0,2000000.0,-44.2999452,BOT,EUR,CHF,20160401 14:02:17 EST,,0.0,13080.6799538,-1811889.806,1.09415,15515.954,-44.2999452
94,Paper,Paper,44.29751592,USD,IDEALPRO,94.0,,,1.0,1.09409,2000000.0,0.0,-165.76151592,SLD,EUR,CHF,20160401 14:08:20 EST,,-121.464,12914.9184379,402985.99,1.09415,15394.49,-165.76151592
95,Paper,Paper,44.29751592,USD,IDEALPRO,95.0,,,1.0,1.09409,2000000.0,-2000000.0,-44.29751592,SLD,EUR,CHF,20160401 14:56:25 EST,,0.0,12870.620922,-1811889.806,1.09409,15394.49,-44.29751592
96,Paper,Paper,44.2999452,USD,IDEALPRO,96.0,,,1.0,1.09415,2000000.0,0.0,-165.7639452,BOT,EUR,CHF,20160401 14:58:26 EST,,-121.464,12704.8569768,403107.454,1.09409,15273.026,-165.7639452
97,Paper,Paper,44.2999452,USD,IDEALPRO,97.0,,,1.0,1.09415,2000000.0,2000000.0,-44.2999452,BOT,EUR,CHF,20160401 15:03:01 EST,,0.0,12660.5570316,-1811889.806,1.09415,15273.026,-44.2999452
98,Paper,Paper,44.29751592,USD,IDEALPRO,98.0,,,1.0,1.09409,2000000.0,0.0,-165.76151592,SLD,EUR,CHF,20160401 15:07:33 EST,,-121.464,12494.7955157,402985.99,1.09415,15151.562,-165.76151592
99,Paper,Paper,44.2999452,USD,IDEALPRO,99.0,,,1.0,1.09415,2000000.0,2000000.0,-44.2999452,BOT,EUR,CHF,20160401 15:16:07 EST,,0.0,12450.4955705,-1812011.27,1.09415,15151.562,-44.2999452
100,Paper,Paper,44.29751592,USD,IDEALPRO,100.0,,,1.0,1.09409,2000000.0,0.0,-165.76151592,SLD,EUR,CHF,20160401 15:18:08 EST,,-121.464,12284.7340546,402864.526,1.09415,15030.098,-165.76151592
101,Paper,Paper,44.2999452,USD,IDEALPRO,101.0,,,1.0,1.09415,2000000.0,2000000.0,-44.2999452,BOT,EUR,CHF,20160401 15:25:12 EST,,0.0,12240.4341094,-1812132.734,1.09415,15030.098,-44.2999452
102,Paper,Paper,44.29751592,USD,IDEALPRO,102.0,,,1.0,1.09409,4000000.0,-2000000.0,-165.76151592,SLD,EUR,CHF,20160401 15:33:46 EST,,-121.464,12074.6725935,-1812132.734,1.09409,14908.634,-165.76151592
103,Paper,Paper,44.2999452,USD,IDEALPRO,103.0,,,1.0,1.09415,2000000.0,0.0,-165.7639452,BOT,EUR,CHF,20160401 15:36:17 EST,,-121.464,11908.9086483,402864.526,1.09409,14787.17,-165.7639452
104,Paper,Paper,44.29751592,USD,IDEALPRO,104.0,,,1.0,1.09409,2000000.0,-2000000.0,-44.29751592,SLD,EUR,CHF,20160401 15:42:19 EST,,0.0,11864.6111324,-1812011.27,1.09409,14787.17,-44.29751592
105,Paper,Paper,44.2999452,USD,IDEALPRO,105.0,,,1.0,1.09415,2000000.0,0.0,-165.7639452,BOT,EUR,CHF,20160401 15:46:51 EST,,-121.464,11698.8471872,402985.99,1.09409,14665.706,-165.7639452
106,Paper,Paper,44.29751592,USD,IDEALPRO,106.0,,,1.0,1.09409,2000000.0,-2000000.0,-44.29751592,SLD,EUR,CHF,20160401 15:48:52 EST,,0.0,11654.5496713,-1811889.806,1.09409,14665.706,-44.29751592
107,Paper,Paper,44.2999452,USD,IDEALPRO,107.0,,,1.0,1.09415,2000000.0,0.0,-165.7639452,BOT,EUR,CHF,20160401 15:51:23 EST,,-121.464,11488.7857261,403107.454,1.09409,14544.242,-165.7639452
108,Paper,Paper,44.29751592,USD,IDEALPRO,108.0,,,1.0,1.09409,2000000.0,-2000000.0,-44.29751592,SLD,EUR,CHF,20160401 15:55:25 EST,,0.0,11444.4882102,-1811768.342,1.09409,14544.242,-44.29751592
109,Paper,Paper,44.2999452,USD,IDEALPRO,109.0,,,1.0,1.09415,2000000.0,0.0,-165.7639452,BOT,EUR,CHF,20160401 15:56:56 EST,,-121.464,11278.724265,403228.918,1.09409,14422.778,-165.7639452
110,Paper,Paper,44.29751592,USD,IDEALPRO,110.0,,,1.0,1.09409,2000000.0,-2000000.0,-44.29751592,SLD,EUR,CHF,20160401 16:00:57 EST,,0.0,11234.4267491,-1811646.878,1.09409,14422.778,-44.29751592
111,Paper,Paper,44.2999452,USD,IDEALPRO,111.0,,,1.0,1.09415,2000000.0,0.0,-165.7639452,BOT,EUR,CHF,20160401 16:29:11 EST,,-121.464,11068.6628039,403350.382,1.09409,14301.314,-165.7639452
112,Paper,Paper,44.29751592,USD,IDEALPRO,112.0,,,1.0,1.09409,2000000.0,-2000000.0,-44.29751592,SLD,EUR,CHF,20160401 16:31:14 EST,,0.0,11024.365288,-1811525.414,1.09409,14301.314,-44.29751592
113,Paper,Paper,44.2999452,USD,IDEALPRO,113.0,,,1.0,1.09415,2000000.0,0.0,-165.7639452,BOT,EUR,CHF,20160401 16:35:17 EST,,-121.464,10858.6013428,403471.846,1.09409,14179.85,-165.7639452
