permid,account,clientid,commission,commission_currency,exchange,execid,expiry,level_0,orderid,price,qty,openqty,realized_PnL,side,symbol,symbol_currency,times,yield_redemption_date,PurePL,balance,margin_available,mark_to_mkt,openprice,pure_mark_to_mkt,purebalance,real_pnl
1,Paper,Paper,3.8183552,USD,IDEALPRO,1.0,,,1.0,108.476,200000.0,-200000.0,-3.8183552,SLD,USD,JPY,20160407 07:56:00 EST,,0.0,99996.1816448,1809082.24,99933.4021104,108.476,99941.04,100000.0,-3.8183552
2,Paper,Paper,3.9873328,USD,IDEALPRO,2.0,,,1.0,113.2765,200000.0,-200000.0,-3.9873328,SLD,CHF,JPY,20160407 07:56:00 EST,,0.0,99992.194312,1609715.6,99762.6241888,113.2765,99778.24,100000.0,-3.9873328
3,Paper,Paper,2.0,USD,IDEALPRO,3.0,,,1.0,108.1265,100000.0,-300000.0,-2.0,SLD,USD,JPY,20160407 10:11:00 EST,,0.0,99990.194312,1514564.28,100936.184711,108.3595,100955.68,100000.0,-2.0
4,Paper,Paper,3.971704,USD,IDEALPRO,4.0,,,1.0,112.8325,200000.0,-400000.0,-3.971704,SLD,CHF,JPY,20160407 10:11:00 EST,,0.0,99986.222608,1315979.08,100416.07106,113.0545,100443.52,100000.0,-3.971704
5,Paper,Paper,2.0,USD,IDEALPRO,5.0,,,1.0,108.0075,100000.0,-200000.0,307.76,BOT,USD,JPY,20160407 10:48:00 EST,,309.76,100293.982608,1411025.68,100527.734227,108.3595,100555.28,100309.76,307.76
6,Paper,Paper,2.0,USD,IDEALPRO,6.0,,,1.0,113.1335,100000.0,-500000.0,-2.0,SLD,CHF,JPY,20160407 10:48:00 EST,,0.0,100291.982608,1311468.2,100482.38225,113.0703,100513.92,100309.76,-2.0
7,Paper,Paper,3.8041696,USD,IDEALPRO,7.0,,,1.0,108.073,200000.0,-400000.0,-3.8041696,SLD,USD,JPY,20160407 12:35:00 EST,,0.0,100288.178438,1121259.72,100228.368983,108.21625,100267.52,100309.76,-3.8041696
8,Paper,Paper,2.0,USD,IDEALPRO,8.0,,,1.0,113.3885,100000.0,-400000.0,-282.016,BOT,CHF,JPY,20160407 12:35:00 EST,,-280.016,100006.162438,1221041.6,100020.680467,113.0703,100059.84,100029.744,-282.016
9,Paper,Paper,2.0,USD,IDEALPRO,9.0,,,1.0,108.353,100000.0,-500000.0,-2.0,SLD,USD,JPY,20160407 13:32:00 EST,,0.0,100004.162438,1125690.96,99161.3963468,108.2436,99204.48,100029.744,-2.0
10,Paper,Paper,2.0,USD,IDEALPRO,10.0,,,1.0,113.1305,100000.0,-300000.0,-54.976,BOT,CHF,JPY,20160407 13:32:00 EST,,-52.976,99949.186438,1225245.8,99222.9886756,113.0703,99266.08,99976.768,-54.976
11,Paper,Paper,2.0,USD,IDEALPRO,11.0,,,1.0,108.406,100000.0,-400000.0,-144.912,BOT,USD,JPY,20160407 14:02:00 EST,,-142.912,99804.274438,1320643.08,100005.672276,108.2436,100048.84,99833.856,-144.912
12,Paper,Paper,2.0,USD,IDEALPRO,12.0,,,1.0,113.2325,100000.0,-400000.0,-2.0,SLD,CHF,JPY,20160407 14:02:00 EST,,0.0,99802.274438,1220998.48,100061.080572,113.11085,100108.24,99833.856,-2.0
13,Paper,Paper,3.8260464,USD,IDEALPRO,13.0,,,1.0,108.6945,200000.0,-200000.0,-797.4100464,BOT,USD,JPY,20160407 20:07:00 EST,,-793.584,99004.8643916,1412300.8,97514.309638,108.2436,97561.52,99040.272,-797.4100464
14,Paper,Paper,8.0022272,USD,IDEALPRO,14.0,,,1.0,113.668,500000.0,100000.0,-1969.1702272,BOT,CHF,JPY,20160407 20:07:00 EST,,-1961.168,97035.6941644,1712384.32,96341.8909116,113.668,96391.12,97079.104,-1969.1702272
15,Paper,Paper,3.8393696,USD,IDEALPRO,15.0,,,1.0,109.073,200000.0,0.0,-1463.5833696,BOT,USD,JPY,20160408 03:56:00 EST,,-1459.744,95572.1107948,1904352.8,95933.9829604,108.2436,95983.24,95619.36,-1463.5833696
16,Paper,Paper,2.0,USD,IDEALPRO,16.0,,,1.0,113.518,200000.0,-100000.0,-134.0,SLD,CHF,JPY,20160408 04:51:00 EST,,-132.0,95438.1107948,1904352.8,95084.5458468,113.518,95135.8,95487.36,-134.0
17,Paper,Paper,2.0,USD,IDEALPRO,17.0,,,1.0,108.602,100000.0,100000.0,-2.0,BOT,USD,JPY,20160408 05:18:00 EST,,0.0,95436.1107948,1808783.04,95391.6289796,108.602,95446.88,95487.36,-2.0
18,Paper,Paper,2.0,USD,IDEALPRO,18.0,,,1.0,108.1735,100000.0,200000.0,-2.0,BOT,USD,JPY,20160408 08:27:00 EST,,0.0,95434.1107948,1713590.36,95747.2897292,108.38775,95806.36,95487.36,-2.0
19,Paper,Paper,2.0,USD,IDEALPRO,19.0,,,1.0,108.3915,100000.0,100000.0,1.3,SLD,USD,JPY,20160408 08:45:00 EST,,3.3,95435.4107948,1808974.88,95667.0307948,108.38775,95726.28,95490.66,1.3
20,Paper,Paper,2.0,USD,IDEALPRO,20.0,,,1.0,113.615,100000.0,0.0,-87.36,BOT,CHF,JPY,20160408 08:45:00 EST,,-85.36,95348.0507948,1908956.08,95592.2307948,113.518,95651.48,95405.3,-87.36
21,Paper,Paper,2.0,USD,IDEALPRO,21.0,,,1.0,108.175,100000.0,200000.0,-2.0,BOT,USD,JPY,20160408 09:01:00 EST,,0.0,95346.0507948,1813762.08,95986.6064028,108.281375,96049.68,95405.3,-2.0
22,Paper,Paper,8.002368,USD,IDEALPRO,22.0,,,1.0,113.67,400000.0,-400000.0,-8.002368,SLD,CHF,JPY,20160408 09:01:00 EST,,0.0,95338.0484268,1413643.68,96192.366102,113.67,96271.44,95405.3,-8.002368
23,Paper,Paper,2.0,USD,IDEALPRO,23.0,,,1.0,108.1455,100000.0,300000.0,-2.0,BOT,USD,JPY,20160408 09:02:00 EST,,0.0,95336.0484268,1318475.64,96494.2526133,108.236083333,96577.2400009,95405.3,-2.0
24,Paper,Paper,2.0,USD,IDEALPRO,24.0,,,1.0,113.6125,100000.0,-300000.0,48.6,BOT,CHF,JPY,20160408 09:02:00 EST,,50.6,95384.6484268,1418454.64,96514.4925981,113.67,96597.4800009,95455.9,48.6
