symbol,sym,exp,qty,openqty,price,openprice,value,avg_cost,unr_pnl,real_pnl,PurePL,accountid,currency,pure_unr_pnl
EURGBP,EUR,,-20000.0,-20000.0,0.79817,0.79817,0.0,2.0,-6.2315,174.5225,204.5225,Paper,GBP,-4.2315
