Date,accountid,balance,purebalance,buy_power,unr_pnl,real_pnl,PurePL,currency,mark_to_mkt,pure_mark_to_mkt,pure_unr_pnl
20160416 07:00:04 EST,paperUSD,100000.0,100000.0,2000000.0,0.0,0.0,0.0,USD,100000.0,100000.0,0.0
20160416 07:00:04 EST,paperUSD,99998.0762,100000.0,1999230.48,-1.9238,-1.9238,0.0,USD,99996.1524,100000.0,0.0
20160416 07:36:29 EST,paperUSD,99996.57135,100000.42,2000000.42,0.0,-3.42865,0.42,USD,99996.57135,100000.42,0.0
20160416 07:36:29 EST,paperUSD,99994.6465,100000.42,1999230.48,-1.92485,-5.3535,0.42,USD,99992.72165,100000.42,0.0
20160416 08:00:26 EST,paperUSD,99994.56625,100002.26,1999998.58,0.0,-5.43375,2.26,USD,99994.56625,100002.26,0.0
20160416 08:00:26 EST,paperUSD,99992.646,100002.26,1999230.48,-1.92025,-7.354,2.26,USD,99990.72575,100002.26,0.0
20160416 09:02:46 EST,paperUSD,99988.631,100000.16,1999996.48,0.0,-11.369,0.16,USD,99988.631,100000.16,0.0
20160416 09:02:46 EST,paperUSD,99986.716,100000.16,1999230.48,-1.915,-13.284,0.16,USD,99984.801,100000.16,0.0
20160416 09:15:59 EST,paperUSD,99987.58795,100002.94,1999993.7,0.0,-12.41205,2.94,USD,99987.58795,100002.94,0.0
20160416 09:15:59 EST,paperUSD,99985.6799,100002.94,1999230.48,-1.90805,-14.3201,2.94,USD,99983.77185,100002.94,0.0
20160416 09:30:24 EST,paperUSD,99984.3903,100003.56,1999994.32,0.0,-15.6097,3.56,USD,99984.3903,100003.56,0.0
20160416 09:30:24 EST,paperUSD,99982.4807,100003.56,1999230.48,-1.9096,-17.5193,3.56,USD,99980.5711,100003.56,0.0
20160416 09:44:29 EST,paperUSD,99980.47085,100003.46,1999994.42,0.0,-19.52915,3.46,USD,99980.47085,100003.46,0.0
20160416 09:44:29 EST,paperUSD,99978.561,100003.46,1999230.48,-1.90985,-21.439,3.46,USD,99976.65115,100003.46,0.0
20160416 16:32:41 EST,paperUSD,99977.3095,100004.12,1999995.08,0.0,-22.6905,4.12,USD,99977.3095,100004.12,0.0
20160416 16:32:41 EST,paperUSD,99975.398,100004.12,1999230.48,-1.9115,-24.602,4.12,USD,99973.4865,100004.12,0.0
20160416 16:43:21 EST,paperUSD,99972.484,100003.12,1999996.08,0.0,-27.516,3.12,USD,99972.484,100003.12,0.0
20160416 16:43:21 EST,paperUSD,99970.57,100003.12,1999230.48,-1.914,-29.43,3.12,USD,99968.656,100003.12,0.0
20160416 19:06:54 EST,paperUSD,99971.0101,100005.48,1999998.44,0.0,-28.9899,5.48,USD,99971.0101,100005.48,0.0
20160416 19:06:54 EST,paperUSD,99969.0902,100005.48,1999230.48,-1.9199,-30.9098,5.48,USD,99967.1703,100005.48,0.0
20160416 19:30:07 EST,paperUSD,99967.15025,100005.46,1999998.46,0.0,-32.84975,5.46,USD,99967.15025,100005.46,0.0
20160416 19:30:07 EST,paperUSD,99965.2303,100005.46,1999230.48,-1.91995,-34.7697,5.46,USD,99963.31035,100005.46,0.0
20160416 20:58:40 EST,paperUSD,99962.63205,100004.78,1999997.78,0.0,-37.36795,4.78,USD,99962.63205,100004.78,0.0
20160416 20:58:40 EST,paperUSD,99960.7138,100004.78,1999230.48,-1.91825,-39.2862,4.78,USD,99958.79555,100004.78,0.0
20160416 21:23:32 EST,paperUSD,99958.27425,100004.26,1999998.3,0.0,-41.72575,4.26,USD,99958.27425,100004.26,0.0
20160416 21:23:32 EST,paperUSD,99956.3547,100004.26,1999230.48,-1.91955,-43.6453,4.26,USD,99954.43515,100004.26,0.0
20160416 22:39:37 EST,paperUSD,99954.19575,100004.02,1999998.06,0.0,-45.80425,4.02,USD,99954.19575,100004.02,0.0
20160416 22:39:37 EST,paperUSD,99952.2768,100004.02,1999230.48,-1.91895,-47.7232,4.02,USD,99950.35785,100004.02,0.0
20160416 23:04:05 EST,paperUSD,99950.71875,100004.38,1999997.7,0.0,-49.28125,4.38,USD,99950.71875,100004.38,0.0
20160416 23:04:05 EST,paperUSD,99948.8007,100004.38,1999230.48,-1.91805,-51.1993,4.38,USD,99946.88265,100004.38,0.0
20160417 00:45:11 EST,paperUSD,99944.5485,100002.04,1999995.36,0.0,-55.4515,2.04,USD,99944.5485,100002.04,0.0
20160417 00:45:11 EST,paperUSD,99942.6363,100002.04,1999230.48,-1.9122,-57.3637,2.04,USD,99940.7241,100002.04,0.0
20160417 01:12:04 EST,paperUSD,99940.74415,100002.06,1999995.34,0.0,-59.25585,2.06,USD,99940.74415,100002.06,0.0
20160417 01:12:04 EST,paperUSD,99938.832,100002.06,1999230.48,-1.91215,-61.168,2.06,USD,99936.91985,100002.06,0.0
20160417 01:24:41 EST,paperUSD,99937.43855,100002.58,1999995.86,0.0,-62.56145,2.58,USD,99937.43855,100002.58,0.0
20160417 01:24:41 EST,paperUSD,99935.5251,100002.58,1999230.48,-1.91345,-64.4749,2.58,USD,99933.61165,100002.58,0.0
20160417 01:37:45 EST,paperUSD,99935.97755,100004.94,1999993.5,0.0,-64.02245,4.94,USD,99935.97755,100004.94,0.0
20160417 01:37:45 EST,paperUSD,99934.07,100004.94,1999230.48,-1.90755,-65.93,4.94,USD,99932.16245,100004.94,0.0
20160417 02:12:48 EST,paperUSD,99934.2173,100007.0,1999995.56,0.0,-65.7827,7.0,USD,99934.2173,100007.0,0.0
20160417 02:12:48 EST,paperUSD,99932.3046,100007.0,1999230.48,-1.9127,-67.6954,7.0,USD,99930.3919,100007.0,0.0
20160417 02:40:10 EST,paperUSD,99931.29415,100007.9,1999994.66,0.0,-68.70585,7.9,USD,99931.29415,100007.9,0.0
20160417 02:40:10 EST,paperUSD,99929.3837,100007.9,1999230.48,-1.91045,-70.6163,7.9,USD,99927.47325,100007.9,0.0
20160417 03:08:07 EST,paperUSD,99928.23135,100008.66,1999995.42,0.0,-71.76865,8.66,USD,99928.23135,100008.66,0.0
20160417 03:08:07 EST,paperUSD,99926.319,100008.66,1999230.48,-1.91235,-73.681,8.66,USD,99924.40665,100008.66,0.0
