permid,account,clientid,commission,commission_currency,exchange,execid,expiry,level_0,orderid,price,qty,openqty,realized_PnL,side,symbol,symbol_currency,times,yield_redemption_date,PurePL,balance,margin_available,mark_to_mkt,openprice,pure_mark_to_mkt,purebalance,real_pnl
1,Paper,Paper,2.0,USD,IDEALPRO,1.0,,,1.0,113.427,20000.0,20000.0,-2.0,BOT,CHF,JPY,20160410 17:15:30 EST,,0.0,99998.0,1980036.848,100163.728,113.427,100167.728,100000.0,-2.0
2,Paper,Paper,2.0,USD,IDEALPRO,2.0,,,1.0,113.317,40000.0,-20000.0,-21.36,SLD,CHF,JPY,20160410 17:35:24 EST,,-19.36,99976.64,1980036.848,99785.088,113.317,99791.088,99980.64,-21.36
3,Paper,Paper,2.0,USD,IDEALPRO,3.0,,,1.0,113.541,40000.0,20000.0,-41.424,BOT,CHF,JPY,20160410 19:33:12 EST,,-39.424,99935.216,1980036.848,100080.88,113.541,100088.88,99941.216,-41.424
4,Paper,Paper,2.0,USD,IDEALPRO,4.0,,,1.0,113.527,40000.0,-20000.0,-4.464,SLD,CHF,JPY,20160410 20:33:15 EST,,-2.464,99930.752,1980036.848,99776.16,113.527,99786.16,99938.752,-4.464
5,Paper,Paper,2.0,USD,IDEALPRO,5.0,,,1.0,113.541,40000.0,20000.0,-4.464,BOT,CHF,JPY,20160410 23:40:50 EST,,-2.464,99926.288,1980036.848,100071.952,113.541,100083.952,99936.288,-4.464
6,Paper,Paper,2.0,USD,IDEALPRO,6.0,,,1.0,113.527,40000.0,-20000.0,-4.464,SLD,CHF,JPY,20160411 00:02:32 EST,,-2.464,99921.824,1980036.848,99767.232,113.527,99781.232,99933.824,-4.464
7,Paper,Paper,2.0,USD,IDEALPRO,7.0,,,1.0,113.541,40000.0,20000.0,-4.464,BOT,CHF,JPY,20160411 00:33:23 EST,,-2.464,99917.36,1980036.848,100063.024,113.541,100079.024,99931.36,-4.464
8,Paper,Paper,2.0,USD,IDEALPRO,8.0,,,1.0,112.66,40000.0,-20000.0,-157.056,SLD,CHF,JPY,20160415 08:33:28 EST,,-155.056,99760.304,1980036.848,99755.664,112.66,99773.664,99776.304,-157.056
9,Paper,Paper,2.0,USD,IDEALPRO,9.0,,,1.0,112.239,40000.0,20000.0,72.096,BOT,CHF,JPY,20160418 07:03:08 EST,,74.096,99832.4,1980036.848,99828.64,112.239,99848.64,99850.4,72.096
10,Paper,Paper,2.0,USD,IDEALPRO,10.0,,,1.0,114.104,40000.0,-20000.0,326.24,SLD,CHF,JPY,20160423 21:21:18 EST,,328.24,100158.64,1980036.848,100114.224,114.104,100136.224,100178.64,326.24
