symbol,open_or_closed,long_or_short,quant_opened,quant_closed,opening_price_VWAP,closing_price_VWAP,PL,PurePL,commission,trade_id,closeVWAP_timestamp,closedWhen,closedWhenUnixTimeStamp,expir,instrument,markToMarket_time,openVWAP_timestamp,openedWhen,qty,balance,margin_available,purebalance
AUDJPY,open,long,2.0,0.0,84.677,0.0,-2.0,0.0,2.0,20.0,,,,,AUDJPY,,20160323 20:08:19 EST,20160323 20:08:19 EST,2.0,19860.584,370120.216,19946.584
