Date,accountid,balance,purebalance,buy_power,unr_pnl,real_pnl,PurePL,currency
20160310 10:42:00 EST,paperUSD,20000.0,20000.0,400000.0,0,0.0,0.0,USD
20160310 10:42:00 EST,paperUSD,19997.7744536,20000.0,288722.68,0,-2.2255464,0.0,USD
20160310 10:42:00 EST,paperUSD,19995.7744536,20000.0,213498.52,0,-4.2255464,0.0,USD
20160310 10:41:00 EST,paperUSD,19993.5501216,20000.0,102281.92,0,-6.4498784,0.0,USD
20160310 11:23:00 EST,paperUSD,19991.5501216,20000.0,2606.96,0,-8.4498784,0.0,USD
20160310 11:23:00 EST,paperUSD,19989.5501216,20000.0,-71752.6,0,-10.4498784,0.0,USD
20160310 16:05:00 EST,paperUSD,20106.3501216,20118.8,27803.56,0,106.3501216,118.8,USD
20160310 16:05:00 EST,paperUSD,20104.3501216,20118.8,-71752.6,0,104.3501216,118.8,USD
20160310 17:50:00 EST,paperUSD,19963.5301216,19979.98,2900.44,0,-36.4698784,-20.02,USD
20160310 16:05:00 EST,paperUSD,19822.7101216,19841.16,77553.48,0,-177.2898784,-158.84,USD
20160310 17:50:00 EST,paperUSD,19734.6585712,19757.56,300131.0,0,-265.3414288,-242.44,USD
20160310 18:00:00 EST,paperUSD,19625.5114936,19650.64,411484.88,0,-374.4885064,-349.36,USD
20160310 18:00:00 EST,paperUSD,19623.5114936,19650.64,336808.96,0,-376.4885064,-349.36,USD
20160310 17:51:00 EST,paperUSD,19621.285428,19650.64,225505.68,0,-378.714572,-349.36,USD
20160310 18:10:00 EST,paperUSD,19619.4999344,19651.08,336780.36,0,-380.5000656,-348.92,USD
20160310 17:51:00 EST,paperUSD,19617.4999344,19651.08,237170.52,0,-382.5000656,-348.92,USD
20160310 18:10:00 EST,paperUSD,19619.8999344,19655.48,311850.84,0,-380.1000656,-344.52,USD
20160310 18:03:00 EST,paperUSD,19663.4353472,19701.24,423080.2,0,-336.5646528,-298.76,USD
20160310 18:50:00 EST,paperUSD,19661.4353472,19701.24,522690.04,0,-338.5646528,-298.76,USD
20160310 18:50:00 EST,paperUSD,19659.4353472,19701.24,448125.0,0,-340.5646528,-298.76,USD
20160310 19:05:00 EST,paperUSD,19819.7953472,19863.6,522852.4,0,-180.2046528,-136.4,USD
20160310 19:11:00 EST,paperUSD,19817.7953472,19863.6,423242.56,0,-182.2046528,-136.4,USD
20160310 19:11:00 EST,paperUSD,19815.7953472,19863.6,348513.84,0,-184.2046528,-136.4,USD
20160310 19:13:00 EST,paperUSD,19813.7953472,19863.6,448123.68,0,-186.2046528,-136.4,USD
20160310 19:13:00 EST,paperUSD,20174.3553472,20226.16,523214.96,0,174.3553472,226.16,USD
20160310 19:21:00 EST,paperUSD,20172.3553472,20226.16,423605.12,0,172.3553472,226.16,USD
20160310 19:21:00 EST,paperUSD,20170.3553472,20226.16,348377.0,0,170.3553472,226.16,USD
20160310 19:23:00 EST,paperUSD,20168.3553472,20226.16,447986.84,0,168.3553472,226.16,USD
20160310 19:23:00 EST,paperUSD,20236.7553472,20296.56,523285.36,0,236.7553472,296.56,USD
20160311 11:54:00 EST,paperUSD,20234.5238872,20296.56,411712.36,0,234.5238872,296.56,USD
20160311 11:54:00 EST,paperUSD,20232.5238872,20296.56,312102.52,0,232.5238872,296.56,USD
20160311 12:37:00 EST,paperUSD,20158.130984,20224.4,423747.68,0,158.130984,224.4,USD
20160311 12:37:00 EST,paperUSD,20156.130984,20224.4,523357.52,0,156.130984,224.4,USD
20160311 12:43:00 EST,paperUSD,20153.8978608,20224.4,411701.36,0,153.8978608,224.4,USD
20160311 12:43:00 EST,paperUSD,20151.8978608,20224.4,312091.52,0,151.8978608,224.4,USD
20160311 12:45:00 EST,paperUSD,20127.6642976,20202.4,423769.68,0,127.6642976,202.4,USD
20160311 12:45:00 EST,paperUSD,20125.6642976,20202.4,523379.52,0,125.6642976,202.4,USD
20160311 12:51:00 EST,paperUSD,20123.429872,20202.4,411658.24,0,123.429872,202.4,USD
20160313 19:05:00 EST,paperUSD,20121.194804,20202.4,299904.84,0,121.194804,202.4,USD
20160311 12:51:00 EST,paperUSD,20119.194804,20202.4,200295.0,0,119.194804,202.4,USD
20160313 19:05:00 EST,paperUSD,20117.194804,20202.4,124604.0,0,117.194804,202.4,USD
20160311 13:45:00 EST,paperUSD,20149.9407568,20237.38,236306.36,0,149.9407568,237.38,USD
20160313 20:04:00 EST,paperUSD,20118.8854336,20208.56,348072.52,0,118.8854336,208.56,USD
20160311 13:45:00 EST,paperUSD,20116.8854336,20208.56,447682.36,0,116.8854336,208.56,USD
20160313 20:04:00 EST,paperUSD,20074.8454336,20168.52,523333.32,0,74.8454336,168.52,USD
20160311 13:49:00 EST,paperUSD,20072.6126976,20168.52,411696.52,0,72.6126976,168.52,USD
20160313 20:08:00 EST,paperUSD,20070.3773656,20168.52,299929.92,0,70.3773656,168.52,USD
20160311 13:49:00 EST,paperUSD,20068.3773656,20168.52,200320.08,0,68.3773656,168.52,USD
20160313 20:10:00 EST,paperUSD,20012.2422536,20114.62,312075.68,0,12.2422536,114.62,USD
20160311 13:54:00 EST,paperUSD,20085.9097376,20190.52,423701.48,0,85.9097376,190.52,USD
20160313 20:12:00 EST,paperUSD,20083.6751096,20190.52,311970.08,0,83.6751096,190.52,USD
20160311 13:56:00 EST,paperUSD,20079.2099016,20190.52,88709.68,0,79.2099016,190.52,USD
20160313 20:12:00 EST,paperUSD,20077.2099016,20190.52,12952.24,0,77.2099016,190.52,USD
20160313 20:13:00 EST,paperUSD,20119.0909373,20236.8666661,236233.76,0,119.09093728,236.86666608,USD
20160311 14:35:00 EST,paperUSD,20134.3113407,20254.3199991,347880.24,0,134.31134072,254.31999912,USD
20160311 14:35:00 EST,paperUSD,20132.3079063,20254.3199991,247708.52,0,132.30790632,254.31999912,USD
20160311 14:36:00 EST,paperUSD,20130.0724159,20254.3199991,135934.0,0,130.07241592,254.31999912,USD
20160311 14:36:00 EST,paperUSD,19999.1464031,20125.3999991,236234.64,0,-0.85359687999,125.39999912,USD
