symbol,sym,exp,qty,openqty,price,openprice,value,avg_cost,unr_pnl,real_pnl,PurePL,accountid,currency,pure_unr_pnl
#EUR50_M6,#EUR50_M6,,2.0,2.0,2901.0,2901.0,0.0,5.802,0.0,-4487.542,-4400.0,Paper,USD,
