permid,account,clientid,commission,commission_currency,exchange,execid,expiry,level_0,orderid,price,qty,openqty,realized_PnL,side,symbol,symbol_currency,times,yield_redemption_date,PurePL,balance,margin_available,openprice,purebalance,real_pnl,mark_to_mkt,pure_mark_to_mkt
13,Paper,Paper,20.51192,USD,IDEALPRO,13.0,,,1.0,116.545,1000000.0,1000000.0,-20.51192,BOT,CHF,JPY,20160330 18:26:21 EST,,0.0,16239.560416,-629089.6,116.545,16506.4,-20.51192,,
14,Paper,Paper,20.491328,USD,IDEALPRO,14.0,,,1.0,116.428,1000000.0,0.0,-1050.091328,SLD,CHF,JPY,20160330 20:16:30 EST,,-1029.6,15189.469088,395476.8,116.545,15476.8,-1050.091328,,
15,Paper,Paper,20.498192,USD,IDEALPRO,15.0,,,1.0,116.467,1000000.0,1000000.0,-20.498192,BOT,CHF,JPY,20160330 20:17:01 EST,,0.0,15168.970896,-629432.8,116.467,15476.8,-20.498192,,
16,Paper,Paper,20.498544,USD,IDEALPRO,16.0,,,1.0,116.469,1000000.0,0.0,-2.89854400017,SLD,CHF,JPY,20160330 20:28:03 EST,,17.5999999998,15166.072352,395494.4,116.467,15494.4,-2.89854400017,,
17,Paper,Paper,20.485872,USD,IDEALPRO,17.0,,,1.0,116.397,1000000.0,1000000.0,-20.485872,BOT,CHF,JPY,20160330 20:45:40 EST,,0.0,15145.58648,-628799.2,116.397,15494.4,-20.485872,,
18,Paper,Paper,20.508224,USD,IDEALPRO,18.0,,,1.0,116.524,1000000.0,0.0,1097.091776,SLD,CHF,JPY,20160330 21:25:05 EST,,1117.6,16242.678256,396612.0,116.397,16612.0,1097.091776,,
19,Paper,Paper,20.493968,USD,IDEALPRO,19.0,,,1.0,116.443,1000000.0,1000000.0,-20.493968,BOT,CHF,JPY,20160330 21:42:09 EST,,0.0,16222.184288,-628086.4,116.443,16612.0,-20.493968,,
20,Paper,Paper,20.487456,USD,IDEALPRO,20.0,,,1.0,116.406,1000000.0,0.0,-346.087456,SLD,CHF,JPY,20160330 22:46:46 EST,,-325.6,15876.096832,396286.4,116.443,16286.4,-346.087456,,
21,Paper,Paper,20.49256,USD,IDEALPRO,21.0,,,1.0,116.435,1000000.0,1000000.0,-20.49256,BOT,CHF,JPY,20160330 22:51:48 EST,,0.0,15855.604272,-628341.6,116.435,16286.4,-20.49256,,
22,Paper,Paper,20.460352,USD,IDEALPRO,22.0,,,1.0,116.252,1000000.0,0.0,-1630.860352,SLD,CHF,JPY,20160331 01:09:36 EST,,-1610.4,14224.74392,394676.0,116.435,14676.0,-1630.860352,,
23,Paper,Paper,20.4688,USD,IDEALPRO,23.0,,,1.0,116.3,1000000.0,1000000.0,-20.4688,BOT,CHF,JPY,20160331 01:15:40 EST,,0.0,14204.27512,-628764.0,116.3,14676.0,-20.4688,,
24,Paper,Paper,20.503648,USD,IDEALPRO,24.0,,,1.0,116.498,2000000.0,-1000000.0,1721.896352,SLD,CHF,JPY,20160331 03:35:40 EST,,1742.4,15926.171472,-628764.0,116.498,16418.4,1721.896352,,
25,Paper,Paper,20.508224,USD,IDEALPRO,25.0,,,1.0,116.524,1000000.0,0.0,-249.308224,BOT,CHF,JPY,20160331 03:36:41 EST,,-228.8,15676.863248,396647.2,116.498,16189.6,-249.308224,,
26,Paper,Paper,20.50488,USD,IDEALPRO,26.0,,,1.0,116.505,1000000.0,-1000000.0,-20.50488,SLD,CHF,JPY,20160331 03:37:42 EST,,0.0,15656.358368,-628596.8,116.505,16189.6,-20.50488,,
27,Paper,Paper,20.522656,USD,IDEALPRO,27.0,,,1.0,116.606,1000000.0,0.0,-909.322656,BOT,CHF,JPY,20160331 04:12:29 EST,,-888.8,14747.035712,397536.0,116.505,15300.8,-909.322656,,
28,Paper,Paper,20.54888,USD,IDEALPRO,28.0,,,1.0,116.755,1000000.0,1000000.0,-20.54888,BOT,CHF,JPY,20160331 04:40:48 EST,,0.0,14726.486832,-629908.0,116.755,15300.8,-20.54888,,
29,Paper,Paper,20.541312,USD,IDEALPRO,29.0,,,1.0,116.712,1000000.0,0.0,-398.941312,SLD,CHF,JPY,20160331 04:41:50 EST,,-378.4,14327.54552,397157.6,116.755,14922.4,-398.941312,,
30,Paper,Paper,20.534272,USD,IDEALPRO,30.0,,,1.0,116.672,1000000.0,1000000.0,-20.534272,BOT,CHF,JPY,20160331 05:15:06 EST,,0.0,14307.011248,-629556.0,116.672,14922.4,-20.534272,,
31,Paper,Paper,20.529344,USD,IDEALPRO,31.0,,,1.0,116.644,1000000.0,0.0,-266.929344,SLD,CHF,JPY,20160331 05:17:38 EST,,-246.4,14040.081904,396911.2,116.672,14676.0,-266.929344,,
32,Paper,Paper,20.54712,USD,IDEALPRO,32.0,,,1.0,116.745,1000000.0,-1000000.0,-20.54712,SLD,CHF,JPY,20160331 05:54:54 EST,,0.0,14019.534784,-630444.8,116.745,14676.0,-20.54712,,
33,Paper,Paper,20.549936,USD,IDEALPRO,33.0,,,1.0,116.761,2000000.0,1000000.0,-161.349936,BOT,CHF,JPY,20160331 05:55:56 EST,,-140.8,13858.184848,-630444.8,116.761,14535.2,-161.349936,,
34,Paper,Paper,20.55064,USD,IDEALPRO,34.0,,,1.0,116.765,1000000.0,0.0,14.6493599999,SLD,CHF,JPY,20160331 06:21:43 EST,,35.1999999999,13872.834208,397087.2,116.761,14570.4,14.6493599999,,
35,Paper,Paper,20.55064,USD,IDEALPRO,35.0,,,1.0,116.765,1000000.0,1000000.0,-20.55064,BOT,CHF,JPY,20160331 06:27:15 EST,,0.0,13852.283568,-630444.8,116.765,14570.4,-20.55064,,
36,Paper,Paper,20.547296,USD,IDEALPRO,36.0,,,1.0,116.746,1000000.0,0.0,-187.747296,SLD,CHF,JPY,20160331 06:28:46 EST,,-167.2,13664.536272,396920.0,116.765,14403.2,-187.747296,,
37,Paper,Paper,20.5612,USD,IDEALPRO,37.0,,,1.0,116.825,1000000.0,1000000.0,-20.5612,BOT,CHF,JPY,20160331 06:35:18 EST,,0.0,13643.975072,-631140.0,116.825,14403.2,-20.5612,,
38,Paper,Paper,20.5612,USD,IDEALPRO,38.0,,,1.0,116.825,1000000.0,0.0,-20.5612,SLD,CHF,JPY,20160331 06:47:58 EST,,0.0,13623.413872,396920.0,116.825,14403.2,-20.5612,,
39,Paper,Paper,20.561552,USD,IDEALPRO,39.0,,,1.0,116.827,1000000.0,-1000000.0,-20.561552,SLD,CHF,JPY,20160331 06:48:31 EST,,0.0,13602.85232,-631157.6,116.827,14403.2,-20.561552,,
40,Paper,Paper,20.56472,USD,IDEALPRO,40.0,,,1.0,116.845,1000000.0,0.0,-178.96472,BOT,CHF,JPY,20160331 06:51:34 EST,,-158.4,13423.8876,397078.4,116.827,14244.8,-178.96472,,
41,Paper,Paper,20.552576,USD,IDEALPRO,41.0,,,1.0,116.776,1000000.0,-1000000.0,-20.552576,SLD,CHF,JPY,20160331 07:04:11 EST,,0.0,13403.335024,-630550.4,116.776,14244.8,-20.552576,,
42,Paper,Paper,20.553808,USD,IDEALPRO,42.0,,,1.0,116.783,2000000.0,1000000.0,-82.1538079999,BOT,CHF,JPY,20160331 07:12:14 EST,,-61.5999999999,13321.181216,-630550.4,116.783,14183.2,-82.1538079999,,
43,Paper,Paper,20.537616,USD,IDEALPRO,43.0,,,1.0,116.691,1000000.0,0.0,-830.137616,SLD,CHF,JPY,20160331 07:14:45 EST,,-809.6,12491.0436,396330.4,116.783,13373.6,-830.137616,,
44,Paper,Paper,20.552928,USD,IDEALPRO,44.0,,,1.0,116.778,1000000.0,1000000.0,-20.552928,BOT,CHF,JPY,20160331 07:21:47 EST,,0.0,12470.490672,-631316.0,116.778,13373.6,-20.552928,,
45,Paper,Paper,20.558912,USD,IDEALPRO,45.0,,,1.0,116.812,1000000.0,0.0,278.641088,SLD,CHF,JPY,20160331 07:33:22 EST,,299.2,12749.13176,396629.6,116.778,13672.8,278.641088,,
46,Paper,Paper,20.56032,USD,IDEALPRO,46.0,,,1.0,116.82,1000000.0,1000000.0,-20.56032,BOT,CHF,JPY,20160331 07:33:52 EST,,0.0,12728.57144,-631386.4,116.82,13672.8,-20.56032,,
47,Paper,Paper,20.558912,USD,IDEALPRO,47.0,,,1.0,116.812,1000000.0,0.0,-90.958912,SLD,CHF,JPY,20160331 07:34:53 EST,,-70.4,12637.612528,396559.2,116.82,13602.4,-90.958912,,
48,Paper,Paper,20.56032,USD,IDEALPRO,48.0,,,1.0,116.82,1000000.0,1000000.0,-20.56032,BOT,CHF,JPY,20160331 07:53:00 EST,,0.0,12617.052208,-631456.8,116.82,13602.4,-20.56032,,
49,Paper,Paper,20.558912,USD,IDEALPRO,49.0,,,1.0,116.812,1000000.0,0.0,-90.958912,SLD,CHF,JPY,20160331 08:30:26 EST,,-70.4,12526.093296,396488.8,116.82,13532.0,-90.958912,,
50,Paper,Paper,20.56032,USD,IDEALPRO,50.0,,,1.0,116.82,1000000.0,1000000.0,-20.56032,BOT,CHF,JPY,20160331 08:41:58 EST,,0.0,12505.532976,-631527.2,116.82,13532.0,-20.56032,,
51,Paper,Paper,20.558912,USD,IDEALPRO,51.0,,,1.0,116.812,1000000.0,0.0,-90.958912,SLD,CHF,JPY,20160331 22:23:52 EST,,-70.4,12414.574064,396418.4,116.82,13461.6,-90.958912,,
52,Paper,Paper,20.56032,USD,IDEALPRO,52.0,,,1.0,116.82,1000000.0,1000000.0,-20.56032,BOT,CHF,JPY,20160331 22:41:57 EST,,0.0,12394.013744,-631597.6,116.82,13461.6,-20.56032,,
53,Paper,Paper,20.558912,USD,IDEALPRO,53.0,,,1.0,116.812,1000000.0,0.0,-90.958912,SLD,CHF,JPY,20160331 22:56:04 EST,,-70.4,12303.054832,396348.0,116.82,13391.2,-90.958912,,
54,Paper,Paper,20.56032,USD,IDEALPRO,54.0,,,1.0,116.82,1000000.0,1000000.0,-20.56032,BOT,CHF,JPY,20160331 23:13:09 EST,,0.0,12282.494512,-631668.0,116.82,13391.2,-20.56032,,
55,Paper,Paper,20.558912,USD,IDEALPRO,55.0,,,1.0,116.812,1000000.0,0.0,-90.958912,SLD,CHF,JPY,20160331 23:18:42 EST,,-70.4,12191.5356,396277.6,116.82,13320.8,-90.958912,,
56,Paper,Paper,20.56032,USD,IDEALPRO,56.0,,,1.0,116.82,1000000.0,1000000.0,-20.56032,BOT,CHF,JPY,20160331 23:20:16 EST,,0.0,12170.97528,-631738.4,116.82,13320.8,-20.56032,,
57,Paper,Paper,20.558912,USD,IDEALPRO,57.0,,,1.0,116.812,1000000.0,0.0,-90.958912,SLD,CHF,JPY,20160401 00:12:04 EST,,-70.4,12080.016368,396207.2,116.82,13250.4,-90.958912,,
58,Paper,Paper,20.56032,USD,IDEALPRO,58.0,,,1.0,116.82,1000000.0,1000000.0,-20.56032,BOT,CHF,JPY,20160401 00:27:15 EST,,0.0,12059.456048,-631808.8,116.82,13250.4,-20.56032,,
59,Paper,Paper,20.558912,USD,IDEALPRO,59.0,,,1.0,116.812,1000000.0,0.0,-90.958912,SLD,CHF,JPY,20160401 01:31:51 EST,,-70.4,11968.497136,396136.8,116.82,13180.0,-90.958912,,
60,Paper,Paper,20.56032,USD,IDEALPRO,60.0,,,1.0,116.82,1000000.0,1000000.0,-20.56032,BOT,CHF,JPY,20160401 01:41:28 EST,,0.0,11947.936816,-631879.2,116.82,13180.0,-20.56032,,
61,Paper,Paper,20.558912,USD,IDEALPRO,61.0,,,1.0,116.812,1000000.0,0.0,-90.958912,SLD,CHF,JPY,20160401 04:36:47 EST,,-70.4,11856.977904,396066.4,116.82,13109.6,-90.958912,,
62,Paper,Paper,20.56032,USD,IDEALPRO,62.0,,,1.0,116.82,1000000.0,1000000.0,-20.56032,BOT,CHF,JPY,20160401 09:27:04 EST,,0.0,11836.417584,-631949.6,116.82,13109.6,-20.56032,,
63,Paper,Paper,20.558912,USD,IDEALPRO,63.0,,,1.0,116.812,2000000.0,-1000000.0,-90.958912,SLD,CHF,JPY,20160401 10:26:12 EST,,-70.4,11745.458672,-631949.6,116.812,13039.2,-90.958912,,
64,Paper,Paper,20.56032,USD,IDEALPRO,64.0,,,1.0,116.82,2000000.0,1000000.0,-90.9603199998,BOT,CHF,JPY,20160401 10:32:19 EST,,-70.3999999998,11654.498352,-631949.6,116.82,12968.8,-90.9603199998,,
65,Paper,Paper,20.558912,USD,IDEALPRO,65.0,,,1.0,116.812,2000000.0,-1000000.0,-90.958912,SLD,CHF,JPY,20160401 10:34:23 EST,,-70.4,11563.53944,-631949.6,116.812,12898.4,-90.958912,,
66,Paper,Paper,20.56032,USD,IDEALPRO,66.0,,,1.0,116.82,2000000.0,1000000.0,-90.9603199998,BOT,CHF,JPY,20160401 11:04:18 EST,,-70.3999999998,11472.57912,-631949.6,116.82,12828.0,-90.9603199998,,
67,Paper,Paper,20.558912,USD,IDEALPRO,67.0,,,1.0,116.812,2000000.0,-1000000.0,-90.958912,SLD,CHF,JPY,20160401 11:06:19 EST,,-70.4,11381.620208,-631949.6,116.812,12757.6,-90.958912,,
68,Paper,Paper,20.56032,USD,IDEALPRO,68.0,,,1.0,116.82,2000000.0,1000000.0,-90.9603199998,BOT,CHF,JPY,20160401 11:32:35 EST,,-70.3999999998,11290.659888,-631949.6,116.82,12687.2,-90.9603199998,,
69,Paper,Paper,20.558912,USD,IDEALPRO,69.0,,,1.0,116.812,2000000.0,-1000000.0,-90.958912,SLD,CHF,JPY,20160401 11:34:36 EST,,-70.4,11199.700976,-631949.6,116.812,12616.8,-90.958912,,
70,Paper,Paper,20.558912,USD,IDEALPRO,70.0,,,1.0,116.812,1000000.0,-2000000.0,-20.558912,SLD,CHF,JPY,20160401 12:13:57 EST,,0.0,11179.142064,-1659895.2,116.812,12616.8,-20.558912,,
71,Paper,Paper,20.56032,USD,IDEALPRO,71.0,,,1.0,116.82,1000000.0,-1000000.0,-90.9603199998,BOT,CHF,JPY,20160401 12:18:38 EST,,-70.3999999998,11088.181744,-631879.2,116.812,12546.4,-90.9603199998,,
72,Paper,Paper,20.558912,USD,IDEALPRO,72.0,,,1.0,116.812,1000000.0,-2000000.0,-20.558912,SLD,CHF,JPY,20160401 12:20:41 EST,,0.0,11067.622832,-1659824.8,116.812,12546.4,-20.558912,,
73,Paper,Paper,20.56032,USD,IDEALPRO,73.0,,,1.0,116.82,1000000.0,-1000000.0,-90.9603199998,BOT,CHF,JPY,20160401 12:23:12 EST,,-70.3999999998,10976.662512,-631808.8,116.812,12476.0,-90.9603199998,,
74,Paper,Paper,20.558912,USD,IDEALPRO,74.0,,,1.0,116.812,1000000.0,-2000000.0,-20.558912,SLD,CHF,JPY,20160401 12:27:44 EST,,0.0,10956.1036,-1659754.4,116.812,12476.0,-20.558912,,
75,Paper,Paper,20.56032,USD,IDEALPRO,75.0,,,1.0,116.82,1000000.0,-1000000.0,-90.9603199998,BOT,CHF,JPY,20160401 12:29:45 EST,,-70.3999999998,10865.14328,-631738.4,116.812,12405.6,-90.9603199998,,
76,Paper,Paper,20.56032,USD,IDEALPRO,76.0,,,1.0,116.82,1000000.0,0.0,-90.9603199998,BOT,CHF,JPY,20160401 12:34:19 EST,,-70.3999999998,10774.18296,396277.6,116.812,12335.2,-90.9603199998,,
77,Paper,Paper,41.12064,USD,IDEALPRO,77.0,,,1.0,116.82,2000000.0,2000000.0,-41.12064,BOT,CHF,JPY,20160401 12:53:28 EST,,0.0,10733.06232,-1659754.4,116.82,12335.2,-41.12064,,
78,Paper,Paper,41.117824,USD,IDEALPRO,78.0,,,1.0,116.812,2000000.0,0.0,-181.917824,SLD,CHF,JPY,20160401 12:56:00 EST,,-140.8,10551.144496,396136.8,116.82,12194.4,-181.917824,,
79,Paper,Paper,20.56032,USD,IDEALPRO,79.0,,,1.0,116.82,1000000.0,1000000.0,-20.56032,BOT,CHF,JPY,20160401 13:03:33 EST,,0.0,10530.584176,-631879.2,116.82,12194.4,-20.56032,,
80,Paper,Paper,20.56032,USD,IDEALPRO,80.0,,,1.0,116.82,1000000.0,2000000.0,-20.56032,BOT,CHF,JPY,20160401 13:27:16 EST,,0.0,10510.023856,-1659895.2,116.82,12194.4,-20.56032,,
81,Paper,Paper,20.558912,USD,IDEALPRO,81.0,,,1.0,116.812,1000000.0,1000000.0,-90.958912,SLD,CHF,JPY,20160401 13:29:48 EST,,-70.4,10419.064944,-631949.6,116.82,12124.0,-90.958912,,
82,Paper,Paper,20.558912,USD,IDEALPRO,82.0,,,1.0,116.812,2000000.0,-1000000.0,-90.958912,SLD,CHF,JPY,20160401 14:19:34 EST,,-70.4,10328.106032,-631949.6,116.812,12053.6,-90.958912,,
83,Paper,Paper,20.56032,USD,IDEALPRO,83.0,,,1.0,116.82,1000000.0,0.0,-90.9603199998,BOT,CHF,JPY,20160401 14:34:50 EST,,-70.3999999998,10237.145712,396066.4,116.812,11983.2,-90.9603199998,,
84,Paper,Paper,20.558912,USD,IDEALPRO,84.0,,,1.0,116.812,1000000.0,-1000000.0,-20.558912,SLD,CHF,JPY,20160401 14:36:23 EST,,0.0,10216.5868,-631879.2,116.812,11983.2,-20.558912,,
85,Paper,Paper,20.558912,USD,IDEALPRO,85.0,,,1.0,116.812,1000000.0,-2000000.0,-20.558912,SLD,CHF,JPY,20160401 14:37:24 EST,,0.0,10196.027888,-1659824.8,116.812,11983.2,-20.558912,,
86,Paper,Paper,20.56032,USD,IDEALPRO,86.0,,,1.0,116.82,1000000.0,-1000000.0,-90.9603199998,BOT,CHF,JPY,20160401 14:39:25 EST,,-70.3999999998,10105.067568,-631808.8,116.812,11912.8,-90.9603199998,,
87,Paper,Paper,20.56032,USD,IDEALPRO,87.0,,,1.0,116.82,2000000.0,1000000.0,-90.9603199998,BOT,CHF,JPY,20160401 14:39:57 EST,,-70.3999999998,10014.107248,-631808.8,116.82,11842.4,-90.9603199998,,
88,Paper,Paper,20.558912,USD,IDEALPRO,88.0,,,1.0,116.812,3000000.0,-2000000.0,-90.958912,SLD,CHF,JPY,20160401 14:57:41 EST,,-70.4,9923.148336,-1659754.4,116.812,11772.0,-90.958912,,
89,Paper,Paper,41.12064,USD,IDEALPRO,89.0,,,1.0,116.82,2000000.0,0.0,-181.92064,BOT,CHF,JPY,20160401 15:00:13 EST,,-140.8,9741.227696,396277.6,116.812,11631.2,-181.92064,,
90,Paper,Paper,20.56032,USD,IDEALPRO,90.0,,,1.0,116.82,1000000.0,1000000.0,-20.56032,BOT,CHF,JPY,20160401 16:27:58 EST,,0.0,9720.667376,-631738.4,116.82,11631.2,-20.56032,,
91,Paper,Paper,20.56032,USD,IDEALPRO,91.0,,,1.0,116.82,1000000.0,2000000.0,-20.56032,BOT,CHF,JPY,20160401 16:35:03 EST,,0.0,9700.107056,-1659754.4,116.82,11631.2,-20.56032,,
92,Paper,Paper,20.558912,USD,IDEALPRO,92.0,,,1.0,116.812,1000000.0,1000000.0,-90.958912,SLD,CHF,JPY,20160401 16:41:40 EST,,-70.4,9609.148144,-631808.8,116.82,11560.8,-90.958912,,
93,Paper,Paper,20.56032,USD,IDEALPRO,93.0,,,1.0,116.82,1000000.0,2000000.0,-20.56032,BOT,CHF,JPY,20160401 16:45:41 EST,,0.0,9588.587824,-1659824.8,116.82,11560.8,-20.56032,,
94,Paper,Paper,20.558912,USD,IDEALPRO,94.0,,,1.0,116.812,1000000.0,1000000.0,-90.958912,SLD,CHF,JPY,20160401 16:49:46 EST,,-70.4,9497.628912,-631879.2,116.82,11490.4,-90.958912,,
95,Paper,Paper,20.56032,USD,IDEALPRO,95.0,,,1.0,116.82,1000000.0,2000000.0,-20.56032,BOT,CHF,JPY,20160401 16:52:50 EST,,0.0,9477.068592,-1659895.2,116.82,11490.4,-20.56032,,
96,Paper,Paper,20.558912,USD,IDEALPRO,96.0,,,1.0,116.812,1000000.0,1000000.0,-90.958912,SLD,CHF,JPY,20160401 16:56:55 EST,,-70.4,9386.10968,-631949.6,116.82,11420.0,-90.958912,,
97,Paper,Paper,20.56032,USD,IDEALPRO,97.0,,,1.0,116.82,1000000.0,2000000.0,-20.56032,BOT,CHF,JPY,20160401 16:57:56 EST,,0.0,9365.54936,-1659965.6,116.82,11420.0,-20.56032,,
98,Paper,Paper,20.558912,USD,IDEALPRO,98.0,,,1.0,116.812,1000000.0,1000000.0,-90.958912,SLD,CHF,JPY,20160401 16:59:27 EST,,-70.4,9274.590448,-632020.0,116.82,11349.6,-90.958912,,
99,Paper,Paper,20.56032,USD,IDEALPRO,99.0,,,1.0,116.82,1000000.0,2000000.0,-20.56032,BOT,CHF,JPY,20160401 17:04:32 EST,,0.0,9254.030128,-1660036.0,116.82,11349.6,-20.56032,,
100,Paper,Paper,20.558912,USD,IDEALPRO,100.0,,,1.0,116.812,1000000.0,1000000.0,-90.958912,SLD,CHF,JPY,20160401 17:10:43 EST,,-70.4,9163.071216,-632090.4,116.82,11279.2,-90.958912,,
101,Paper,Paper,20.56032,USD,IDEALPRO,101.0,,,1.0,116.82,1000000.0,2000000.0,-20.56032,BOT,CHF,JPY,20160401 17:12:15 EST,,0.0,9142.510896,-1660106.4,116.82,11279.2,-20.56032,,
102,Paper,Paper,20.558912,USD,IDEALPRO,102.0,,,1.0,116.812,1000000.0,1000000.0,-90.958912,SLD,CHF,JPY,20160401 17:18:21 EST,,-70.4,9051.551984,-632160.8,116.82,11208.8,-90.958912,,
103,Paper,Paper,20.558912,USD,IDEALPRO,103.0,,,1.0,116.812,1000000.0,0.0,-90.958912,SLD,CHF,JPY,20160401 17:20:23 EST,,-70.4,8960.593072,395784.8,116.82,11138.4,-90.958912,,
104,Paper,Paper,20.558912,USD,IDEALPRO,104.0,,,1.0,116.812,1000000.0,-1000000.0,-20.558912,SLD,CHF,JPY,20160401 17:49:05 EST,,0.0,8940.03416,-632160.8,116.812,11138.4,-20.558912,,
105,Paper,Paper,20.56032,USD,IDEALPRO,105.0,,,1.0,116.82,1000000.0,0.0,-90.9603199998,BOT,CHF,JPY,20160401 17:54:38 EST,,-70.3999999998,8849.07384,395855.2,116.812,11068.0,-90.9603199998,,
106,Paper,Paper,41.117824,USD,IDEALPRO,106.0,,,1.0,116.812,2000000.0,-2000000.0,-41.117824,SLD,CHF,JPY,20160401 17:57:10 EST,,0.0,8807.956016,-1660036.0,116.812,11068.0,-41.117824,,
107,Paper,Paper,41.12064,USD,IDEALPRO,107.0,,,1.0,116.82,2000000.0,0.0,-181.92064,BOT,CHF,JPY,20160401 17:59:41 EST,,-140.8,8626.035376,395996.0,116.812,10927.2,-181.92064,,
108,Paper,Paper,41.117824,USD,IDEALPRO,108.0,,,1.0,116.812,2000000.0,-2000000.0,-41.117824,SLD,CHF,JPY,20160401 18:07:46 EST,,0.0,8584.917552,-1659895.2,116.812,10927.2,-41.117824,,
109,Paper,Paper,40.947808,USD,IDEALPRO,109.0,,,1.0,116.329,3000000.0,1000000.0,8459.852192,BOT,CHF,JPY,20160403 21:53:46 EST,,8500.8,17044.769744,-636200.0,116.329,19428.0,8459.852192,,
110,Paper,Paper,20.441168,USD,IDEALPRO,110.0,,,1.0,116.143,1000000.0,0.0,-1657.241168,SLD,CHF,JPY,20160404 05:32:23 EST,,-1636.8,15387.528576,385858.4,116.329,17791.2,-1657.241168,,
111,Paper,Paper,20.46616,USD,IDEALPRO,111.0,,,1.0,116.285,1000000.0,1000000.0,-20.46616,BOT,CHF,JPY,20160404 07:33:35 EST,,0.0,15367.062416,-637449.6,116.285,17791.2,-20.46616,,
112,Paper,Paper,20.463872,USD,IDEALPRO,112.0,,,1.0,116.272,3000000.0,-2000000.0,-134.863872,SLD,CHF,JPY,20160404 08:02:46 EST,,-114.4,15232.198544,-1660643.2,116.272,17676.8,-134.863872,,
113,Paper,Paper,20.479888,USD,IDEALPRO,113.0,,,1.0,116.363,1000000.0,-1000000.0,-821.279888,BOT,CHF,JPY,20160404 08:32:46 EST,,-800.8,14410.918656,-636648.8,116.272,16876.0,-821.279888,,
114,Paper,Paper,20.444864,USD,IDEALPRO,114.0,,,1.0,116.164,2000000.0,1000000.0,929.955136,BOT,CHF,JPY,20160404 10:19:42 EST,,950.4,15340.873792,-636648.8,116.164,17826.4,929.955136,,
115,Paper,Paper,20.429904,USD,IDEALPRO,115.0,,,1.0,116.079,1000000.0,2000000.0,-20.429904,BOT,CHF,JPY,20160404 18:20:07 EST,,0.0,15320.443888,-1658144.0,116.1215,17826.4,-20.429904,,
116,Paper,Paper,40.841504,USD,IDEALPRO,116.0,,,1.0,116.027,4000000.0,-2000000.0,-1704.041504,SLD,CHF,JPY,20160404 18:33:25 EST,,-1663.2,13616.402384,-1658144.0,116.027,16163.2,-1704.041504,,
