Date,accountid,balance,purebalance,buy_power,unr_pnl,real_pnl,PurePL,currency,mark_to_mkt,pure_mark_to_mkt,pure_unr_pnl
20160408 19:39:30 EST,paperUSD,100000.0,100000.0,2000000.0,0.0,0.0,0.0,USD,100000.0,100000.0,0.0
20160408 19:39:30 EST,paperUSD,99979.1025,100000.0,1991641.0,-29.476,-20.8975,0.0,USD,99949.6265,99991.4,-8.6
20160408 19:39:30 EST,paperUSD,99958.195,100000.0,1983278.0,-50.3835,-41.805,0.0,USD,99907.8115,99991.4,-8.6
20160408 19:40:31 EST,paperUSD,99937.289,100000.0,1974915.6,-84.0575,-62.711,0.0,USD,99853.2315,99978.6,-21.4
20160408 19:40:31 EST,paperUSD,99916.3815,100000.0,1966552.6,-104.965,-83.6185,0.0,USD,99811.4165,99978.6,-21.4
20160408 19:41:32 EST,paperUSD,99895.4755,100000.0,1958190.2,-138.23999998,-104.5245,0.0,USD,99757.2355,99966.2,-33.79999998
20160408 19:41:32 EST,paperUSD,99874.568,100000.0,1949827.2,-159.14749998,-125.432,0.0,USD,99715.4205,99966.2,-33.79999998
20160408 19:42:33 EST,paperUSD,99853.6645,100000.0,1941465.8,-204.1905,-146.3355,0.0,USD,99649.474,99942.0,-58.0
20160408 19:42:33 EST,paperUSD,99832.757,100000.0,1933102.8,-225.098,-167.243,0.0,USD,99607.659,99942.0,-58.0
20160408 19:43:43 EST,paperUSD,99811.859,100000.0,1924743.6,-250.345,-188.141,0.0,USD,99561.514,99937.6,-62.4
20160408 19:43:44 EST,paperUSD,99790.9565,100000.0,1916382.6,-271.2475,-209.0435,0.0,USD,99519.709,99937.6,-62.4
20160408 19:44:54 EST,paperUSD,99770.058,100000.0,1908023.2,-311.73200004,-229.942,0.0,USD,99458.326,99918.0,-82.00000004
20160408 19:44:54 EST,paperUSD,99749.152,100000.0,1899660.8,-332.63800008,-250.848,0.0,USD,99416.5139999,99917.9999999,-82.00000008
20160408 19:45:55 EST,paperUSD,99728.255,100000.0,1891302.0,-365.5050001,-271.745,0.0,USD,99362.7499999,99905.9999999,-94.0000001
20160408 19:45:55 EST,paperUSD,99707.349,100000.0,1882939.6,-386.41100008,-292.651,0.0,USD,99320.9379999,99905.9999999,-94.00000008
20160408 19:47:06 EST,paperUSD,99686.4515,100000.0,1874580.6,-419.47800002,-313.5485,0.0,USD,99266.9735,99893.8,-106.20000002
20160408 19:47:06 EST,paperUSD,99665.5455,100000.0,1866218.2,-440.384,-334.4545,0.0,USD,99225.1615,99893.8,-106.2
