Date,accountid,balance,purebalance,buy_power,unr_pnl,real_pnl,PurePL,currency,mark_to_mkt,pure_mark_to_mkt,pure_unr_pnl
20160410 17:15:04 EST,paperUSD,100000.0,100000.0,2000000.0,0.0,0.0,0.0,USD,100000.0,100000.0,0.0
20160410 17:15:04 EST,paperUSD,99998.0,100000.0,1987052.912,165.2,-2.0,0.0,USD,100163.2,100167.2,167.2
20160410 17:15:11 EST,paperUSD,99996.0,100000.0,1960206.224,477.008,-4.0,0.0,USD,100473.008,100481.008,481.008
20160410 19:50:53 EST,paperUSD,99955.28,99961.28,1973192.032,311.808,-44.72,-38.72,USD,100267.088,100275.088,313.808
20160410 19:50:53 EST,paperUSD,99953.28,99961.28,1960206.224,437.584,-46.72,-38.72,USD,100390.864,100402.864,441.584
20160410 19:51:24 EST,paperUSD,100017.808,100027.808,1987119.44,125.776,17.808,27.808,USD,100143.584,100155.584,127.776
20160410 19:51:24 EST,paperUSD,100015.808,100027.808,1960206.224,374.048,15.808,27.808,USD,100389.856,100405.856,378.048
20160410 21:30:19 EST,paperUSD,100013.808,100027.808,1947220.416,501.824,13.808,27.808,USD,100515.632,100533.632,505.824
20160410 21:30:21 EST,paperUSD,100011.808,100027.808,1920307.2,752.096,11.808,27.808,USD,100763.904,100783.904,756.096
20160410 22:56:03 EST,paperUSD,100008.224,100026.224,1933291.424,624.32,8.224,26.224,USD,100632.544,100654.544,628.32
20160410 22:56:04 EST,paperUSD,100003.584,100023.584,1960207.28,374.048,3.584,23.584,USD,100377.632,100401.632,378.048
