trade_id,PL,closeVWAP_timestamp,closedWhen,closedWhenUnixTimeStamp,closing_price_VWAP,expir,instrument,long_or_short,markToMarket_time,openVWAP_timestamp,open_or_closed,openedWhen,opening_price_VWAP,ptValue,putcall,quant_closed,quant_opened,strike,symbol,symbol_description,PurePL,qty,balance,commission,margin_available,purebalance
1.0,7.792,20160405 10:44:19 EST,20160405 10:44:19 EST,20160405 10:44:19 EST,83.791,,CADJPY,short,,20160405 10:38:42 EST,closed,20160405 10:38:42 EST,83.925,,,1.0,1.0,,CADJPY,,11.792,1.0,20005.792,4.0,386221.224,20011.792
2.0,-15.352,20160405 10:44:20 EST,20160405 10:44:20 EST,20160405 10:44:20 EST,156.314,,GBPJPY,long,,20160405 10:38:44 EST,closed,20160405 10:38:44 EST,156.443,,,1.0,1.0,,GBPJPY,,-11.352,-1.0,19992.44,4.0,399976.856,20000.44
3.0,-4.792,20160405 10:51:03 EST,20160405 10:51:03 EST,20160405 10:51:03 EST,83.803,,CADJPY,short,,20160405 10:46:22 EST,closed,20160405 10:46:22 EST,83.794,,,1.0,1.0,,CADJPY,,-0.792,1.0,19985.648,4.0,386224.216,19999.648
4.0,-0.391999999998,20160405 10:51:04 EST,20160405 10:51:04 EST,20160405 10:51:04 EST,156.33,,GBPJPY,long,,20160405 10:46:57 EST,closed,20160405 10:46:57 EST,156.289,,,1.0,1.0,,GBPJPY,,3.608,-1.0,19987.256,4.0,399981.256,20003.256
6.0,4.448,20160405 12:31:57 EST,20160405 12:31:57 EST,20160405 12:31:57 EST,83.685,,CADJPY,short,,20160405 10:54:07 EST,closed,20160405 10:54:07 EST,83.781,,,1.0,1.0,,CADJPY,,8.448,1.0,19989.704,4.0,386218.232,20011.704
5.0,-23.712,20160405 12:31:58 EST,20160405 12:31:58 EST,20160405 12:31:58 EST,156.078,,GBPJPY,long,,20160405 10:53:36 EST,closed,20160405 10:53:36 EST,156.302,,,1.0,1.0,,GBPJPY,,-19.712,-1.0,19967.992,4.0,399953.096,19991.992
7.0,-3.032,20160405 12:34:30 EST,20160405 12:34:30 EST,20160405 12:34:30 EST,83.656,,CADJPY,short,,20160405 12:33:28 EST,closed,20160405 12:33:28 EST,83.667,,,1.0,1.0,,CADJPY,,0.968,1.0,19962.96,4.0,386219.2,19992.96
8.0,-2.24,20160405 12:35:00 EST,20160405 12:35:00 EST,20160405 12:35:00 EST,156.076,,GBPJPY,long,,20160405 12:33:29 EST,closed,20160405 12:33:29 EST,156.056,,,1.0,1.0,,GBPJPY,,1.76,-1.0,19962.72,4.0,399953.888,19994.72
10.0,-7.432,20160405 12:54:44 EST,20160405 12:54:44 EST,20160405 12:54:44 EST,83.76,,CADJPY,short,,20160405 12:38:33 EST,closed,20160405 12:38:33 EST,83.721,,,1.0,1.0,,CADJPY,,-3.432,1.0,19953.288,4.0,386217.352,19991.288
9.0,-0.92,20160405 12:55:46 EST,20160405 12:55:46 EST,20160405 12:55:46 EST,156.171,,GBPJPY,long,,20160405 12:37:32 EST,closed,20160405 12:37:32 EST,156.136,,,1.0,1.0,,GBPJPY,,3.08,-1.0,19954.368,4.0,399960.4,19994.368
12.0,-0.215999999999,20160405 14:12:58 EST,20160405 14:12:58 EST,20160405 14:12:58 EST,156.058,,GBPJPY,long,,20160405 14:03:52 EST,closed,20160405 14:03:52 EST,156.015,,,1.0,1.0,,GBPJPY,,3.784,-1.0,19952.152,4.0,392599.816,19998.152
11.0,-4.704,20160405 14:13:29 EST,20160405 14:13:29 EST,20160405 14:13:29 EST,83.694,,CADJPY,short,,20160405 14:03:51 EST,closed,20160405 14:03:51 EST,83.686,,,1.0,1.0,,CADJPY,,-0.704,1.0,19949.448,4.0,399964.888,19997.448
13.0,-5.848,20160405 14:25:42 EST,20160405 14:25:42 EST,20160405 14:25:42 EST,83.726,,CADJPY,short,,20160405 14:24:39 EST,closed,20160405 14:24:39 EST,83.705,,,1.0,1.0,,CADJPY,,-1.848,1.0,19941.6,4.0,386230.816,19995.6
14.0,-4.176,20160405 14:26:13 EST,20160405 14:26:13 EST,20160405 14:26:13 EST,156.088,,GBPJPY,long,,20160405 14:25:10 EST,closed,20160405 14:25:10 EST,156.09,,,1.0,1.0,,GBPJPY,,-0.176000000001,-1.0,19939.424,4.0,399966.56,19995.424
15.0,-2.0,,,,0.0,,CADJPY,short,,20160405 15:21:33 EST,open,20160405 15:21:33 EST,83.929,,,0.0,1.0,,CADJPY,,0.0,-1.0,19937.424,2.0,392580.808,19995.424
16.0,-2.0,,,,0.0,,GBPJPY,long,,20160405 15:21:33 EST,open,20160405 15:21:33 EST,156.269,,,0.0,1.0,,GBPJPY,,0.0,1.0,19935.424,2.0,378829.136,19995.424
