symbol,open_or_closed,long_or_short,quant_opened,quant_closed,opening_price_VWAP,closing_price_VWAP,PL,PurePL,commission,trade_id,closeVWAP_timestamp,closedWhen,closedWhenUnixTimeStamp,expir,instrument,markToMarket_time,openVWAP_timestamp,openedWhen,qty,currency,unr_pnl,pure_unr_pnl,balance,margin_available,purebalance
#AUS200,open,short,2.0,0.0,5427.26,0.0,-10.85452,0.0,10.85452,57.0,,,,,#AUS200,,20160527 19:14:06 EST,20160527 19:14:06 EST,-2.0,USD,,,76587.0608,31461508.0,77198.0
