Date,accountid,balance,purebalance,buy_power,unr_pnl,real_pnl,PurePL,currency
20160401 07:12:00 EST,paperUSD,20000.0,20000.0,400000.0,0,0.0,0.0,USD
20160401 07:12:00 EST,paperUSD,19998.0,20000.0,324308.56,0,-2.0,0.0,USD
20160401 07:12:00 EST,paperUSD,19995.1791688,20000.0,183267.0,0,-4.8208312,0.0,USD
20160401 07:15:00 EST,paperUSD,20317.4591688,20324.28,258634.16,0,317.4591688,324.28,USD
20160401 07:20:00 EST,paperUSD,20315.4591688,20324.28,183439.04,0,315.4591688,324.28,USD
20160401 07:20:00 EST,paperUSD,20312.6387688,20324.28,42419.04,0,312.6387688,324.28,USD
20160401 07:21:00 EST,paperUSD,19992.9587688,20006.6,117931.84,0,-7.0412312,6.6,USD
20160401 07:21:00 EST,paperUSD,18920.7395416,18937.18,257893.2,0,-1079.2604584,-1062.82,USD
20160401 08:31:00 EST,paperUSD,18918.7395416,18937.18,182292.84,0,-1081.2604584,-1062.82,USD
20160401 08:31:00 EST,paperUSD,18915.9373928,18937.18,42185.4,0,-1084.0626072,-1062.82,USD
20160401 08:32:00 EST,paperUSD,18987.4173928,19010.66,117712.28,0,-1012.5826072,-989.34,USD
20160401 08:32:00 EST,paperUSD,18373.348236,18399.39,257670.12,0,-1626.651764,-1600.61,USD
20160401 09:40:00 EST,paperUSD,18371.348236,18399.39,182209.24,0,-1628.651764,-1600.61,USD
20160401 09:40:00 EST,paperUSD,18368.553708,18399.39,42482.84,0,-1631.446292,-1600.61,USD
20160403 17:26:00 EST,paperUSD,18407.913708,18440.75,117902.36,0,-1592.086292,-1559.25,USD
20160403 17:26:00 EST,paperUSD,17479.5362536,17517.96,397275.08,0,-2520.4637464,-2482.04,USD
20160403 17:27:00 EST,paperUSD,17477.5362536,17517.96,321855.56,0,-2522.4637464,-2482.04,USD
20160403 17:27:00 EST,paperUSD,17474.745008,17517.96,182293.28,0,-2525.254992,-2482.04,USD
20160403 18:04:00 EST,paperUSD,17683.505008,17728.72,257502.04,0,-2316.494992,-2271.28,USD
20160403 18:04:00 EST,paperUSD,17466.438048,17514.44,396850.04,0,-2533.561952,-2485.56,USD
