permid,account,clientid,commission,commission_currency,exchange,execid,expiry,level_0,orderid,price,qty,openqty,realized_PnL,side,symbol,symbol_currency,times,yield_redemption_date,PurePL,balance,margin_available,mark_to_mkt,openprice,pure_mark_to_mkt,purebalance,real_pnl
1,Paper,Paper,2.0,USD,IDEALPRO,1.0,,,1.0,83.132,20000.0,-20000.0,-2.0,SLD,CAD,JPY,20160410 17:15:03 EST,,0.0,99998.0,1985368.768,99912.752,83.132,99916.752,100000.0,-2.0
2,Paper,Paper,2.0,USD,IDEALPRO,2.0,,,1.0,83.381,40000.0,20000.0,-45.824,BOT,CAD,JPY,20160410 18:51:44 EST,,-43.824,99952.176,1985368.768,99987.664,83.381,99993.664,99956.176,-45.824
3,Paper,Paper,2.0,USD,IDEALPRO,3.0,,,1.0,83.368,40000.0,-20000.0,-4.288,SLD,CAD,JPY,20160410 19:32:35 EST,,-2.288,99947.888,1985368.768,99904.176,83.368,99912.176,99953.888,-4.288
4,Paper,Paper,2.0,USD,IDEALPRO,4.0,,,1.0,83.381,40000.0,20000.0,-4.288,BOT,CAD,JPY,20160410 20:02:53 EST,,-2.288,99943.6,1985368.768,99979.088,83.381,99989.088,99951.6,-4.288
5,Paper,Paper,2.0,USD,IDEALPRO,5.0,,,1.0,83.368,40000.0,-20000.0,-4.288,SLD,CAD,JPY,20160410 21:02:28 EST,,-2.288,99939.312,1985368.768,99895.6,83.368,99907.6,99949.312,-4.288
6,Paper,Paper,2.0,USD,IDEALPRO,6.0,,,1.0,83.381,40000.0,20000.0,-4.288,BOT,CAD,JPY,20160410 22:32:46 EST,,-2.288,99935.024,1985368.768,99970.512,83.381,99984.512,99947.024,-4.288
7,Paper,Paper,2.0,USD,IDEALPRO,7.0,,,1.0,83.368,40000.0,-20000.0,-4.288,SLD,CAD,JPY,20160410 23:02:39 EST,,-2.288,99930.736,1985368.768,99887.024,83.368,99903.024,99944.736,-4.288
8,Paper,Paper,2.0,USD,IDEALPRO,8.0,,,1.0,83.381,40000.0,20000.0,-4.288,BOT,CAD,JPY,20160410 23:15:47 EST,,-2.288,99926.448,1985368.768,99961.936,83.381,99979.936,99942.448,-4.288
9,Paper,Paper,2.0,USD,IDEALPRO,9.0,,,1.0,84.547,40000.0,-20000.0,203.216,SLD,CAD,JPY,20160415 08:32:58 EST,,205.216,100129.664,1985368.768,100126.784,84.547,100146.784,100147.664,203.216
10,Paper,Paper,2.0,USD,IDEALPRO,10.0,,,1.0,84.029,40000.0,20000.0,89.168,BOT,CAD,JPY,20160418 07:02:42 EST,,91.168,100218.832,1985368.768,100216.128,84.029,100238.128,100238.832,89.168
