symbol,open_or_closed,long_or_short,quant_opened,quant_closed,opening_price_VWAP,closing_price_VWAP,PL,PurePL,commission,trade_id,closeVWAP_timestamp,closedWhen,closedWhenUnixTimeStamp,expir,instrument,markToMarket_time,openVWAP_timestamp,openedWhen,qty,currency,unr_pnl,pure_unr_pnl,balance,margin_available,purebalance
#US30,open,short,2.0,0.0,17713.0,0.0,-35.426,0.0,35.426,2.0,,,,,#US30,,20160511 21:16:48 EST,20160511 21:16:48 EST,-2.0,USD,,,85829.148,2000000.0,85900.0
