symbol,sym,exp,qty,openqty,price,openprice,value,avg_cost,unr_pnl,real_pnl,PurePL,accountid,currency,pure_unr_pnl
EURJPY,EUR,,20000.0,20000.0,123.465,123.465,-21729.84,2.0,205.68,-2.0,0.0,Paper,JPY,207.68
CADJPY,CAD,,-20000.0,-20000.0,83.368,83.368,-14672.768,2.0,-43.712,-2.0,0.0,Paper,JPY,-41.712
