permid,account,clientid,commission,commission_currency,exchange,execid,expiry,level_0,orderid,price,qty,openqty,realized_PnL,side,symbol,symbol_currency,times,yield_redemption_date,PurePL,balance,margin_available,mark_to_mkt,openprice,pure_mark_to_mkt,purebalance,real_pnl
1,Paper,Paper,2.0,USD,IDEALPRO,1.0,,,1.0,85.746,20000.0,-20000.0,-2.0,SLD,AUD,JPY,20160425 07:05:19 EST,,0.0,99998.0,1984565.72,99995.01,85.746,99999.01,100000.0,-2.0
2,Paper,Paper,2.0,USD,IDEALPRO,2.0,,,1.0,85.758,20000.0,0.0,-4.16,BOT,AUD,JPY,20160425 07:16:20 EST,,-2.16,99993.84,2000002.16,99993.84,85.746,99997.84,99997.84,-4.16
3,Paper,Paper,2.0,USD,IDEALPRO,3.0,,,1.0,85.826,20000.0,20000.0,-2.0,BOT,AUD,JPY,20160425 07:30:43 EST,,0.0,99991.84,1984553.48,99989.48,85.826,99997.48,99997.84,-2.0
4,Paper,Paper,2.0,USD,IDEALPRO,4.0,,,1.0,85.822,20000.0,0.0,-2.72,SLD,AUD,JPY,20160425 08:00:48 EST,,-0.720000000001,99989.12,2000001.44,99989.12,85.826,99997.12,99997.12,-2.72
5,Paper,Paper,2.0,USD,IDEALPRO,5.0,,,1.0,81.214,20000.0,-20000.0,-2.0,SLD,AUD,JPY,20160502 10:01:09 EST,,0.0,99987.12,1985382.92,99983.5,81.214,99995.5,99997.12,-2.0
6,Paper,Paper,2.0,USD,IDEALPRO,6.0,,,1.0,81.291,40000.0,20000.0,-15.86,BOT,AUD,JPY,20160502 10:16:02 EST,,-13.86,99971.26,1985382.92,99968.0,81.291,99982.0,99983.26,-15.86
7,Paper,Paper,2.0,USD,IDEALPRO,7.0,,,1.0,81.273,20000.0,0.0,-5.24,SLD,AUD,JPY,20160502 11:21:10 EST,,-3.24,99966.02,2000012.06,99966.02,81.291,99980.02,99980.02,-5.24
8,Paper,Paper,2.0,USD,IDEALPRO,8.0,,,1.0,81.335,20000.0,20000.0,-2.0,BOT,AUD,JPY,20160502 11:53:13 EST,,0.0,99964.02,1985371.76,99958.24,81.335,99976.24,99980.02,-2.0
9,Paper,Paper,2.0,USD,IDEALPRO,9.0,,,1.0,81.506,40000.0,-20000.0,28.78,SLD,AUD,JPY,20160502 13:29:07 EST,,30.78,99992.8,1985371.76,99987.02,81.506,100007.02,100010.8,28.78
10,Paper,Paper,2.0,USD,IDEALPRO,10.0,,,1.0,81.516,40000.0,20000.0,-3.8,BOT,AUD,JPY,20160502 14:49:02 EST,,-1.8,99989.0,1985371.76,99984.66,81.516,100006.66,100009.0,-3.8
11,Paper,Paper,2.0,USD,IDEALPRO,11.0,,,1.0,81.532,40000.0,-20000.0,0.879999999998,SLD,AUD,JPY,20160502 15:21:13 EST,,2.88,99989.88,1985371.76,99987.16,81.532,100011.16,100011.88,0.879999999998
12,Paper,Paper,2.0,USD,IDEALPRO,12.0,,,1.0,81.549,40000.0,20000.0,-5.06,BOT,AUD,JPY,20160502 15:53:23 EST,,-3.06,99984.82,1985371.76,99985.52,81.549,100011.52,100008.82,-5.06
13,Paper,Paper,2.0,USD,IDEALPRO,13.0,,,1.0,81.573,40000.0,-20000.0,2.32,SLD,AUD,JPY,20160502 16:25:11 EST,,4.32,99987.14,1985371.76,99982.08,81.573,100010.08,100013.14,2.32
14,Paper,Paper,2.0,USD,IDEALPRO,14.0,,,1.0,81.613,40000.0,20000.0,-9.2,BOT,AUD,JPY,20160502 16:52:52 EST,,-7.2,99977.94,1985371.76,99975.13,81.613,100005.13,100005.94,-9.2
15,Paper,Paper,2.0,USD,IDEALPRO,15.0,,,1.0,81.539,20000.0,0.0,-15.32,SLD,AUD,JPY,20160502 17:44:59 EST,,-13.32,99962.62,2000048.78,99962.62,81.613,99992.62,99992.62,-15.32
16,Paper,Paper,2.0,USD,IDEALPRO,16.0,,,1.0,81.566,20000.0,20000.0,-2.0,BOT,AUD,JPY,20160502 18:00:17 EST,,0.0,99960.62,1985366.9,99953.94,81.566,99987.94,99992.62,-2.0
17,Paper,Paper,2.0,USD,IDEALPRO,17.0,,,1.0,81.554,40000.0,-20000.0,-4.16,SLD,AUD,JPY,20160502 18:17:10 EST,,-2.16,99956.46,1985366.9,99949.78,81.554,99985.78,99990.46,-4.16
18,Paper,Paper,2.0,USD,IDEALPRO,18.0,,,1.0,81.584,40000.0,20000.0,-7.4,BOT,AUD,JPY,20160502 18:49:11 EST,,-5.4,99949.06,1985366.9,99944.72,81.584,99982.72,99985.06,-7.4
19,Paper,Paper,2.0,USD,IDEALPRO,19.0,,,1.0,81.536,40000.0,-20000.0,-10.64,SLD,AUD,JPY,20160502 19:36:48 EST,,-8.64,99938.42,1985366.9,99936.96,81.536,99976.96,99976.42,-10.64
20,Paper,Paper,2.0,USD,IDEALPRO,20.0,,,1.0,81.564,20000.0,0.0,-7.04,BOT,AUD,JPY,20160502 19:53:22 EST,,-5.04,99931.38,2000048.42,99931.38,81.536,99971.38,99971.38,-7.04
21,Paper,Paper,2.0,USD,IDEALPRO,21.0,,,1.0,81.398,20000.0,-20000.0,-2.0,SLD,AUD,JPY,20160502 20:23:26 EST,,0.0,99929.38,1985396.78,99932.42,81.398,99976.42,99971.38,-2.0
22,Paper,Paper,2.0,USD,IDEALPRO,22.0,,,1.0,81.436,20000.0,0.0,-8.84,BOT,AUD,JPY,20160502 20:57:16 EST,,-6.84,99920.54,2000055.26,99920.54,81.398,99964.54,99964.54,-8.84
23,Paper,Paper,2.0,USD,IDEALPRO,23.0,,,1.0,81.496,20000.0,20000.0,-2.0,BOT,AUD,JPY,20160502 21:29:09 EST,,0.0,99918.54,1985385.98,99916.0,81.496,99964.0,99964.54,-2.0
24,Paper,Paper,2.0,USD,IDEALPRO,24.0,,,1.0,81.768,40000.0,-20000.0,46.96,SLD,AUD,JPY,20160502 23:00:41 EST,,48.96,99965.5,1985385.98,99962.78,81.768,100012.78,100013.5,46.96
25,Paper,Paper,2.0,USD,IDEALPRO,25.0,,,1.0,81.76,20000.0,0.0,-0.560000000001,BOT,AUD,JPY,20160502 23:17:50 EST,,1.44,99964.94,2000102.78,99964.94,81.768,100014.94,100014.94,-0.560000000001
26,Paper,Paper,2.0,USD,IDEALPRO,26.0,,,1.0,81.781,20000.0,-20000.0,-2.0,SLD,AUD,JPY,20160503 00:05:55 EST,,0.0,99962.94,1985382.2,99959.5,81.781,100013.5,100014.94,-2.0
27,Paper,Paper,2.0,USD,IDEALPRO,27.0,,,1.0,81.766,20000.0,0.0,0.7,BOT,AUD,JPY,20160503 00:22:06 EST,,2.7,99963.64,2000100.08,99963.64,81.781,100017.64,100017.64,0.7
28,Paper,Paper,2.0,USD,IDEALPRO,28.0,,,1.0,80.167,20000.0,20000.0,-2.0,BOT,AUD,JPY,20160503 00:53:41 EST,,0.0,99961.64,1985670.02,99962.7,80.167,100020.7,100017.64,-2.0
29,Paper,Paper,2.0,USD,IDEALPRO,29.0,,,1.0,80.154,20000.0,0.0,-4.34,SLD,AUD,JPY,20160503 01:58:36 EST,,-2.34,99957.3,2000097.74,99957.3,80.167,100015.3,100015.3,-4.34
