permid,account,clientid,commission,commission_currency,exchange,execid,expiry,level_0,orderid,price,qty,openqty,realized_PnL,side,symbol,symbol_currency,times,yield_redemption_date,PurePL,balance,margin_available,openprice,purebalance,real_pnl,mark_to_mkt,pure_mark_to_mkt
1,Paper,Paper,22.42768,USD,IDEALPRO,1.0,,,1.0,127.43,1000000.0,1000000.0,-22.42768,BOT,EUR,JPY,20160330 08:36:31 EST,,0.0,19977.57232,-721384.0,127.43,20000.0,-22.42768,,
2,Paper,Paper,22.6222,USD,IDEALPRO,2.0,,,1.0,1.13111,1000000.0,1000000.0,-22.6222,BOT,EUR,USD,20160330 08:36:46 EST,,0.0,19954.95012,-1852494.0,1.13111,20000.0,-22.6222,,
3,Paper,Paper,28.8038,USD,IDEALPRO,3.0,,,1.0,1.44019,1000000.0,1000000.0,-28.8038,BOT,GBP,USD,20160330 08:36:52 EST,,0.0,19926.14632,-3292684.0,1.44019,20000.0,-28.8038,,
4,Paper,Paper,15.3522,USD,IDEALPRO,4.0,,,1.0,0.76761,1000000.0,1000000.0,-15.3522,BOT,AUD,USD,20160330 08:36:58 EST,,0.0,19910.79412,-4060294.0,0.76761,20000.0,-15.3522,,
5,Paper,Paper,19.43583804,USD,IDEALPRO,5.0,,,1.0,1.30023,1000000.0,-1000000.0,-19.43583804,SLD,USD,CAD,20160330 08:37:02 EST,,0.0,19891.358282,-5032085.902,1.30023,20000.0,-19.43583804,,
6,Paper,Paper,13.736272,USD,IDEALPRO,6.0,,,1.0,78.047,1000000.0,1000000.0,-13.736272,BOT,NZD,JPY,20160330 08:37:05 EST,,0.0,19877.62201,-5718899.502,78.047,20000.0,-13.736272,,
7,Paper,Paper,15.24952,USD,IDEALPRO,7.0,,,1.0,86.645,1000000.0,1000000.0,-15.24952,BOT,CAD,JPY,20160330 08:37:09 EST,,0.0,19862.37249,-6481375.502,86.645,20000.0,-15.24952,,
8,Paper,Paper,20.553104,USD,IDEALPRO,8.0,,,1.0,116.779,1000000.0,1000000.0,-20.553104,BOT,CHF,JPY,20160330 08:37:12 EST,,0.0,19841.819386,-7509030.702,116.779,20000.0,-20.553104,,
9,Paper,Paper,22.09207476,USD,IDEALPRO,9.0,,,1.0,1.09129,1000000.0,1000000.0,-22.09207476,BOT,EUR,CHF,20160330 08:37:17 EST,,0.0,19819.7273112,-8613634.44,1.09129,20000.0,-22.09207476,,
10,Paper,Paper,15.221008,USD,IDEALPRO,10.0,,,1.0,86.483,1000000.0,-1000000.0,-15.221008,SLD,AUD,JPY,20160330 08:37:19 EST,,0.0,19804.5063032,-9374684.84,86.483,20000.0,-15.221008,,
11,Paper,Paper,13.8588,USD,IDEALPRO,11.0,,,1.0,0.69294,1000000.0,1000000.0,-13.8588,BOT,NZD,USD,20160330 08:37:22 EST,,0.0,19790.6475032,-10067624.84,0.69294,20000.0,-13.8588,,
12,Paper,Paper,22.4268,USD,IDEALPRO,12.0,,,1.0,127.425,1000000.0,0.0,-66.4268000001,SLD,EUR,JPY,20160330 08:38:26 EST,,-44.0000000001,19724.2207032,-8946284.84,127.43,19956.0,-66.4268000001,,
13,Paper,Paper,22.42768,USD,IDEALPRO,13.0,,,1.0,127.43,1000000.0,1000000.0,-22.42768,BOT,EUR,JPY,20160330 08:38:57 EST,,0.0,19701.7930232,-10067668.84,127.43,19956.0,-22.42768,,
14,Paper,Paper,22.42152,USD,IDEALPRO,14.0,,,1.0,127.395,1000000.0,0.0,-330.42152,SLD,EUR,JPY,20160330 08:46:32 EST,,-308.0,19371.3715032,-8946592.84,127.43,19648.0,-330.42152,,
15,Paper,Paper,20.548704,USD,IDEALPRO,15.0,,,1.0,116.754,1000000.0,0.0,-240.548704,SLD,CHF,JPY,20160330 08:47:36 EST,,-220.0,19130.8227992,-7919157.64,116.779,19428.0,-240.548704,,
16,Paper,Paper,20.54712,USD,IDEALPRO,16.0,,,1.0,116.745,1000000.0,1000000.0,-20.54712,BOT,CHF,JPY,20160330 08:48:39 EST,,0.0,19110.2756792,-8946513.64,116.745,19428.0,-20.54712,,
17,Paper,Paper,15.210272,USD,IDEALPRO,17.0,,,1.0,86.422,1000000.0,0.0,521.589728,BOT,AUD,JPY,20160330 08:57:36 EST,,536.8,19631.8654072,-8186000.04,86.483,19964.8,521.589728,,
18,Paper,Paper,22.4092,USD,IDEALPRO,18.0,,,1.0,127.325,1000000.0,1000000.0,-22.4092,BOT,EUR,JPY,20160330 09:01:42 EST,,0.0,19609.4562072,-9306460.04,127.325,19964.8,-22.4092,,
19,Paper,Paper,15.200944,USD,IDEALPRO,19.0,,,1.0,86.369,1000000.0,-1000000.0,-15.200944,SLD,AUD,JPY,20160330 09:02:44 EST,,0.0,19594.2552632,-10066507.24,86.369,19964.8,-15.200944,,
20,Paper,Paper,20.555568,USD,IDEALPRO,20.0,,,1.0,116.793,1000000.0,0.0,401.844432,SLD,CHF,JPY,20160330 09:11:31 EST,,422.4,19996.0996952,-9038728.84,116.745,20387.2,401.844432,,
21,Paper,Paper,20.557328,USD,IDEALPRO,21.0,,,1.0,116.803,1000000.0,1000000.0,-20.557328,BOT,CHF,JPY,20160330 09:12:33 EST,,0.0,19975.5423672,-10066595.24,116.803,20387.2,-20.557328,,
22,Paper,Paper,15.209392,USD,IDEALPRO,22.0,,,1.0,86.417,2000000.0,1000000.0,-437.609392,BOT,AUD,JPY,20160330 09:21:43 EST,,-422.4,19537.9329752,-10066595.24,86.417,19964.8,-437.609392,,
23,Paper,Paper,22.413424,USD,IDEALPRO,23.0,,,1.0,127.349,1000000.0,0.0,188.786576,SLD,EUR,JPY,20160330 09:25:25 EST,,211.2,19726.7195512,-8945924.04,127.325,20176.0,188.786576,,
24,Paper,Paper,22.4136,USD,IDEALPRO,24.0,,,1.0,127.35,1000000.0,1000000.0,-22.4136,BOT,EUR,JPY,20160330 09:26:29 EST,,0.0,19704.3059512,-10066604.04,127.35,20176.0,-22.4136,,
25,Paper,Paper,22.407616,USD,IDEALPRO,25.0,,,1.0,127.316,1000000.0,0.0,-321.607616,SLD,EUR,JPY,20160330 09:27:31 EST,,-299.2,19382.6983352,-8946223.24,127.35,19876.8,-321.607616,,
26,Paper,Paper,22.411312,USD,IDEALPRO,26.0,,,1.0,127.337,1000000.0,1000000.0,-22.411312,BOT,EUR,JPY,20160330 09:28:03 EST,,0.0,19360.2870232,-10066788.84,127.337,19876.8,-22.411312,,
27,Paper,Paper,22.421696,USD,IDEALPRO,27.0,,,1.0,127.396,1000000.0,0.0,496.778304,SLD,EUR,JPY,20160330 09:29:38 EST,,519.2,19857.0653272,-8945704.04,127.337,20396.0,496.778304,,
28,Paper,Paper,22.422928,USD,IDEALPRO,28.0,,,1.0,127.403,1000000.0,1000000.0,-22.422928,BOT,EUR,JPY,20160330 09:30:09 EST,,0.0,19834.6423992,-10066850.44,127.403,20396.0,-22.422928,,
29,Paper,Paper,22.426096,USD,IDEALPRO,29.0,,,1.0,127.421,1000000.0,0.0,135.973904,SLD,EUR,JPY,20160330 09:30:41 EST,,158.4,19970.6163032,-8945545.64,127.403,20554.4,135.973904,,
30,Paper,Paper,22.43032,USD,IDEALPRO,30.0,,,1.0,127.445,1000000.0,1000000.0,-22.43032,BOT,EUR,JPY,20160330 09:31:42 EST,,0.0,19948.1859832,-10067061.64,127.445,20554.4,-22.43032,,
31,Paper,Paper,15.207456,USD,IDEALPRO,31.0,,,1.0,86.406,1000000.0,0.0,-112.007456,SLD,AUD,JPY,20160330 09:34:23 EST,,-96.8,19836.1785272,-9306688.84,86.417,20457.6,-112.007456,,
32,Paper,Paper,22.422576,USD,IDEALPRO,32.0,,,1.0,127.401,1000000.0,0.0,-409.622576,SLD,EUR,JPY,20160330 09:43:01 EST,,-387.2,19426.5559512,-8185560.04,127.445,20070.4,-409.622576,,
33,Paper,Paper,22.6246,USD,IDEALPRO,33.0,,,1.0,1.13123,2000000.0,-1000000.0,97.3753999999,SLD,EUR,USD,20160330 09:47:06 EST,,120.0,19523.9313512,-8185560.04,1.13123,20190.4,97.3753999999,,
34,Paper,Paper,28.587328,USD,IDEALPRO,34.0,,,1.0,162.428,1000000.0,1000000.0,-28.587328,BOT,GBP,JPY,20160330 09:50:50 EST,,0.0,19495.3440232,-9614926.44,162.428,20190.4,-28.587328,,
35,Paper,Paper,28.578704,USD,IDEALPRO,35.0,,,1.0,162.379,1000000.0,0.0,-459.778704,SLD,GBP,JPY,20160330 09:57:49 EST,,-431.2,19035.5653192,-8185991.24,162.428,19759.2,-459.778704,,
36,Paper,Paper,28.580288,USD,IDEALPRO,36.0,,,1.0,162.388,1000000.0,1000000.0,-28.580288,BOT,GBP,JPY,20160330 09:58:54 EST,,0.0,19006.9850312,-9615005.64,162.388,19759.2,-28.580288,,
37,Paper,Paper,22.43648,USD,IDEALPRO,37.0,,,1.0,127.48,1000000.0,1000000.0,-22.43648,BOT,EUR,JPY,20160330 10:00:59 EST,,0.0,18984.5485512,-10736829.64,127.48,19759.2,-22.43648,,
38,Paper,Paper,22.436128,USD,IDEALPRO,38.0,,,1.0,127.478,1000000.0,0.0,-40.0361280001,SLD,EUR,JPY,20160330 10:02:01 EST,,-17.6000000001,18944.5124232,-9615023.24,127.48,19741.6,-40.0361280001,,
39,Paper,Paper,22.435776,USD,IDEALPRO,39.0,,,1.0,127.476,1000000.0,1000000.0,-22.435776,BOT,EUR,JPY,20160330 10:03:05 EST,,0.0,18922.0766472,-10736812.04,127.476,19741.6,-22.435776,,
40,Paper,Paper,22.434016,USD,IDEALPRO,40.0,,,1.0,127.466,1000000.0,0.0,-110.434016,SLD,EUR,JPY,20160330 10:05:10 EST,,-88.0,18811.6426312,-9615111.24,127.476,19653.6,-110.434016,,
41,Paper,Paper,22.6526,USD,IDEALPRO,41.0,,,1.0,1.13263,2000000.0,1000000.0,-1422.6526,BOT,EUR,USD,20160330 10:05:10 EST,,-1400.0,17388.9900312,-9615111.24,1.13263,18253.6,-1422.6526,,
42,Paper,Paper,22.435952,USD,IDEALPRO,42.0,,,1.0,127.477,1000000.0,1000000.0,-22.435952,BOT,EUR,JPY,20160330 10:07:17 EST,,0.0,17366.5540792,-10736908.84,127.477,18253.6,-22.435952,,
43,Paper,Paper,22.43296,USD,IDEALPRO,43.0,,,1.0,127.46,1000000.0,0.0,-172.03296,SLD,EUR,JPY,20160330 10:07:49 EST,,-149.6,17194.5211192,-9615260.84,127.477,18104.0,-172.03296,,
44,Paper,Paper,22.435952,USD,IDEALPRO,44.0,,,1.0,127.477,1000000.0,1000000.0,-22.435952,BOT,EUR,JPY,20160330 10:08:57 EST,,0.0,17172.0851672,-10737058.44,127.477,18104.0,-22.435952,,
45,Paper,Paper,22.08762108,USD,IDEALPRO,45.0,,,1.0,1.09107,2000000.0,-1000000.0,-244.77162108,SLD,EUR,CHF,20160330 10:14:08 EST,,-222.684,16927.3135461,-10737058.44,1.09107,17881.316,-244.77162108,,
46,Paper,Paper,19.42776192,USD,IDEALPRO,46.0,,,1.0,0.95968,1000000.0,-1000000.0,-19.42776192,SLD,USD,CHF,20160330 10:39:11 EST,,0.0,16907.8857842,-11708446.536,0.95968,17881.316,-19.42776192,,
47,Paper,Paper,15.3964,USD,IDEALPRO,47.0,,,1.0,0.76982,1000000.0,0.0,2194.6036,SLD,AUD,USD,20160330 10:44:00 EST,,2210.0,19102.4893842,-10938626.536,0.76761,20091.316,2194.6036,,
48,Paper,Paper,15.395,USD,IDEALPRO,48.0,,,1.0,0.76975,1000000.0,1000000.0,-15.395,BOT,AUD,USD,20160330 10:46:03 EST,,0.0,19087.0943842,-11708376.536,0.76975,20091.316,-15.395,,
49,Paper,Paper,22.486464,USD,IDEALPRO,49.0,,,1.0,127.764,1000000.0,0.0,2503.113536,SLD,EUR,JPY,20160330 10:49:06 EST,,2525.6,21590.2079202,-10584053.336,127.477,22616.916,2503.113536,,
50,Paper,Paper,22.480656,USD,IDEALPRO,50.0,,,1.0,127.731,1000000.0,1000000.0,-22.480656,BOT,EUR,JPY,20160330 10:51:39 EST,,0.0,21567.7272642,-11708086.136,127.731,22616.916,-22.480656,,
51,Paper,Paper,19.45974744,USD,IDEALPRO,51.0,,,1.0,0.96126,1000000.0,0.0,-1618.73574744,BOT,USD,CHF,20160330 10:55:14 EST,,-1599.276,19948.9915168,-10735098.764,0.95968,21017.64,-1618.73574744,,
