trade_id,PL,closeVWAP_timestamp,closedWhen,closedWhenUnixTimeStamp,closing_price_VWAP,expir,instrument,long_or_short,markToMarket_time,openVWAP_timestamp,open_or_closed,openedWhen,opening_price_VWAP,ptValue,putcall,quant_closed,quant_opened,strike,symbol,symbol_description,PurePL,qty,currency,balance,commission,margin_available,mark_to_mkt,pure_mark_to_mkt,purebalance,pure_unr_pnl,unr_pnl
1.0,-4.51045,20160416 07:49:42 EST,20160416 07:49:42 EST,20160416 07:49:42 EST,433.0,,BTCUSD_coinbaseUSD,long,,20160416 07:01:08 EST,closed,20160416 07:01:08 EST,433.09,,,2.0,2.0,,BTCUSD_coinbaseUSD,,-0.18,-2.0,USD,99995.48955,4.33045,1999999.82,99995.48955,99999.82,99999.82,0.0,-2.16545
2.0,-3.4879,20160416 08:14:54 EST,20160416 08:14:54 EST,20160416 08:14:54 EST,432.58,,BTCUSD_coinbaseUSD,short,,20160416 07:49:42 EST,closed,20160416 07:49:42 EST,433.0,,,2.0,2.0,,BTCUSD_coinbaseUSD,,0.84,2.0,USD,99992.00165,4.3279,1999998.98,99992.00165,100000.66,100000.66,0.0,-2.165
3.0,-7.33825,20160416 08:52:45 EST,20160416 08:52:45 EST,20160416 08:52:45 EST,431.07,,BTCUSD_coinbaseUSD,long,,20160416 08:14:54 EST,closed,20160416 08:14:54 EST,432.58,,,2.0,2.0,,BTCUSD_coinbaseUSD,,-3.02,-2.0,USD,99984.6634,4.31825,1999995.96,99984.6634,99997.64,99997.64,0.0,-2.1629
4.0,-4.5513,20160416 09:03:49 EST,20160416 09:03:49 EST,20160416 09:03:49 EST,431.19,,BTCUSD_coinbaseUSD,short,,20160416 08:52:45 EST,closed,20160416 08:52:45 EST,431.07,,,2.0,2.0,,BTCUSD_coinbaseUSD,,-0.24,2.0,USD,99980.1121,4.3113,1999996.2,99980.1121,99997.4,99997.4,0.0,-2.15535
5.0,-6.4266,20160416 09:17:12 EST,20160416 09:17:12 EST,20160416 09:17:12 EST,430.13,,BTCUSD_coinbaseUSD,long,,20160416 09:03:49 EST,closed,20160416 09:03:49 EST,431.19,,,2.0,2.0,,BTCUSD_coinbaseUSD,,-2.12,-2.0,USD,99973.6855,4.3066,1999994.08,99973.6855,99995.28,99995.28,0.0,-2.15595
6.0,-5.5845,20160416 10:24:32 EST,20160416 10:24:32 EST,20160416 10:24:32 EST,430.77,,BTCUSD_coinbaseUSD,short,,20160416 09:17:12 EST,closed,20160416 09:17:12 EST,430.13,,,2.0,2.0,,BTCUSD_coinbaseUSD,,-1.28,2.0,USD,99968.101,4.3045,1999995.36,99968.101,99994.0,99994.0,0.0,-2.15065
7.0,-2.991,20160416 11:14:04 EST,20160416 11:14:04 EST,20160416 11:14:04 EST,431.43,,BTCUSD_coinbaseUSD,long,,20160416 10:24:32 EST,closed,20160416 10:24:32 EST,430.77,,,2.0,2.0,,BTCUSD_coinbaseUSD,,1.32,-2.0,USD,99965.11,4.311,1999996.68,99965.11,99995.32,99995.32,0.0,-2.15385
8.0,-5.69775,20160416 11:37:42 EST,20160416 11:37:42 EST,20160416 11:37:42 EST,432.12,,BTCUSD_coinbaseUSD,short,,20160416 11:14:04 EST,closed,20160416 11:14:04 EST,431.43,,,2.0,2.0,,BTCUSD_coinbaseUSD,,-1.38,2.0,USD,99959.41225,4.31775,1999998.06,99959.41225,99993.94,99993.94,0.0,-2.15715
9.0,-4.8399,20160416 11:50:43 EST,20160416 11:50:43 EST,20160416 11:50:43 EST,431.86,,BTCUSD_coinbaseUSD,long,,20160416 11:37:42 EST,closed,20160416 11:37:42 EST,432.12,,,2.0,2.0,,BTCUSD_coinbaseUSD,,-0.52,-2.0,USD,99954.57235,4.3199,1999997.54,99954.57235,99993.42,99993.42,0.0,-2.1606
10.0,-4.2384,20160416 12:03:22 EST,20160416 12:03:22 EST,20160416 12:03:22 EST,431.82,,BTCUSD_coinbaseUSD,short,,20160416 11:50:43 EST,closed,20160416 11:50:43 EST,431.86,,,2.0,2.0,,BTCUSD_coinbaseUSD,,0.08,2.0,USD,99950.33395,4.3184,1999997.46,99950.33395,99993.5,99993.5,0.0,-2.1593
11.0,-3.8793,20160416 13:03:35 EST,20160416 13:03:35 EST,20160416 13:03:35 EST,432.04,,BTCUSD_coinbaseUSD,long,,20160416 12:03:22 EST,closed,20160416 12:03:22 EST,431.82,,,2.0,2.0,,BTCUSD_coinbaseUSD,,0.44,-2.0,USD,99946.45465,4.3193,1999997.9,99946.45465,99993.94,99993.94,0.0,-2.1591
12.0,-4.6813,20160416 13:16:19 EST,20160416 13:16:19 EST,20160416 13:16:19 EST,432.22,,BTCUSD_coinbaseUSD,short,,20160416 13:03:35 EST,closed,20160416 13:03:35 EST,432.04,,,2.0,2.0,,BTCUSD_coinbaseUSD,,-0.36,2.0,USD,99941.77335,4.3213,1999998.26,99941.77335,99993.58,99993.58,0.0,-2.1602
13.0,-4.06285,20160416 13:27:55 EST,20160416 13:27:55 EST,20160416 13:27:55 EST,432.35,,BTCUSD_coinbaseUSD,long,,20160416 13:16:19 EST,closed,20160416 13:16:19 EST,432.22,,,2.0,2.0,,BTCUSD_coinbaseUSD,,0.26,-2.0,USD,99937.7105,4.32285,1999998.52,99937.7105,99993.84,99993.84,0.0,-2.1611
14.0,-3.6418,20160416 13:39:36 EST,20160416 13:39:36 EST,20160416 13:39:36 EST,432.01,,BTCUSD_coinbaseUSD,short,,20160416 13:27:55 EST,closed,20160416 13:27:55 EST,432.35,,,2.0,2.0,,BTCUSD_coinbaseUSD,,0.68,2.0,USD,99934.0687,4.3218,1999997.84,99934.0687,99994.52,99994.52,0.0,-2.16175
