symbol,sym,exp,qty,openqty,price,openprice,value,avg_cost,unr_pnl,real_pnl,PurePL,accountid,currency,pure_unr_pnl
EURJPY,EUR,,-1000000.0,-1000000.0,123.723,123.723,-1088762.4,21.775248,-81883385.76,-21.775248,0.0,Paper,JPY,-81664000.0
CADJPY,CAD,,1000000.0,1000000.0,83.457,83.457,-734421.6,14.688432,11908874.56,-14.688432,0.0,Paper,JPY,12056000.0
