permid,account,clientid,commission,commission_currency,exchange,execid,expiry,level_0,orderid,price,qty,openqty,realized_PnL,side,symbol,symbol_currency,times,yield_redemption_date,PurePL,balance,margin_available,mark_to_mkt,openprice,pure_mark_to_mkt,purebalance,real_pnl
1,Paper,Paper,15.602,USD,BITCOIN,1.0,,,1.0,312.04,20.0,20.0,-15.602,BOT,BTCUSD_coinbaseGBP,USD,20160419 15:45:18 EST,,0.0,99984.398,1993759.2,99968.796,312.04,100000.0,100000.0,-15.602
2,Paper,Paper,15.612,USD,BITCOIN,2.0,,,1.0,312.24,40.0,-20.0,-11.612,SLD,BTCUSD_coinbaseGBP,USD,20160419 16:24:56 EST,,4.0,99972.786,1993759.2,99957.174,312.24,100004.0,100004.0,-11.612
3,Paper,Paper,15.644,USD,BITCOIN,3.0,,,1.0,312.88,40.0,20.0,-28.444,BOT,BTCUSD_coinbaseGBP,USD,20160419 17:08:29 EST,,-12.8,99944.342,1993759.2,99928.698,312.88,99991.2,99991.2,-28.444
4,Paper,Paper,15.661,USD,BITCOIN,4.0,,,1.0,313.22,40.0,-20.0,-8.861,SLD,BTCUSD_coinbaseGBP,USD,20160420 06:53:27 EST,,6.8,99935.481,1993759.2,99919.82,313.22,99998.0,99998.0,-8.861
5,Paper,Paper,15.661,USD,BITCOIN,5.0,,,1.0,313.22,40.0,20.0,-15.661,BOT,BTCUSD_coinbaseGBP,USD,20160420 07:15:32 EST,,0.0,99919.82,1993759.2,99904.159,313.22,99998.0,99998.0,-15.661
6,Paper,Paper,15.8085,USD,BITCOIN,6.0,,,1.0,316.17,40.0,-20.0,43.1915,SLD,BTCUSD_coinbaseGBP,USD,20160420 12:27:49 EST,,59.0,99963.0115,1993759.2,99947.203,316.17,100057.0,100057.0,43.1915
7,Paper,Paper,15.8165,USD,BITCOIN,7.0,,,1.0,316.33,40.0,20.0,-19.0165,BOT,BTCUSD_coinbaseGBP,USD,20160420 12:52:44 EST,,-3.2,99943.995,1993759.2,99928.1785,316.33,100053.8,100053.8,-19.0165
8,Paper,Paper,15.7,USD,BITCOIN,8.0,,,1.0,314.0,40.0,-20.0,-62.3,SLD,BTCUSD_coinbaseGBP,USD,20160420 13:55:17 EST,,-46.6,99881.695,1993759.2,99865.995,314.0,100007.2,100007.2,-62.3
9,Paper,Paper,15.8165,USD,BITCOIN,9.0,,,1.0,316.33,40.0,20.0,-62.4165,BOT,BTCUSD_coinbaseGBP,USD,20160420 14:16:02 EST,,-46.6,99819.2785,1993759.2,99803.462,316.33,99960.6,99960.6,-62.4165
10,Paper,Paper,15.8165,USD,BITCOIN,10.0,,,1.0,316.33,40.0,-20.0,-15.8165,SLD,BTCUSD_coinbaseGBP,USD,20160420 15:17:47 EST,,0.0,99803.462,1993759.2,99787.6455,316.33,99960.6,99960.6,-15.8165
11,Paper,Paper,15.8255,USD,BITCOIN,11.0,,,1.0,316.51,40.0,20.0,-19.4255,BOT,BTCUSD_coinbaseGBP,USD,20160420 15:53:44 EST,,-3.6,99784.0365,1993759.2,99768.211,316.51,99957.0,99957.0,-19.4255
12,Paper,Paper,15.837,USD,BITCOIN,12.0,,,1.0,316.74,40.0,-20.0,-11.237,SLD,BTCUSD_coinbaseGBP,USD,20160420 16:16:16 EST,,4.6,99772.7995,1993759.2,99756.9625,316.74,99961.6,99961.6,-11.237
13,Paper,Paper,15.8425,USD,BITCOIN,13.0,,,1.0,316.85,40.0,20.0,-18.0425,BOT,BTCUSD_coinbaseGBP,USD,20160420 16:38:33 EST,,-2.2,99754.757,1993759.2,99738.9145,316.85,99959.4,99959.4,-18.0425
14,Paper,Paper,15.8525,USD,BITCOIN,14.0,,,1.0,317.05,40.0,-20.0,-11.8525,SLD,BTCUSD_coinbaseGBP,USD,20160420 17:14:36 EST,,4.0,99742.9045,1993759.2,99727.052,317.05,99963.4,99963.4,-11.8525
15,Paper,Paper,15.872,USD,BITCOIN,15.0,,,1.0,317.44,40.0,20.0,-23.672,BOT,BTCUSD_coinbaseGBP,USD,20160420 17:37:35 EST,,-7.8,99719.2325,1993759.2,99703.3605,317.44,99955.6,99955.6,-23.672
