permid,account,clientid,commission,commission_currency,exchange,execid,expiry,level_0,orderid,price,qty,openqty,realized_PnL,side,symbol,symbol_currency,times,yield_redemption_date,PurePL,balance,margin_available,openprice,purebalance,real_pnl,mark_to_mkt,pure_mark_to_mkt
1,Paper,Paper,19.827632,USD,IDEALPRO,1.0,,,1.0,112.657,1000000.0,-1000000.0,-19.827632,SLD,USD,JPY,20160330 08:36:01 EST,,0.0,19980.172368,-591381.6,112.657,20000.0,-19.827632,,
2,Paper,Paper,19.792432,USD,IDEALPRO,2.0,,,1.0,112.457,2000000.0,1000000.0,1740.207568,BOT,USD,JPY,20160330 15:14:39 EST,,1760.0,21720.379936,-591381.6,112.457,21760.0,1740.207568,,
3,Paper,Paper,19.785744,USD,IDEALPRO,3.0,,,1.0,112.419,2000000.0,-1000000.0,-354.185744,SLD,USD,JPY,20160330 15:38:48 EST,,-334.4,21366.194192,-591381.6,112.419,21425.6,-354.185744,,
4,Paper,Paper,19.79032,USD,IDEALPRO,4.0,,,1.0,112.445,2000000.0,1000000.0,-248.59032,BOT,USD,JPY,20160330 16:18:07 EST,,-228.8,21117.603872,-591381.6,112.445,21196.8,-248.59032,,
5,Paper,Paper,19.786624,USD,IDEALPRO,5.0,,,1.0,112.424,2000000.0,-1000000.0,-204.586624,SLD,USD,JPY,20160330 17:27:58 EST,,-184.8,20913.017248,-591381.6,112.424,21012.0,-204.586624,,
6,Paper,Paper,19.769904,USD,IDEALPRO,6.0,,,1.0,112.329,2000000.0,1000000.0,816.230096,BOT,USD,JPY,20160331 02:08:01 EST,,836.0,21729.247344,-591381.6,112.329,21848.0,816.230096,,
7,Paper,Paper,19.782928,USD,IDEALPRO,7.0,,,1.0,112.403,2000000.0,-1000000.0,631.417072,SLD,USD,JPY,20160331 03:18:58 EST,,651.2,22360.664416,-591381.6,112.403,22499.2,631.417072,,
8,Paper,Paper,19.781168,USD,IDEALPRO,8.0,,,1.0,112.393,2000000.0,1000000.0,68.2188319999,BOT,USD,JPY,20160331 03:34:09 EST,,87.9999999999,22428.883248,-591381.6,112.393,22587.2,68.2188319999,,
9,Paper,Paper,19.793136,USD,IDEALPRO,9.0,,,1.0,112.461,2000000.0,-1000000.0,578.606864,SLD,USD,JPY,20160331 04:30:03 EST,,598.4,23007.490112,-591381.6,112.461,23185.6,578.606864,,
10,Paper,Paper,19.76568,USD,IDEALPRO,10.0,,,1.0,112.305,2000000.0,1000000.0,1353.03432,BOT,USD,JPY,20160401 00:13:56 EST,,1372.8,24360.524432,-591381.6,112.305,24558.4,1353.03432,,
11,Paper,Paper,19.765328,USD,IDEALPRO,11.0,,,1.0,112.303,2000000.0,-1000000.0,-37.3653280001,SLD,USD,JPY,20160401 04:36:37 EST,,-17.6000000001,24323.159104,-591381.6,112.303,24540.8,-37.3653280001,,
12,Paper,Paper,19.76568,USD,IDEALPRO,12.0,,,1.0,112.305,2000000.0,1000000.0,-37.3656800001,BOT,USD,JPY,20160401 10:22:09 EST,,-17.6000000001,24285.793424,-591381.6,112.305,24523.2,-37.3656800001,,
13,Paper,Paper,19.765328,USD,IDEALPRO,13.0,,,1.0,112.303,2000000.0,-1000000.0,-37.3653280001,SLD,USD,JPY,20160401 12:34:53 EST,,-17.6000000001,24248.428096,-591381.6,112.303,24505.6,-37.3653280001,,
14,Paper,Paper,19.76568,USD,IDEALPRO,14.0,,,1.0,112.305,2000000.0,1000000.0,-37.3656800001,BOT,USD,JPY,20160401 12:38:29 EST,,-17.6000000001,24211.062416,-591381.6,112.305,24488.0,-37.3656800001,,
15,Paper,Paper,19.765328,USD,IDEALPRO,15.0,,,1.0,112.303,2000000.0,-1000000.0,-37.3653280001,SLD,USD,JPY,20160401 13:56:16 EST,,-17.6000000001,24173.697088,-591381.6,112.303,24470.4,-37.3653280001,,
16,Paper,Paper,19.604992,USD,IDEALPRO,16.0,,,1.0,111.392,2000000.0,1000000.0,7997.195008,BOT,USD,JPY,20160403 21:54:50 EST,,8016.8,32170.892096,-591381.6,111.392,32487.2,7997.195008,,
17,Paper,Paper,19.63984,USD,IDEALPRO,17.0,,,1.0,111.59,2000000.0,-1000000.0,1722.76016,SLD,USD,JPY,20160404 05:33:48 EST,,1742.4,33893.652256,-591381.6,111.59,34229.6,1722.76016,,
18,Paper,Paper,19.649872,USD,IDEALPRO,18.0,,,1.0,111.647,2000000.0,1000000.0,-521.249872,BOT,USD,JPY,20160404 06:34:26 EST,,-501.6,33372.402384,-591381.6,111.647,33728.0,-521.249872,,
19,Paper,Paper,19.6372,USD,IDEALPRO,19.0,,,1.0,111.575,2000000.0,-1000000.0,-653.2372,SLD,USD,JPY,20160404 08:33:46 EST,,-633.6,32719.165184,-591381.6,111.575,33094.4,-653.2372,,
20,Paper,Paper,19.599712,USD,IDEALPRO,20.0,,,1.0,111.362,2000000.0,1000000.0,1854.800288,BOT,USD,JPY,20160404 09:33:28 EST,,1874.4,34573.965472,-591381.6,111.362,34968.8,1854.800288,,
21,Paper,Paper,19.578064,USD,IDEALPRO,21.0,,,1.0,111.239,2000000.0,-1000000.0,-1101.978064,SLD,USD,JPY,20160404 11:04:23 EST,,-1082.4,33471.987408,-591381.6,111.239,33886.4,-1101.978064,,
22,Paper,Paper,19.590384,USD,IDEALPRO,22.0,,,1.0,111.309,2000000.0,1000000.0,-635.590384,BOT,USD,JPY,20160404 18:21:53 EST,,-616.0,32836.397024,-591381.6,111.309,33270.4,-635.590384,,
23,Paper,Paper,19.591264,USD,IDEALPRO,23.0,,,1.0,111.314,2000000.0,-1000000.0,24.408736,SLD,USD,JPY,20160404 18:35:03 EST,,44.0,32860.80576,-591381.6,111.314,33314.4,24.408736,,
24,Paper,Paper,19.58176,USD,IDEALPRO,24.0,,,1.0,111.26,2000000.0,1000000.0,455.61824,BOT,USD,JPY,20160404 19:04:44 EST,,475.2,33316.424,-591381.6,111.26,33789.6,455.61824,,
25,Paper,Paper,19.5624,USD,IDEALPRO,25.0,,,1.0,111.15,2000000.0,-1000000.0,-987.5624,SLD,USD,JPY,20160404 20:04:45 EST,,-968.0,32328.8616,-591381.6,111.15,32821.6,-987.5624,,
26,Paper,Paper,19.533008,USD,IDEALPRO,26.0,,,1.0,110.983,2000000.0,1000000.0,1450.066992,BOT,USD,JPY,20160404 21:04:44 EST,,1469.6,33778.928592,-591381.6,110.983,34291.2,1450.066992,,
27,Paper,Paper,19.505904,USD,IDEALPRO,27.0,,,1.0,110.829,2000000.0,-1000000.0,-1374.705904,SLD,USD,JPY,20160404 22:04:35 EST,,-1355.2,32404.222688,-591381.6,110.829,32936.0,-1374.705904,,
28,Paper,Paper,19.447472,USD,IDEALPRO,28.0,,,1.0,110.497,2000000.0,1000000.0,2902.152528,BOT,USD,JPY,20160405 20:35:52 EST,,2921.6,35306.375216,-591381.6,110.497,35857.6,2902.152528,,
29,Paper,Paper,19.431984,USD,IDEALPRO,29.0,,,1.0,110.409,2000000.0,-1000000.0,-793.831984,SLD,USD,JPY,20160405 21:35:38 EST,,-774.4,34512.543232,-591381.6,110.409,35083.2,-793.831984,,
