symbol,sym,exp,qty,openqty,price,openprice,value,avg_cost,unr_pnl,real_pnl,PurePL,accountid,currency,pure_unr_pnl
#Finland25,#Finland25,,-2.0,-2.0,3094.56,3094.56,0.0,6.18912,0.0,-11292.9488,-11200.0,Paper,USD,
