permid,account,clientid,commission,commission_currency,exchange,execid,expiry,level_0,orderid,price,qty,openqty,realized_PnL,side,symbol,symbol_currency,times,yield_redemption_date,PurePL,balance,margin_available,mark_to_mkt,openprice,pure_mark_to_mkt,purebalance,real_pnl
1,Paper,Paper,19.6975,USD,BITCOIN,1.0,,,1.0,393.95,20.0,20.0,-19.6975,BOT,BTCUSD_zyadoEUR,USD,20160421 15:16:29 EST,,0.0,99980.3025,1992121.0,99960.605,393.95,100000.0,100000.0,-19.6975
2,Paper,Paper,19.848,USD,BITCOIN,2.0,,,1.0,396.96,40.0,-20.0,40.352,SLD,BTCUSD_zyadoEUR,USD,20160421 16:20:37 EST,,60.2,100020.6545,1992121.0,100000.8065,396.96,100060.2,100060.2,40.352
3,Paper,Paper,19.849,USD,BITCOIN,3.0,,,1.0,396.98,40.0,20.0,-20.249,BOT,BTCUSD_zyadoEUR,USD,20160421 16:43:49 EST,,-0.400000000001,100000.4055,1992121.0,99980.5565,396.98,100059.8,100059.8,-20.249
4,Paper,Paper,19.858,USD,BITCOIN,4.0,,,1.0,397.16,40.0,-20.0,-16.258,SLD,BTCUSD_zyadoEUR,USD,20160421 17:44:53 EST,,3.6,99984.1475,1992121.0,99964.2895,397.16,100063.4,100063.4,-16.258
5,Paper,Paper,19.8555,USD,BITCOIN,5.0,,,1.0,397.11,40.0,20.0,-18.8555,BOT,BTCUSD_zyadoEUR,USD,20160421 18:07:49 EST,,1.0,99965.292,1992121.0,99945.4365,397.11,100064.4,100064.4,-18.8555
6,Paper,Paper,19.7985,USD,BITCOIN,6.0,,,1.0,395.97,40.0,-20.0,-42.5985,SLD,BTCUSD_zyadoEUR,USD,20160422 08:28:18 EST,,-22.8,99922.6935,1992121.0,99902.895,395.97,100041.6,100041.6,-42.5985
7,Paper,Paper,19.7895,USD,BITCOIN,7.0,,,1.0,395.79,40.0,20.0,-16.1895,BOT,BTCUSD_zyadoEUR,USD,20160422 08:52:41 EST,,3.6,99906.504,1992121.0,99886.7145,395.79,100045.2,100045.2,-16.1895
8,Paper,Paper,19.7505,USD,BITCOIN,8.0,,,1.0,395.01,40.0,-20.0,-35.3505,SLD,BTCUSD_zyadoEUR,USD,20160422 11:00:03 EST,,-15.6,99871.1535,1992121.0,99851.403,395.01,100029.6,100029.6,-35.3505
9,Paper,Paper,19.7995,USD,BITCOIN,9.0,,,1.0,395.99,40.0,20.0,-39.3995,BOT,BTCUSD_zyadoEUR,USD,20160422 11:48:10 EST,,-19.6,99831.754,1992121.0,99811.9545,395.99,100010.0,100010.0,-39.3995
10,Paper,Paper,19.814,USD,BITCOIN,10.0,,,1.0,396.28,40.0,-20.0,-14.014,SLD,BTCUSD_zyadoEUR,USD,20160422 14:00:52 EST,,5.8,99817.74,1992121.0,99797.926,396.28,100015.8,100015.8,-14.014
11,Paper,Paper,19.8685,USD,BITCOIN,11.0,,,1.0,397.37,40.0,20.0,-41.6685,BOT,BTCUSD_zyadoEUR,USD,20160422 14:26:09 EST,,-21.8,99776.0715,1992121.0,99756.203,397.37,99994.0,99994.0,-41.6685
12,Paper,Paper,19.8395,USD,BITCOIN,12.0,,,1.0,396.79,40.0,-20.0,-31.4395,SLD,BTCUSD_zyadoEUR,USD,20160422 15:18:03 EST,,-11.6,99744.632,1992121.0,99724.7925,396.79,99982.4,99982.4,-31.4395
13,Paper,Paper,19.828,USD,BITCOIN,13.0,,,1.0,396.56,40.0,20.0,-15.228,BOT,BTCUSD_zyadoEUR,USD,20160422 15:44:30 EST,,4.6,99729.404,1992121.0,99709.576,396.56,99987.0,99987.0,-15.228
