Date,accountid,balance,purebalance,buy_power,unr_pnl,real_pnl,PurePL,currency
20160330 08:35:53 EST,paperUSD,20000.0,20000.0,400000.0,0,0.0,0.0,USD
20160330 08:35:53 EST,paperUSD,19977.9085326,20000.0,-704573.372,0,-22.09146744,0.0,USD
20160330 10:14:24 EST,paperUSD,19743.2593164,19787.438,-704573.372,0,-256.74068364,-212.562,USD
20160330 10:56:09 EST,paperUSD,19063.2289416,19129.508,400445.368,0,-936.77105844,-870.492,USD
20160330 11:12:44 EST,paperUSD,19041.1164204,19129.508,-705180.692,0,-958.88357964,-870.492,USD
20160330 11:42:54 EST,paperUSD,19859.1467017,19969.634,399605.242,0,-140.85329832,-30.3659999999,USD
20160330 11:43:25 EST,paperUSD,19837.0521977,19969.634,-705119.96,0,-162.94780236,-30.3659999999,USD
20160330 11:48:57 EST,paperUSD,19561.9026327,19716.584,399858.292,0,-438.0973674,-283.416,USD
20160330 12:11:33 EST,paperUSD,19539.8067116,19716.584,-704937.764,0,-460.19328852,-283.416,USD
20160330 12:12:03 EST,paperUSD,19375.9999563,19574.876,400000.0,0,-624.0000438,-425.124,USD
20160330 12:21:36 EST,paperUSD,19353.9001888,19574.876,-704988.374,0,-646.09981128,-425.124,USD
20160330 13:17:55 EST,paperUSD,19544.3666726,19787.438,-704988.374,0,-455.63332752,-212.562,USD
20160330 14:04:10 EST,paperUSD,19987.8738441,20253.05,400253.05,0,-12.1261560001,253.05,USD
20160330 14:24:18 EST,paperUSD,19965.77104,20253.05,-704887.154,0,-34.2289600801,253.05,USD
20160330 15:13:38 EST,paperUSD,19316.0916846,19625.486,400880.614,0,-683.90831544,-374.514,USD
20160330 15:14:09 EST,paperUSD,19293.9775439,19625.486,-704826.422,0,-706.02245616,-374.514,USD
20160330 15:15:11 EST,paperUSD,19190.8857837,19544.51,400961.59,0,-809.1142164,-455.49,USD
20160330 15:15:42 EST,paperUSD,19168.7700235,19544.51,-704826.422,0,-831.22997664,-455.49,USD
20160330 15:32:20 EST,paperUSD,18589.9331291,18987.8,401518.3,0,-1410.06687108,-1012.2,USD
20160330 15:33:20 EST,paperUSD,18567.8038054,18987.8,-704947.886,0,-1432.1961948,-1012.2,USD
20160330 15:55:57 EST,paperUSD,18707.6232426,19149.752,401680.252,0,-1292.37675756,-850.248,USD
20160330 15:59:29 EST,paperUSD,18685.490275,19149.752,-704968.13,0,-1314.5097252,-850.248,USD
20160330 16:06:31 EST,paperUSD,18703.8444976,19190.24,-704968.13,0,-1296.1555026,-809.76,USD
20160330 16:15:35 EST,paperUSD,18550.1220885,19058.654,401852.326,0,-1449.87791172,-941.346,USD
20160330 16:31:12 EST,paperUSD,18527.9794037,19058.654,-705281.912,0,-1472.02059648,-941.346,USD
20160330 17:15:29 EST,paperUSD,18262.9038604,18815.726,-705281.912,0,-1737.0961398,-1184.274,USD
20160330 17:31:36 EST,paperUSD,17835.8844147,18410.846,-705281.912,0,-2164.11558552,-1589.154,USD
20160330 17:40:10 EST,paperUSD,17631.5453251,18228.65,-705281.912,0,-2368.45467516,-1771.35,USD
20160330 20:57:49 EST,paperUSD,17224.7739282,17844.014,401487.934,0,-2775.22607208,-2155.986,USD
20160330 20:58:20 EST,paperUSD,17202.6381264,17844.014,-705302.156,0,-2797.36187388,-2155.986,USD
20160330 20:59:21 EST,paperUSD,17180.5049563,17844.014,-1811960.66,0,-2819.49504396,-2155.986,USD
20160330 21:00:22 EST,paperUSD,17153.3093691,17838.953,-705231.302,0,-2846.69063112,-2161.047,USD
20160330 21:01:23 EST,paperUSD,17065.3805673,17773.16,401558.788,0,-2934.61943292,-2226.84,USD
20160330 21:09:55 EST,paperUSD,17021.1194906,17773.16,-1811495.048,0,-2978.88050964,-2226.84,USD
20160330 21:21:02 EST,paperUSD,16369.5262675,17165.84,402166.108,0,-3630.47373276,-2834.16,USD
20160330 21:23:34 EST,paperUSD,16347.3949194,17165.84,-704401.298,0,-3652.60508088,-2834.16,USD
20160330 21:51:43 EST,paperUSD,16132.9417249,16973.522,402358.426,0,-3867.05827536,-3026.478,USD
20160330 21:54:14 EST,paperUSD,16110.8083524,16973.522,-704310.2,0,-3889.19164788,-3026.478,USD
20160330 22:36:39 EST,paperUSD,16139.2859921,17024.132,-704310.2,0,-3860.7140082,-2975.868,USD
20160331 03:34:39 EST,paperUSD,16026.0574537,16933.034,-704310.2,0,-3973.94254656,-3066.966,USD
20160331 04:08:28 EST,paperUSD,15224.5173275,16153.64,-704310.2,0,-4775.4826728,-3846.36,USD
20160331 04:09:59 EST,paperUSD,14979.6916549,15930.956,-704310.2,0,-5020.30834536,-4069.044,USD
20160331 04:25:40 EST,paperUSD,15382.6824848,16356.08,402348.304,0,-4617.31751544,-3643.92,USD
20160331 04:39:14 EST,paperUSD,15360.541622,16356.08,-704694.836,0,-4639.45837824,-3643.92,USD
20160331 04:42:19 EST,paperUSD,15297.9119494,16315.592,-704694.836,0,-4702.0880508,-3684.408,USD
20160331 05:53:52 EST,paperUSD,16095.6358792,17135.474,-704694.836,0,-3904.364121,-2864.526,USD
20160331 07:01:11 EST,paperUSD,15840.6671529,16902.668,-704694.836,0,-4159.33284732,-3097.332,USD
20160331 07:02:42 EST,paperUSD,15686.9210583,16771.082,-704694.836,0,-4313.07894192,-3228.918,USD
20160331 08:09:45 EST,paperUSD,16170.8710857,17277.182,402803.794,0,-3829.12891452,-2722.818,USD
20160331 08:11:16 EST,paperUSD,16148.7223277,17277.182,-704634.104,0,-3851.27767248,-2722.818,USD
20160331 11:04:13 EST,paperUSD,16065.8403551,17216.45,402864.526,0,-3934.15964508,-2783.55,USD
20160331 11:16:56 EST,paperUSD,16043.6915971,17216.45,-704573.372,0,-3956.30840304,-2783.55,USD
20160331 12:50:28 EST,paperUSD,15960.8096245,17155.718,402925.258,0,-4039.19037564,-2844.282,USD
20160331 12:51:59 EST,paperUSD,15938.6608665,17155.718,-704512.64,0,-4061.3391336,-2844.282,USD
20160331 13:38:24 EST,paperUSD,15855.7788939,17094.986,402985.99,0,-4144.2211062,-2905.014,USD
20160331 13:57:32 EST,paperUSD,15833.6301359,17094.986,-704451.908,0,-4166.36986416,-2905.014,USD
20160331 16:17:45 EST,paperUSD,15750.7481633,17034.254,403046.722,0,-4249.25183676,-2965.746,USD
20160331 16:41:26 EST,paperUSD,15728.5994053,17034.254,-704391.176,0,-4271.40059472,-2965.746,USD
20160331 16:46:28 EST,paperUSD,15645.7174327,16973.522,403107.454,0,-4354.28256732,-3026.478,USD
20160331 16:47:59 EST,paperUSD,15623.5686747,16973.522,-704330.444,0,-4376.43132528,-3026.478,USD
20160331 17:33:55 EST,paperUSD,15540.6867021,16912.79,403168.186,0,-4459.31329788,-3087.21,USD
20160331 17:35:30 EST,paperUSD,15518.5379441,16912.79,-704269.712,0,-4481.46205584,-3087.21,USD
20160331 18:50:29 EST,paperUSD,15435.6559715,16852.058,403228.918,0,-4564.34402844,-3147.942,USD
20160331 19:01:38 EST,paperUSD,15413.5072135,16852.058,-704208.98,0,-4586.4927864,-3147.942,USD
20160331 19:26:31 EST,paperUSD,15330.6252409,16791.326,403289.65,0,-4669.374759,-3208.674,USD
20160331 20:03:25 EST,paperUSD,15308.4764829,16791.326,-704148.248,0,-4691.52351696,-3208.674,USD
20160401 04:34:35 EST,paperUSD,15225.5945103,16730.594,403350.382,0,-4774.40548956,-3269.406,USD
20160401 05:02:17 EST,paperUSD,15181.2969944,16730.594,-1811525.414,0,-4818.70300548,-3269.406,USD
20160401 05:04:19 EST,paperUSD,15015.5330492,16609.13,403471.846,0,-4984.46695068,-3390.87,USD
20160401 05:14:56 EST,paperUSD,14971.2355333,16609.13,-1811403.95,0,-5028.7644666,-3390.87,USD
20160401 05:18:04 EST,paperUSD,14805.4715881,16487.666,403593.31,0,-5194.5284118,-3512.334,USD
20160401 05:25:07 EST,paperUSD,14761.1740722,16487.666,-1811282.486,0,-5238.82592772,-3512.334,USD
20160401 05:28:41 EST,paperUSD,14595.410127,16366.202,403714.774,0,-5404.58987292,-3633.798,USD
20160401 05:34:44 EST,paperUSD,14551.1126111,16366.202,-1811161.022,0,-5448.88738884,-3633.798,USD
20160401 09:26:34 EST,paperUSD,14385.3486659,16244.738,403836.238,0,-5614.65133404,-3755.262,USD
20160401 09:28:36 EST,paperUSD,14341.0487207,16244.738,-1811161.022,0,-5658.95127924,-3755.262,USD
