,signals,gainAhead,safef,trade,commission,numBars,equity,maxEquity,drawdown,maxDD
2016-05-04,-1.0,0.000179187385208,1.0,0.0,2.0,0.0,99998.0,100000.0,0.0,0.0
2016-05-05,1.0,0.000179155282841,1.0,-17.918380146,4.0,1.0,99976.0816199,100000.0,0.00023918380146,0.00023918380146
2016-05-06,-1.0,4.47807979938e-05,1.0,17.91124318,2.0,2.0,99991.992863,100000.0,8.00713696606e-05,0.00023918380146
2016-05-09,-1.0,-8.95575855275e-05,1.0,-4.4777212334,0.0,3.0,99987.5151418,100000.0,0.000124848581995,0.00023918380146
2016-05-10,-1.0,0.0,1.0,8.95464043899,0.0,4.0,99996.4697822,100000.0,3.53021776046e-05,0.00023918380146
2016-05-11,1.0,0.0,1.0,-0.0,4.0,5.0,99992.4697822,100000.0,7.53021776046e-05,0.00023918380146
2016-05-12,1.0,0.0,1.0,0.0,0.0,6.0,99992.4697822,100000.0,7.53021776046e-05,0.00023918380146
2016-05-13,1.0,-4.47828034035e-05,1.0,0.0,0.0,7.0,99992.4697822,100000.0,7.53021776046e-05,0.00023918380146
2016-05-16,1.0,0.0,1.0,-4.47794311609,0.0,8.0,99987.9918391,100000.0,0.000120081608765,0.00023918380146
2016-05-17,1.0,-8.95696179856e-05,1.0,0.0,0.0,9.0,99987.9918391,100000.0,0.000120081608765,0.00023918380146
2016-05-18,1.0,-0.000134366462131,1.0,-8.95588623218,0.0,10.0,99979.0359529,100000.0,0.000209640471087,0.00023918380146
2016-05-19,-1.0,4.47948396345e-05,1.0,-13.4338293483,2.0,11.0,99963.6021235,100000.0,0.00036397876457,0.00036397876457
2016-05-20,-1.0,0.0,1.0,-4.47785352641,0.0,12.0,99959.12427,100000.0,0.000408757299834,0.000408757299834
2016-05-23,-1.0,-4.47928331467e-05,1.0,-0.0,0.0,13.0,99959.12427,100000.0,0.000408757299834,0.000408757299834
2016-05-24,-1.0,8.95896792689e-05,1.0,4.47745237492,0.0,14.0,99963.6017224,100000.0,0.000363982776085,0.000408757299834
2016-05-25,-1.0,0.000134372480516,1.0,-8.95570701688,0.0,15.0,99954.6460154,100000.0,0.000453539846253,0.000453539846253
2016-05-26,-1.0,4.47848089928e-05,1.0,-13.4311537242,0.0,16.0,99941.2148617,100000.0,0.000587851383495,0.000587851383495
2016-05-27,1.0,0.0,1.0,-4.47584821809,4.0,17.0,99932.7390134,100000.0,0.000672609865676,0.000672609865676
