,signals,gainAhead,safef,trade,commission,numBars,equity,maxEquity,drawdown,maxDD
2016-05-03,-1.0,-0.00789993416722,1.0,0.0,2.0,0.0,99998.0,100000.0,0.0,0.0
2016-05-04,1.0,-0.00796284007963,1.0,789.977616853,4.03,1.0,100783.947617,100783.947617,0.0,0.0
2016-05-05,-1.0,0.0100334448161,1.0,-802.526457467,2.0,2.0,99979.4211594,100783.947617,0.00798268450969,0.00798268450969
2016-05-06,-1.0,-0.0225165562914,1.0,-1003.13800494,0.0,3.0,98976.2831544,100783.947617,0.0179360355012,0.0179360355012
2016-05-09,-1.0,0.0325203252033,1.0,2228.60505116,0.0,4.0,101204.888206,101204.888206,0.0,0.0179360355012
2016-05-10,1.0,-0.00918635170604,1.0,-3291.2158766,3.92,5.0,97909.752329,101204.888206,0.0325590585102,0.0325590585102
2016-05-11,1.0,0.0304635761589,1.0,-899.433420345,0.0,6.0,97010.3189087,101204.888206,0.0414463112535,0.0414463112535
2016-05-12,-1.0,0.00449871465296,1.0,2955.28123828,2.0,7.0,99963.6001469,101204.888206,0.0122650998453,0.0414463112535
2016-05-13,1.0,0.0083173384517,1.0,-449.707712743,3.98,8.0,99509.9124342,101204.888206,0.0167479634775,0.0414463112535
2016-05-16,1.0,0.00761421319797,1.0,827.657621014,0.0,9.0,100337.570055,101204.888206,0.00856992350647,0.0414463112535
2016-05-17,1.0,0.00629722921914,1.0,763.991650166,0.0,10.0,101101.561705,101204.888206,0.00102096353317,0.0414463112535
2016-05-18,-1.0,-0.0237797246558,1.0,636.659708472,2.0,11.0,101736.221414,101736.221414,0.0,0.0414463112535
2016-05-19,-1.0,0.0115384615385,1.0,2419.25933274,0.0,12.0,104155.480747,104155.480747,0.0,0.0414463112535
2016-05-20,-1.0,0.00823827629911,1.0,-1201.79400861,0.0,13.0,102953.686738,104155.480747,0.0115384615385,0.0414463112535
2016-05-23,-1.0,-0.000628535512256,1.0,-848.16091736,0.0,14.0,102105.525821,104155.480747,0.0196816808034,0.0414463112535
2016-05-24,-1.0,0.0182389937107,1.0,64.1769489759,0.0,15.0,102169.70277,104155.480747,0.0190655159264,0.0414463112535
2016-05-25,-1.0,0.00864731315627,1.0,-1863.47256624,0.0,16.0,100306.230203,104155.480747,0.036956773812,0.0414463112535
2016-05-26,-1.0,0.0110226576852,1.0,-867.379384093,0.0,17.0,99438.8508193,104155.480747,0.0452845101719,0.0452845101719
2016-05-27,1.0,-0.0193821926105,1.0,-1096.08041319,3.93,18.0,98338.8404061,104155.480747,0.0558457442549,0.0558457442549
2016-05-31,1.0,0.0222359481161,1.0,-1906.02234585,0.0,19.0,96432.8180602,104155.480747,0.0741455238938,0.0741455238938
2016-06-01,1.0,0.0036253776435,1.0,2144.27513908,0.0,20.0,98577.0931993,104155.480747,0.0535582718001,0.0741455238938
2016-06-02,1.0,0.00722456351595,1.0,357.379189846,0.0,21.0,98934.4723891,104155.480747,0.0501270631178,0.0741455238938
2016-06-03,1.0,0.0215182307233,1.0,714.758379693,0.0,22.0,99649.2307688,104155.480747,0.0432646457532,0.0741455238938
2016-06-06,1.0,0.00117027501463,1.0,2144.27513908,0.0,23.0,101793.505908,104155.480747,0.0226773936594,0.0741455238938
2016-06-07,1.0,0.00818234950321,1.0,119.126396615,0.0,24.0,101912.632305,104155.480747,0.021533657432,0.0741455238938
2016-06-08,1.0,-0.0110144927536,1.0,833.884776308,0.0,25.0,102746.517081,104155.480747,0.01352750384,0.0741455238938
2016-06-09,1.0,-0.00820633059789,1.0,-1131.70076785,0.0,26.0,101614.816313,104155.480747,0.0243929980006,0.0741455238938
2016-06-10,1.0,0.0,1.0,-833.884776308,0.0,27.0,100780.931537,104155.480747,0.0323991515926,0.0741455238938
