,signals,gainAhead,safef,CAR25,dd95,ddTol,EMA30,trade,numDays,equity,maxEquity,drawdown,maxDD
2007-02-26,1.0,-0.0394148020654,2.0,263.152958892,0.0,0.0117953564924,263.152958892,0.0,15.0,1.00266957829,1.01884759506,0.0158787406917,0.0252192169191
2007-02-27,1.0,0.00985486471958,0.0,-96.8652946393,0.0,0.0117953564924,-96.8652946393,-0.0790400459308,16.0,0.923629532361,1.01884759506,0.0934566299797,0.0934566299797
2007-02-28,1.0,-0.0028388928318,2.0,1626.92350784,0.0,0.0117953564924,1626.92350784,0.0,16.0,0.923629532361,1.01884759506,0.0934566299797,0.0934566299797
2007-03-01,-1.0,-0.0137010676157,0.0,-56.1017439837,0.0,0.0117953564924,-56.1017439837,-0.00524417051732,17.0,0.918385361844,1.01884759506,0.0986037889294,0.0986037889294
2007-03-02,1.0,-0.00974201695833,2.0,5130.18074839,0.0,0.0117953564924,5130.18074839,0.0,17.0,0.918385361844,1.01884759506,0.0986037889294,0.0986037889294
2007-03-05,1.0,0.0169429768628,0.0,-94.0995108376,0.0,0.0117953564924,-94.0995108376,-0.0178938515387,18.0,0.900491510305,1.01884759506,0.116166623278,0.116166623278
2007-03-06,-1.0,-0.00161232533142,2.0,13187.2974392,0.0,0.0117953564924,781.36185327,0.0,18.0,0.900491510305,1.01884759506,0.116166623278,0.116166623278
2007-03-07,1.0,0.0172259106406,2.0,59.5302927969,0.0,0.0117953564924,734.792075175,0.00290377054559,19.0,0.903395280851,1.01884759506,0.113316569394,0.116166623278
2007-03-08,-1.0,0.000176397953784,2.0,14312.6778818,0.0,0.0117953564924,1610.78470786,0.0311236127621,20.0,0.934518893613,1.01884759506,0.0827687103099,0.116166623278
2007-03-09,1.0,0.00141093474427,0.0,-4.98376188908,0.0,0.0117953564924,1506.54158078,-0.000329694441212,21.0,0.934189199172,1.01884759506,0.0830923057552,0.116166623278
2007-03-12,-1.0,-0.0193730186685,2.0,50.4927505294,0.0,0.0117953564924,1412.60294657,0.0,21.0,0.934189199172,1.01884759506,0.0830923057552,0.116166623278
2007-03-13,1.0,0.00700431034483,2.0,26600.9342762,0.0,0.0117953564924,3037.65658074,0.0361961295909,22.0,0.970385328763,1.01884759506,0.0475657659995,0.116166623278
2007-03-14,1.0,0.00124843945069,2.0,658.598898787,0.0,0.0117953564924,2884.16898836,0.0135937599934,23.0,0.983979088756,1.01884759506,0.0342234760835,0.116166623278
2007-03-15,1.0,-0.00320627003919,2.0,43.5746437005,0.0,0.0117953564924,2700.90483709,0.00245687662611,24.0,0.986435965382,1.01884759506,0.0318120490575,0.116166623278
2007-03-16,-1.0,0.0119728377412,0.0,-60.5415770691,0.0,0.0117953564924,2522.74700392,-0.00632556016277,25.0,0.980110405219,1.01884759506,0.0380205930963,0.116166623278
2007-03-19,1.0,0.00547413031962,0.0,-96.9197383354,0.0,0.0117953564924,2353.73624635,0.0,25.0,0.980110405219,1.01884759506,0.0380205930963,0.116166623278
2007-03-20,1.0,0.0151036178433,2.0,387.556441846,0.0,0.0117953564924,2226.88593638,0.0,25.0,0.980110405219,1.01884759506,0.0380205930963,0.116166623278
2007-03-21,1.0,0.0,2.0,7730.28458919,0.0,0.0117953564924,2581.94391398,0.0296064260094,26.0,1.00971683123,1.01884759506,0.0089618544263,0.116166623278
2007-03-22,-1.0,0.00138408304498,0.0,0.0,0.0,0.0117953564924,2415.36688728,0.0,27.0,1.00971683123,1.01884759506,0.0089618544263,0.116166623278
2007-03-23,-1.0,-0.00120939875605,0.0,-33.0514734256,0.0,0.0117953564924,2257.40441239,0.0,27.0,1.00971683123,1.01884759506,0.0089618544263,0.116166623278
2007-03-26,-1.0,-0.00328662861097,2.0,41.9603821224,0.0,0.0117953564924,2114.47253947,0.0,27.0,1.00971683123,1.01884759506,0.0089618544263,0.116166623278
2007-03-27,-1.0,-0.00763623741756,2.0,159.006566357,0.0,0.0117953564924,1988.31344443,0.00663712845299,28.0,1.01635395968,1.01884759506,0.00244750577869,0.116166623278
2007-03-28,1.0,0.00139909059112,2.0,810.448922506,0.0,0.0117953564924,1912.32218495,0.0155222402728,29.0,1.03187619995,1.03187619995,0.0,0.116166623278
2007-03-29,1.0,-0.000174641983933,2.0,49.9774407553,0.0,0.0117953564924,1792.17091113,0.00288737656511,30.0,1.03476357652,1.03476357652,0.0,0.116166623278
2007-03-30,-1.0,0.00139737991266,0.0,-4.93539346923,0.0,0.0117953564924,1676.2285689,-0.00036142632781,31.0,1.03440215019,1.03476357652,0.000349283967866,0.116166623278
2007-04-02,1.0,0.00976800976801,0.0,-33.3091374435,0.0,0.0117953564924,1565.93581365,0.0,31.0,1.03440215019,1.03476357652,0.000349283967866,0.116166623278
2007-04-03,1.0,0.000863707030575,2.0,1584.20529611,0.0,0.0117953564924,1567.11448994,0.0,31.0,1.03440215019,1.03476357652,0.000349283967866,0.116166623278
2007-04-04,1.0,0.00517777010701,2.0,28.4344236183,0.0,0.0117953564924,1467.84480824,0.00178684081913,32.0,1.03618899101,1.03618899101,0.0,0.116166623278
2007-04-10,-1.0,-0.0051510989011,2.0,347.53241677,0.0,0.0117953564924,1395.56658944,0.0107302967657,33.0,1.04691928778,1.04691928778,0.0,0.116166623278
2007-04-11,1.0,0.00483258543321,2.0,344.095472156,0.0,0.0117953564924,1327.72974316,0.0107855695856,34.0,1.05770485736,1.05770485736,0.0,0.116166623278
2007-04-12,1.0,0.00395053246307,2.0,305.031230474,0.0,0.0117953564924,1261.74919396,0.0102228981726,35.0,1.06792775554,1.06792775554,0.0,0.116166623278
2007-04-13,1.0,0.00975192472198,2.0,213.846896001,0.0,0.0117953564924,1194.14259409,0.00843776653291,36.0,1.07636552207,1.07636552207,0.0,0.116166623278
2007-04-16,-1.0,0.00237207726195,2.0,1576.41068222,0.0,0.0117953564924,1218.80505139,0.0209932710891,37.0,1.09735879316,1.09735879316,0.0,0.116166623278
2007-04-17,-1.0,0.000845165652468,0.0,-49.7337330586,0.0,0.0117953564924,1136.96383949,-0.0052060396829,38.0,1.09215275347,1.09735879316,0.0047441545239,0.116166623278
2007-04-18,-1.0,0.0,0.0,-21.7280411822,0.0,0.0117953564924,1062.2095246,0.0,38.0,1.09215275347,1.09735879316,0.0047441545239,0.116166623278
2007-04-19,-1.0,0.00861340989698,0.0,0.0,0.0,0.0117953564924,993.679877856,0.0,38.0,1.09215275347,1.09735879316,0.0047441545239,0.116166623278
2007-04-20,1.0,-0.00318151373074,0.0,-91.8042691597,0.0,0.0117953564924,923.648642565,0.0,38.0,1.09215275347,1.09735879316,0.0047441545239,0.116166623278
2007-04-23,-1.0,0.000167982529817,0.0,-60.2570134264,0.0,0.0117953564924,860.170858307,0.0,38.0,1.09215275347,1.09735879316,0.0047441545239,0.116166623278
2007-04-24,1.0,0.00822976150487,0.0,-4.75173445601,0.0,0.0117953564924,804.36940071,0.0,38.0,1.09215275347,1.09735879316,0.0047441545239,0.116166623278
2007-04-25,1.0,0.00133266699983,2.0,980.588982403,0.0,0.0117953564924,815.73840598,0.0,38.0,1.09215275347,1.09735879316,0.0047441545239,0.116166623278
2007-04-26,1.0,-0.000499085010814,2.0,47.1199835338,0.0,0.0117953564924,766.150120661,0.00291095186666,39.0,1.09506370534,1.09735879316,0.00209146528059,0.116166623278
2007-04-27,1.0,-0.0089880159787,0.0,-13.4677392909,0.0,0.0117953564924,715.852194213,-0.00109305976244,40.0,1.09397064558,1.09735879316,0.00308754766428,0.116166623278
2007-04-30,-1.0,0.0159556600605,0.0,-92.6509376851,0.0,0.0117953564924,663.690701832,0.0,40.0,1.09397064558,1.09735879316,0.00308754766428,0.116166623278
2007-05-08,1.0,0.00214911555629,0.0,-99.0366354029,0.0,0.0117953564924,614.482486527,0.0,40.0,1.09397064558,1.09735879316,0.00308754766428,0.116166623278
2007-05-09,-1.0,-0.0107225338172,2.0,86.354260597,0.0,0.0117953564924,580.409697757,0.0,40.0,1.09397064558,1.09735879316,0.00308754766428,0.116166623278
2007-05-10,1.0,0.00867100216775,2.0,2117.77642978,0.0,0.0117953564924,679.59464821,0.0234602744845,41.0,1.11743092006,1.11743092006,0.0,0.116166623278
2007-05-11,1.0,-0.00231443213754,2.0,1127.32840994,0.0,0.0117953564924,708.480697354,0.0193784918604,42.0,1.13680941192,1.13680941192,0.0,0.116166623278
2007-05-14,1.0,-0.00016570008285,0.0,-48.8859521986,0.0,0.0117953564924,659.618332867,-0.00526213647443,43.0,1.13154727545,1.13680941192,0.00462886427508,0.116166623278
2007-05-15,-1.0,0.00629764666888,0.0,-4.68870609182,0.0,0.0117953564924,616.759814224,0.0,43.0,1.13154727545,1.13680941192,0.00462886427508,0.116166623278
2007-05-16,1.0,-0.0018115942029,0.0,-96.7737070881,0.0,0.0117953564924,570.725393494,0.0,43.0,1.13154727545,1.13680941192,0.00462886427508,0.116166623278
2007-05-17,-1.0,0.00841445306055,0.0,-40.8585359035,0.0,0.0117953564924,531.268365791,0.0,43.0,1.13154727545,1.13680941192,0.00462886427508,0.116166623278
2007-05-18,1.0,0.0,0.0,-91.3156932337,0.0,0.0117953564924,491.101652306,0.0,43.0,1.13154727545,1.13680941192,0.00462886427508,0.116166623278
2007-05-21,-1.0,-0.0017997382199,0.0,0.0,0.0,0.0117953564924,459.417674738,0.0,43.0,1.13154727545,1.13680941192,0.00462886427508,0.116166623278
2007-05-22,1.0,0.000163907556138,2.0,68.426557303,0.0,0.0117953564924,434.192441355,0.0,43.0,1.13154727545,1.13680941192,0.00462886427508,0.116166623278
2007-05-23,1.0,-0.00917731891183,2.0,4.86445898316,0.0,0.0117953564924,406.493861847,0.000370938297147,44.0,1.13191821375,1.13680941192,0.00430256657447,0.116166623278
2007-05-24,1.0,0.00380416804499,0.0,-93.0449885983,0.0,0.0117953564924,374.265548915,-0.0207759488593,45.0,1.11114226489,1.13680941192,0.0225782323469,0.116166623278
2007-05-25,1.0,0.0110397100016,2.0,200.837706655,0.0,0.0117953564924,363.076655866,0.0,45.0,1.11114226489,1.13680941192,0.0225782323469,0.116166623278
2007-05-30,1.0,-0.000651890482399,2.0,2330.08288676,0.0,0.0117953564924,489.980283666,0.0245333767497,46.0,1.13567564164,1.13680941192,0.000997326618657,0.116166623278
2007-05-31,1.0,0.00424005218526,0.0,-17.2170991114,0.0,0.0117953564924,457.257871874,-0.00148067228375,47.0,1.13419496935,1.13680941192,0.00229980728799,0.116166623278
2007-06-01,-1.0,0.000487171159467,2.0,241.257265828,0.0,0.0117953564924,443.322348903,0.0,47.0,1.13419496935,1.13680941192,0.00229980728799,0.116166623278
2007-06-04,-1.0,-0.00422009414056,0.0,-13.1683847616,0.0,0.0117953564924,413.871333828,-0.00110509415656,48.0,1.1330898752,1.13680941192,0.00327190880736,0.116166623278
2007-06-05,-1.0,-0.0112469437653,2.0,239.293326763,0.0,0.0117953564924,402.608236598,0.0,48.0,1.1330898752,1.13680941192,0.00327190880736,0.116166623278
2007-06-06,1.0,-0.0179690075833,2.0,2479.63767135,0.0,0.0117953564924,536.610135614,0.0254875962147,49.0,1.15857747141,1.15857747141,0.0,0.116166623278
2007-06-07,1.0,0.0223266745006,0.0,-96.8061112655,0.0,0.0117953564924,495.744571299,-0.0416369747392,50.0,1.11694049667,1.15857747141,0.0359380151666,0.116166623278
2007-06-08,-1.0,0.00180623973727,2.0,62192.2373898,0.0,0.0117953564924,4476.16346282,0.0,50.0,1.11694049667,1.15857747141,0.0359380151666,0.116166623278
2007-06-11,-1.0,-0.0116374364858,0.0,-40.7666102198,0.0,0.0117953564924,4184.74861939,-0.00403492461851,51.0,1.11290557205,1.15857747141,0.039420669299,0.116166623278
2007-06-12,1.0,0.0150912106136,2.0,2786.86171046,0.0,0.0117953564924,4094.5623672,0.0,51.0,1.11290557205,1.15857747141,0.039420669299,0.116166623278
2007-06-13,1.0,0.00604476392746,2.0,7702.39064019,0.0,0.0117953564924,4327.32548159,0.0335901847618,52.0,1.14649575681,1.15857747141,0.0104280593176,0.116166623278
2007-06-14,-1.0,0.00535888275414,2.0,474.960205856,0.0,0.0117953564924,4078.78578638,0.0138605923876,53.0,1.1603563492,1.1603563492,0.0,0.116166623278
2007-06-15,-1.0,-0.00113067355839,0.0,-78.8829314832,0.0,0.0117953564924,3810.54909491,-0.0124364272568,54.0,1.14791992195,1.1603563492,0.0107177655083,0.116166623278
2007-06-18,-1.0,0.0019404915912,2.0,38.7601351908,0.0,0.0117953564924,3567.2078717,0.0,54.0,1.14791992195,1.1603563492,0.0107177655083,0.116166623278
2007-06-19,-1.0,-0.0142027114267,0.0,-43.0289789889,0.0,0.0117953564924,3334.2893652,-0.00445505791181,55.0,1.14346486403,1.1603563492,0.014557153223,0.116166623278
2007-06-20,1.0,0.00573018991487,2.0,5942.48349775,0.0,0.0117953564924,3502.5599544,0.0,55.0,1.14346486403,1.1603563492,0.014557153223,0.116166623278
2007-06-21,1.0,-0.00993000162787,2.0,425.003461623,0.0,0.0117953564924,3304.00792261,0.0131045416638,56.0,1.1565694057,1.1603563492,0.00326360389842,0.116166623278
2007-06-22,1.0,-0.00460374876685,0.0,-94.413862669,0.0,0.0117953564924,3084.7549042,-0.0229694721626,57.0,1.13359993353,1.1603563492,0.0230587919701,0.116166623278
2007-06-25,1.0,-0.0104063429138,0.0,-73.7027100239,0.0,0.0117953564924,2880.98344522,0.0,57.0,1.13359993353,1.1603563492,0.0230587919701,0.116166623278
2007-06-26,1.0,0.0141879485896,0.0,-95.1375669788,0.0,0.0117953564924,2688.97563798,0.0,57.0,1.13359993353,1.1603563492,0.0230587919701,0.116166623278
2007-06-27,1.0,-0.00115207373272,2.0,5916.86875775,0.0,0.0117953564924,2897.226807,0.0,57.0,1.13359993353,1.1603563492,0.0230587919701,0.116166623278
2007-06-28,1.0,-0.00115340253749,0.0,-28.3922706247,0.0,0.0117953564924,2708.47718909,-0.00261198141368,58.0,1.13098795212,1.1603563492,0.0253098085785,0.116166623278
2007-06-29,1.0,0.0136918508743,0.0,-28.4198564628,0.0,0.0117953564924,2531.90318615,0.0,58.0,1.13098795212,1.1603563492,0.0253098085785,0.116166623278
2007-07-03,-1.0,-0.00113913751017,2.0,5116.32428049,0.0,0.0117953564924,2698.64003095,0.0,58.0,1.13098795212,1.1603563492,0.0253098085785,0.116166623278
2007-07-05,1.0,0.00521342456826,2.0,39.1007177003,0.0,0.0117953564924,2527.05684945,0.00257670159962,59.0,1.13356465372,1.1603563492,0.0230891962628,0.116166623278
2007-07-06,1.0,0.0,2.0,352.168485109,0.0,0.0117953564924,2386.7414711,0.0118195076308,60.0,1.14538416135,1.1603563492,0.0129030946924,0.116166623278
2007-07-09,1.0,-0.0145867098865,0.0,0.0,0.0,0.0117953564924,2232.75815039,0.0,61.0,1.14538416135,1.1603563492,0.0129030946924,0.116166623278
2007-07-10,1.0,0.00723684210526,0.0,-98.5631532488,0.0,0.0117953564924,2082.35032434,0.0,61.0,1.14538416135,1.1603563492,0.0129030946924,0.116166623278
2007-07-11,-1.0,0.0161659046375,2.0,711.286949511,0.0,0.0117953564924,1993.89462274,0.0,61.0,1.14538416135,1.1603563492,0.0129030946924,0.116166623278
2007-07-12,1.0,0.00273180138197,0.0,-99.0940267107,0.0,0.0117953564924,1858.86309697,-0.0370323422514,62.0,1.1083518191,1.1603563492,0.0448177235707,0.116166623278
2007-07-13,1.0,-0.000160256410256,2.0,120.590059122,0.0,0.0117953564924,1746.71644937,0.0,62.0,1.1083518191,1.1603563492,0.0448177235707,0.116166623278
2007-07-16,-1.0,-0.000641128385959,0.0,-4.53821431337,0.0,0.0117953564924,1633.73227752,-0.000355240967659,63.0,1.10799657813,1.1603563492,0.0451238717363,0.116166623278
2007-07-17,-1.0,-0.00256615878107,2.0,20.4144350762,0.0,0.0117953564924,1529.64725542,0.0,63.0,1.10799657813,1.1603563492,0.0451238717363,0.116166623278
2007-07-18,1.0,0.00321595111754,2.0,110.264510687,0.0,0.0117953564924,1438.07417512,0.00568659029674,64.0,1.11368316843,1.1603563492,0.0402231442135,0.116166623278
2007-07-19,1.0,-0.0094566436929,2.0,153.76390312,0.0,0.0117953564924,1355.21544789,0.00716310126019,65.0,1.12084626969,1.1603563492,0.0340499533096,0.116166623278
2007-07-20,-1.0,0.00258899676375,0.0,-93.5882305306,0.0,0.0117953564924,1261.74424283,-0.0211988876139,66.0,1.09964738208,1.1603563492,0.052319244143,0.116166623278
2007-07-23,1.0,-0.0171078114913,0.0,-52.8000478444,0.0,0.0117953564924,1176.93493376,0.0,66.0,1.09964738208,1.1603563492,0.052319244143,0.116166623278
2007-07-24,-1.0,0.00147783251232,0.0,-96.8037249353,0.0,0.0117953564924,1094.7582461,0.0,66.0,1.09964738208,1.1603563492,0.052319244143,0.116166623278
2007-07-25,1.0,-0.0241023118544,0.0,-34.8471520775,0.0,0.0117953564924,1021.88047848,0.0,66.0,1.09964738208,1.1603563492,0.052319244143,0.116166623278
2007-07-26,-1.0,-0.0201612903226,0.0,-96.8230847058,0.0,0.0117953564924,949.706055044,0.0,66.0,1.09964738208,1.1603563492,0.052319244143,0.116166623278
2007-07-27,1.0,0.0156035665295,2.0,33378.5175521,0.0,0.0117953564924,3041.88744195,0.0,66.0,1.09964738208,1.1603563492,0.052319244143,0.116166623278
2007-07-30,1.0,-0.0126625021104,2.0,8941.09418498,0.0,0.0117953564924,3422.48142537,0.0343168421704,67.0,1.13396422425,1.1603563492,0.0227448446975,0.116166623278
2007-07-31,1.0,0.00547195622435,0.0,-97.4808759266,0.0,0.0117953564924,3195.38708335,-0.0287176487653,68.0,1.10524657548,1.1603563492,0.0474938356303,0.116166623278
2007-08-01,-1.0,0.00799319727891,2.0,387.250190092,0.0,0.0117953564924,3014.21696121,0.0,68.0,1.10524657548,1.1603563492,0.0474938356303,0.116166623278
2007-08-02,1.0,-0.0261515100388,0.0,-90.1831497097,0.0,0.0117953564924,2813.93308308,-0.0176689078393,69.0,1.08757766764,1.1603563492,0.0627209749927,0.116166623278
2007-08-03,1.0,0.0171517671518,0.0,-96.8287472343,0.0,0.0117953564924,2626.14199726,0.0,69.0,1.08757766764,1.1603563492,0.0627209749927,0.116166623278
2007-08-06,1.0,0.010049395333,2.0,14008.8821321,0.0,0.0117953564924,3360.51232854,0.0,69.0,1.08757766764,1.1603563492,0.0627209749927,0.116166623278
2007-08-07,1.0,0.014502529511,2.0,1726.56534291,0.0,0.0117953564924,3255.09639398,0.0218589958749,70.0,1.10943666352,1.1603563492,0.0438828000734,0.116166623278
2007-08-08,-1.0,-0.0307513297872,2.0,6486.90308337,0.0,0.0117953564924,3463.60005136,0.0321792759065,71.0,1.14161593942,1.1603563492,0.0161505642576,0.116166623278
2007-08-09,1.0,-0.00463042359801,2.0,693109.753839,0.0,0.0117953564924,47956.9002957,0.070212416487,72.0,1.21182835591,1.21182835591,0.0,0.116166623278
2007-08-10,-1.0,0.00275671950379,0.0,-73.9056807366,0.0,0.0117953564924,44858.1386198,-0.0112225572319,73.0,1.20060579868,1.21182835591,0.00926084719602,0.116166623278
2007-08-13,1.0,-0.0142611683849,0.0,-55.0423118829,0.0,0.0117953564924,41960.5140436,0.0,73.0,1.20060579868,1.21182835591,0.00926084719602,0.116166623278
2007-08-14,-1.0,-0.0137702632038,0.0,-98.4199156724,0.0,0.0117953564924,39247.0344333,0.0,73.0,1.20060579868,1.21182835591,0.00926084719602,0.116166623278
2007-08-15,1.0,0.00706963591375,2.0,5235.38975536,0.0,0.0117953564924,37052.7347767,0.0,73.0,1.20060579868,1.21182835591,0.00926084719602,0.116166623278
2007-08-16,1.0,0.017901017901,2.0,673.045687773,0.0,0.0117953564924,34705.6580613,0.0169756917452,74.0,1.21758149042,1.21758149042,0.0,0.116166623278
2007-08-17,1.0,-0.000689655172414,2.0,17397.3800576,0.0,0.0117953564924,33588.9949642,0.043591896112,75.0,1.26117338654,1.26117338654,0.0,0.116166623278
2007-08-20,1.0,0.000862663906142,0.0,-18.1184533272,0.0,0.0117953564924,31420.7940986,-0.00173954949867,76.0,1.25943383704,1.26117338654,0.00137931034483,0.116166623278
2007-08-21,1.0,0.0127564213067,2.0,28.3956208305,0.0,0.0117953564924,29395.4780678,0.0,76.0,1.25943383704,1.26117338654,0.00137931034483,0.116166623278
2007-08-22,-1.0,-0.00153191489362,2.0,3884.7962212,0.0,0.0117953564924,27749.6276261,0.0321317372663,77.0,1.2915655743,1.2915655743,0.0,0.116166623278
2007-08-23,-1.0,0.0115922263894,2.0,55.8585999965,0.0,0.0117953564924,25962.9328502,0.00395713707872,78.0,1.29552271138,1.29552271138,0.0,0.116166623278
2007-08-24,-1.0,-0.0092686215032,0.0,-96.5582867543,0.0,0.0117953564924,24281.6753575,-0.0300359851259,79.0,1.26548672626,1.29552271138,0.0231844527788,0.116166623278
2007-08-27,-1.0,-0.0214322163633,2.0,1358.27844715,0.0,0.0117953564924,22802.7465246,0.0,79.0,1.26548672626,1.29552271138,0.0231844527788,0.116166623278
2007-08-28,1.0,0.0189466365375,2.0,48103.3194876,0.0,0.0117953564924,24435.0415544,0.054244370644,80.0,1.3197310969,1.3197310969,0.0,0.116166623278
2007-08-29,1.0,-0.00272944387581,2.0,23525.001315,0.0,0.0117953564924,24376.3292809,0.0500089308404,81.0,1.36974002774,1.36974002774,0.0,0.116166623278
2007-08-30,1.0,0.010434485118,0.0,-54.6850447229,0.0,0.0117953564924,22800.1348083,-0.00747725706033,82.0,1.36226277068,1.36974002774,0.00545888775162,0.116166623278
2007-08-31,1.0,0.00863382427628,2.0,1941.05693287,0.0,0.0117953564924,21454.3878486,0.0,82.0,1.36226277068,1.36974002774,0.00545888775162,0.116166623278
2007-09-04,1.0,-0.00872776099362,2.0,1114.23231812,0.0,0.0117953564924,20142.1197498,0.0235230747603,83.0,1.38578584544,1.38578584544,0.0,0.116166623278
2007-09-05,-1.0,0.00203183203522,0.0,-92.0725600773,0.0,0.0117953564924,18836.6879879,-0.0241896152947,84.0,1.36159623015,1.38578584544,0.0174555219872,0.116166623278
2007-09-06,1.0,-0.0047313281514,0.0,-44.5187036574,0.0,0.0117953564924,17618.5456207,0.0,84.0,1.36159623015,1.38578584544,0.0174555219872,0.116166623278
2007-09-07,-1.0,-0.00305602716469,0.0,-74.6594241811,0.0,0.0117953564924,16477.048521,0.0,84.0,1.36159623015,1.38578584544,0.0174555219872,0.116166623278
2007-09-10,-1.0,0.012091280654,2.0,142.288923882,0.0,0.0117953564924,15423.1930632,0.0,84.0,1.36159623015,1.38578584544,0.0174555219872,0.116166623278
2007-09-11,1.0,0.002523977789,0.0,-97.0242918487,0.0,0.0117953564924,14421.8887177,-0.0329268843122,85.0,1.32866934583,1.38578584544,0.0412159640646,0.116166623278
2007-09-12,1.0,0.00570661295737,2.0,107.71309926,0.0,0.0117953564924,13498.3935165,0.0,85.0,1.32866934583,1.38578584544,0.0412159640646,0.116166623278
2007-09-13,1.0,0.0,2.0,421.43870623,0.0,0.0117953564924,12654.7190126,0.01516440341,86.0,1.34383374924,1.38578584544,0.030273145259,0.116166623278
2007-09-14,1.0,-0.00550734312417,0.0,0.0,0.0,0.0117953564924,11838.2855279,0.0,87.0,1.34383374924,1.38578584544,0.030273145259,0.116166623278
2007-09-17,1.0,0.029031716731,0.0,-79.7745717366,0.0,0.0117953564924,11069.3784247,0.0,87.0,1.34383374924,1.38578584544,0.030273145259,0.116166623278
2007-09-18,1.0,0.00554468362688,2.0,424151.8163,0.0,0.0117953564924,37719.8582876,0.0,87.0,1.34383374924,1.38578584544,0.030273145259,0.116166623278
