,system,signals,gainAhead,safef,CAR25,dd95,ddTol,C25,trade,numDays,equity,maxEquity,drawdown,maxDD
2007-03-08,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",-1.0,0.00017639795378400001,2.0,14312.6778818,0.0,0.0117953564924,14312.677881799998,0.0322406719343,26.0,0.968059758859,1.04766369839,0.0759823401869,0.114199902551
2007-03-09,"2DF_ESlong2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1,0.0031640007031100001,2.0,-4.98376188908,0.000176390174724,0.0117953564924,1496.6786471299999,-0.000341527521207,27.0,0.967718231338,1.04766369839,0.0763083298358,0.114199902551
2007-03-12,"2DF_ESlong2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1,-0.00122656386893,2.0,149.97803751,0.0,0.0117953564924,149.97803751000001,0.00612372232873,28.0,0.973841953666,1.04766369839,0.0704632076481,0.114199902551
2007-03-13,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,0.0070043103448299993,2.0,-29.9224185936,0.0012261877542,0.0117953564924,26600.934276199998,-0.00238895870883,29.0,0.971452994958,1.04766369839,0.0727434801367,0.114199902551
2007-03-14,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,0.0012484394506900001,2.0,658.598898787,0.0,0.0117953564924,658.59889878699994,0.0136087165242,30.0,0.985061711482,1.04766369839,0.059753895268,0.114199902551
2007-03-15,"2DF_ESlong2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1,0.0,2.0,43.5746437005,0.0,0.0117953564924,982.83118138899999,0.00245957980396,31.0,0.987521291286,1.04766369839,0.057406214607,0.114199902551
2007-03-16,"('CAR25', 'less than threshold of', 0.0)",0,0.011972837741200002,2.0,0.0,0.0,0.0117953564924,0,0.0,32.0,0.987521291286,1.04766369839,0.057406214607,0.114199902551
2007-03-19,"('CAR25', 'less than threshold of', 0.0)",0,0.0054741303196199995,2.0,0.0,0.0,0.0117953564924,0,0.0,32.0,0.987521291286,1.04766369839,0.057406214607,0.114199902551
2007-03-20,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,0.015103617843299999,2.0,0.0,0.0,0.0117953564924,387.55644184599998,0.0,32.0,0.987521291286,1.04766369839,0.057406214607,0.114199902551
2007-03-21,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,0.0,2.0,7730.28458919,0.0,0.0117953564924,7730.2845891899997,0.0298302883914,33.0,1.01735157968,1.04766369839,0.0289330619749,0.114199902551
2007-03-22,"('CAR25', 'less than threshold of', 0.0)",0,0.0013840830449800001,2.0,0.0,0.0,0.0117953564924,0,0.0,34.0,1.01735157968,1.04766369839,0.0289330619749,0.114199902551
2007-03-23,"('CAR25', 'less than threshold of', 0.0)",0,-0.0012093987560499999,2.0,0.0,0.0,0.0117953564924,0,0.0,34.0,1.01735157968,1.04766369839,0.0289330619749,0.114199902551
2007-03-26,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",-1.0,-0.0032866286109699996,2.0,0.0,0.0,0.0117953564924,41.960382122399999,0.0,34.0,1.01735157968,1.04766369839,0.0289330619749,0.114199902551
2007-03-27,"2DF_ESlong2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1,-0.0036617262423700001,2.0,159.006566357,0.0,0.0117953564924,2919.8010369499998,0.00668731361837,35.0,1.0240388933,1.04766369839,0.0225499892115,0.114199902551
2007-03-28,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,0.0013990905911199999,2.0,-65.4285116339,0.0036583741826,0.0117953564924,810.44892250600003,-0.00749950017758,36.0,1.01653939312,1.04766369839,0.0297082979217,0.114199902551
2007-03-29,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,-0.000174641983933,2.0,49.9774407553,0.0,0.0117953564924,49.977440755299995,0.00284446140083,37.0,1.01938385452,1.04766369839,0.0269932459397,0.114199902551
2007-03-30,"('CAR25', 'less than threshold of', 0.0)",0,0.0013973799126599999,2.0,-4.93539346923,0.000174634358977,0.0117953564924,0,-0.000356054437485,38.0,1.01902780008,1.04766369839,0.0273331015995,0.114199902551
2007-04-02,"2DF_ESlong2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1,-0.0014059753954300002,2.0,0.0,0.0,0.0117953564924,240.83714274900001,0.0,38.0,1.01902780008,1.04766369839,0.0273331015995,0.114199902551
2007-04-03,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,0.00086370703057500012,2.0,-33.4751719258,0.00140548120373,0.0117953564924,1584.2052961100001,-0.00286545602835,39.0,1.01616234405,1.04766369839,0.0300681930537,0.114199902551
2007-04-04,"2DF_ESlong2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1,0.0045630045630000006,2.0,28.4344236183,0.0,0.0117953564924,126.02529769799999,0.00175533312153,40.0,1.01791767717,1.04766369839,0.028392719212,0.114199902551
2007-04-10,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",-1.0,-0.0051510989011,2.0,274.661411937,0.0,0.0117953564924,347.53241677,0.00928952601141,41.0,1.02720720319,1.04766369839,0.0195258223007,0.114199902551
2007-04-11,"2DF_ESlong2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1,-0.00138816588582,2.0,344.095472156,0.0,0.0117953564924,617.90897533600003,0.0105824917911,42.0,1.03778969498,1.04766369839,0.00942478338206,0.114199902551
2007-04-12,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,0.0039505324630699995,2.0,-33.1306954378,0.00138768413469,0.0117953564924,305.03123047400004,-0.00288124850245,43.0,1.03490844647,1.04766369839,0.0121749488282,0.114199902551
2007-04-13,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,0.0097519247219799987,2.0,213.846896001,0.0,0.0117953564924,213.84689600099998,0.00817687882821,44.0,1.0430853253,1.04766369839,0.00437007896318,0.114199902551
2007-04-16,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",-1.0,0.0023720772619499997,2.0,1576.41068222,0.0,0.0117953564924,1576.4106822199999,0.0203441791419,45.0,1.06342950444,1.06342950444,0.0,0.114199902551
2007-04-17,"('CAR25', 'less than threshold of', 0.0)",0,0.00084516565246800003,2.0,-49.7337330586,0.00237067057432,0.0117953564924,0,-0.00504507389436,46.0,1.05838443055,1.06342950444,0.0047441545239,0.114199902551
2007-04-18,"('CAR25', 'less than threshold of', 0.0)",0,0.0,2.0,0.0,0.0,0.0117953564924,0,0.0,46.0,1.05838443055,1.06342950444,0.0047441545239,0.114199902551
2007-04-19,"2DF_ESlong2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1,0.0074886799024700005,2.0,0.0,0.0,0.0117953564924,148.58261466799999,0.0,46.0,1.05838443055,1.06342950444,0.0047441545239,0.114199902551
2007-04-20,"2DF_ESlong2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1,-0.0117545375972,2.0,772.477369214,0.0,0.0117953564924,772.47736921399996,0.0158518044283,47.0,1.07423623498,1.07423623498,0.0,0.114199902551
2007-04-23,"('CAR25', 'less than threshold of', 0.0)",0,0.00016798252981699998,1.0064301377,-96.7173355038,0.0117199953087,0.0117953564924,0,-0.0252543004247,48.0,1.04898193455,1.07423623498,0.0235090751944,0.114199902551
2007-04-24,"('CAR25', 'less than threshold of', 0.0)",0,0.0082297615048700003,2.0,0.0,0.0,0.0117953564924,0,0.0,48.0,1.04898193455,1.07423623498,0.0235090751944,0.114199902551
2007-04-25,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,0.00133266699983,2.0,0.0,0.0,0.0117953564924,980.58898240300005,0.0,48.0,1.04898193455,1.07423623498,0.0235090751944,0.114199902551
2007-04-26,"2DF_ESlong2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1,0.0062761506276200005,2.0,47.1199835338,0.0,0.0117953564924,381.91067902300006,0.0027958872152,49.0,1.05177782177,1.07423623498,0.0209064007322,0.114199902551
2007-04-27,"2DF_ESlong2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1,0.0053707553707600005,2.0,514.710105705,0.0,0.0117953564924,514.71010570500005,0.0132022320724,50.0,1.06498005384,1.07423623498,0.00861652291707,0.114199902551
2007-04-30,"2DF_ESlong2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1,0.0015509219369300002,2.0,373.205145088,0.0,0.0117953564924,373.20514508800005,0.0114394946878,51.0,1.07641954853,1.07641954853,0.0,0.114199902551
2007-05-08,"2DF_ESlong2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1,0.00051617343427399999,2.0,56.7188107293,0.0,0.0117953564924,56.718810729300003,0.00333888538231,52.0,1.07975843391,1.07975843391,0.0,0.114199902551
2007-05-09,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",-1.0,-0.010722533817200001,2.0,16.1332161588,0.0,0.0117953564924,86.354260597000007,0.00111468523804,53.0,1.08087311915,1.08087311915,0.0,0.114199902551
2007-05-10,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,0.0086710021677500002,2.0,2117.77642978,0.0,0.0117953564924,2117.7764297799999,0.0231793971444,54.0,1.10405251629,1.10405251629,0.0,0.114199902551
2007-05-11,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,-0.0023144321375400002,2.0,1127.32840994,0.0,0.0117953564924,1127.32840994,0.0191464835242,55.0,1.12319899982,1.12319899982,0.0,0.114199902551
2007-05-14,"2DF_ESlong2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1,-0.0075653370013799995,2.0,-48.8859521986,0.00231309298851,0.0117953564924,16.1332161588,-0.00519913572406,56.0,1.11799986409,1.12319899982,0.00462886427508,0.114199902551
2007-05-15,"('CAR25', 'less than threshold of', 0.0)",0,0.0062976466688799996,1.5620860942,-88.8818555423,0.00755102842039,0.0117953564924,0,-0.0169160914787,57.0,1.10108377262,1.12319899982,0.0196895004415,0.114199902551
2007-05-16,"('CAR25', 'less than threshold of', 0.0)",0,-0.0018115942029000001,2.0,0.0,0.0,0.0117953564924,0,0.0,57.0,1.10108377262,1.12319899982,0.0196895004415,0.114199902551
2007-05-17,"('CAR25', 'less than threshold of', 0.0)",0,0.0084144530605500013,2.0,0.0,0.0,0.0117953564924,0,0.0,57.0,1.10108377262,1.12319899982,0.0196895004415,0.114199902551
2007-05-18,"2DF_ESlong2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1,0.00068563592732300005,2.0,0.0,0.0,0.0117953564924,910.44166393600005,0.0,57.0,1.10108377262,1.12319899982,0.0196895004415,0.114199902551
2007-05-21,"2DF_ESlong2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1,-0.00034258307639599997,2.0,21.9771127846,0.0,0.0117953564924,21.977112784599999,0.001509885187,58.0,1.1025936578,1.12319899982,0.0183452282446,0.114199902551
2007-05-22,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,0.00016390755613799997,2.0,-9.45190857587,0.000342553735605,0.0117953564924,68.426557302999996,-0.000755459854609,59.0,1.10183819795,1.12319899982,0.019017824868,0.114199902551
2007-05-23,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,-0.0091773189118299989,2.0,4.86445898316,0.0,0.0117953564924,4.8644589831599996,0.00036119921257,60.0,1.10219939716,1.12319899982,0.0186962440861,0.114199902551
2007-05-24,"('CAR25', 'less than threshold of', 0.0)",0,0.0038041680449899997,1.28822821523,-93.0449885983,0.00915626311623,0.0117953564924,0,-0.0202304707443,61.0,1.08196892642,1.12319899982,0.0367077191209,0.114199902551
2007-05-25,"2DF_ESlong2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1,-0.0028388928318000004,2.0,0.0,0.0,0.0117953564924,1626.92350784,0.0,61.0,1.08196892642,1.12319899982,0.0367077191209,0.114199902551
2007-05-30,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,-0.000651890482399,2.0,-56.1017439837,0.00283687800367,0.0117953564924,2330.0828867599998,-0.00614318765887,62.0,1.07582573876,1.12319899982,0.0421770862231,0.114199902551
2007-05-31,"('CAR25', 'less than threshold of', 0.0)",0,0.0042400521852600003,2.0,-17.2170991114,0.000651784242099,0.0117953564924,0,-0.00140264111963,63.0,1.07442309764,1.12319899982,0.0434258775057,0.114199902551
2007-06-01,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",-1.0,0.00048717115946699994,2.0,0.0,0.0,0.0117953564924,241.25726582799999,0.0,63.0,1.07442309764,1.12319899982,0.0434258775057,0.114199902551
2007-06-04,"('CAR25', 'less than threshold of', 0.0)",0,-0.00422009414056,2.0,-13.1683847616,0.000487111825532,0.0117953564924,0,-0.00104685589247,64.0,1.07337624175,1.12319899982,0.0443579081545,0.114199902551
2007-06-05,"2DF_ESlong2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1,0.017225910640599997,2.0,0.0,0.0,0.0117953564924,13187.2974392,0.0,64.0,1.07337624175,1.12319899982,0.0443579081545,0.114199902551
2007-06-06,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,-0.017969007583299997,2.0,14312.6778818,0.0,0.0117953564924,2479.6376713499999,0.0369797664481,65.0,1.11035600819,1.12319899982,0.0114342975974,0.114199902551
2007-06-07,"2DF_ESlong2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1,0.00141093474427,0.658378032685,-96.8061112655,0.0118134860816,0.0117953564924,14312.677881799998,-0.0399039910628,66.0,1.07045201713,1.12319899982,0.0469613868036,0.114199902551
2007-06-08,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",-1.0,0.0018062397372700001,2.0,50.4927505294,0.0,0.0117953564924,62192.237389800001,0.00099437332363,67.0,1.07144639045,1.12319899982,0.0460760821302,0.114199902551
2007-06-11,"2DF_ESlong2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1,0.0070043103448299993,2.0,-40.7666102198,0.00180542411177,0.0117953564924,50.492750529399999,-0.00387057809359,68.0,1.06757581236,1.12319899982,0.0495221127038,0.114199902551
2007-06-12,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,0.0150912106136,2.0,658.598898787,0.0,0.0117953564924,2786.8617104599998,0.0149552646128,69.0,1.08253107697,1.12319899982,0.0362072285068,0.114199902551
2007-06-13,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,0.0060447639274599993,2.0,7702.39064019,0.0,0.0117953564924,7702.3906401900003,0.0326734089567,70.0,1.11520448593,1.12319899982,0.00711762910181,0.114199902551
2007-06-14,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",-1.0,0.0053588827541400002,2.0,474.960205856,0.0,0.0117953564924,474.96020585599996,0.0134822956966,71.0,1.12868678163,1.12868678163,0.0,0.114199902551
