account,clientid,exchange,execid,expiry,orderid,permid,price,qty,side,symbol,symbol_currency,times
DU159913,1367,IDEALPRO,0001f4e8.56e66a8c.01.01,,2,192239759,1.1103,100000,SLD,EUR,USD,20160314  13:04:07
DU159913,3548,IDEALPRO,0001f4e8.56e66a92.01.01,,1,192239760,0.98605,50000,BOT,USD,CHF,20160314  13:04:11
DU159913,7840,IDEALPRO,0001f4e8.56e66b09.01.01,,1,192239761,1.11075,150000,BOT,EUR,USD,20160314  13:09:26
DU159913,5555,IDEALPRO,0001f4e8.56e66b0c.01.01,,1,192239762,1.11075,29000,BOT,EUR,USD,20160314  13:09:32
DU159913,5555,IDEALPRO,0001f4e8.56e66b0d.01.01,,1,192239762,1.11075,150000,BOT,EUR,USD,20160314  13:09:34
DU159913,348,IDEALPRO,0001f4e8.56e66b0f.01.01,,1,192239763,0.9855,50000,SLD,USD,CHF,20160314  13:09:39
DU159913,2201,IDEALPRO,0001f4e8.56e66b14.01.01,,1,192239764,113.635,50000,SLD,USD,JPY,20160314  13:09:42
DU159913,6779,IDEALPRO,0001f4e8.56e66b66.01.01,,1,192239765,1.11025,200000,SLD,EUR,USD,20160314  13:13:57
DU159913,6349,IDEALPRO,0001f4e8.56e66b70.01.01,,1,192239767,1.4322,50000,BOT,GBP,USD,20160314  13:14:14
DU159913,6655,IDEALPRO,0001f4e8.56e66b71.01.01,,1,192239768,0.98605,50000,BOT,USD,CHF,20160314  13:14:17
DU159913,8264,IDEALPRO,0001f4e8.56e66b72.01.01,,1,192239769,113.66,50000,BOT,USD,JPY,20160314  13:14:20
DU159913,2951,IDEALPRO,0001f4e8.56e66b74.01.01,,2,192239770,0.7508,50000,BOT,AUD,USD,20160314  13:14:23
DU159913,4467,IDEALPRO,0001f4e8.56e66b76.01.01,,1,192239771,1.32725,50000,BOT,USD,CAD,20160314  13:14:27
DU159913,986,IDEALPRO,0001f4e8.56e66beb.01.01,,1,192239772,1.10965,50000,BOT,EUR,USD,20160314  13:18:38
DU159913,4505,IDEALPRO,0001f4e8.56e66bed.01.01,,1,192239773,1.10965,50000,BOT,EUR,USD,20160314  13:18:42
DU159913,1185,IDEALPRO,0001f4e8.56e66bee.01.01,,2,192239774,1.4314,50000,SLD,GBP,USD,20160314  13:18:45
DU159913,26,IDEALPRO,0001f4e8.56e66bef.01.01,,1,192239775,0.9866,50000,SLD,USD,CHF,20160314  13:18:49
DU159913,1574,IDEALPRO,0001f4e8.56e66bf1.01.01,,1,192239776,1.3277,50000,SLD,USD,CAD,20160314  13:18:54
DU159913,4675,IDEALPRO,0001f4e8.56e66c85.01.01,,1,192239777,1.1095,40000,SLD,EUR,USD,20160314  13:23:33
DU159913,4675,IDEALPRO,0001f4e8.56e66c86.01.01,,1,192239777,1.1095,60000,SLD,EUR,USD,20160314  13:23:35
DU159913,4675,IDEALPRO,0001f4e8.56e66c87.01.01,,1,192239777,1.1095,100000,SLD,EUR,USD,20160314  13:23:37
DU159913,9156,IDEALPRO,0001f4e8.56e66c89.01.01,,1,192239778,1.1095,100000,SLD,EUR,USD,20160314  13:23:42
DU159913,7502,IDEALPRO,0001f4e8.56e66c8c.01.01,,1,192239779,1.43175,50000,BOT,GBP,USD,20160314  13:23:45
DU159913,470,IDEALPRO,0001f4e8.56e66c8f.01.01,,1,192239780,0.9869,50000,BOT,USD,CHF,20160314  13:23:48
DU159913,4111,IDEALPRO,0001f4e8.56e66c92.01.01,,1,192239781,113.685,50000,SLD,USD,JPY,20160314  13:23:58
DU159913,5103,IDEALPRO,0001f4e8.56e66c95.01.01,,1,192239782,0.7502,50000,SLD,AUD,USD,20160314  13:24:01
DU159913,5241,IDEALPRO,0001f4e8.56e66cf4.01.01,,2,192239783,1.10935,100000,BOT,EUR,USD,20160314  13:28:12
DU159913,1899,IDEALPRO,0001f4e8.56e66cf6.01.01,,1,192239784,1.10935,100000,BOT,EUR,USD,20160314  13:28:16
DU159913,9139,IDEALPRO,0001f4e8.56e66cf7.01.01,,1,192239785,1.43175,50000,SLD,GBP,USD,20160314  13:28:19
DU159913,8862,IDEALPRO,0001f4e8.56e66cf8.01.01,,1,192239786,113.695,50000,BOT,USD,JPY,20160314  13:28:24
DU159913,1081,IDEALPRO,0001f4e8.56e66cfa.01.01,,1,192239787,1.32685,50000,BOT,USD,CAD,20160314  13:28:28
DU159913,8489,IDEALPRO,0001f4e8.56e66d5a.01.01,,1,192239788,1.10965,100000,SLD,EUR,USD,20160314  13:31:42
DU159913,9210,IDEALPRO,0001f4e8.56e66d5b.01.01,,1,192239789,1.10965,100000,SLD,EUR,USD,20160314  13:31:46
DU159913,3438,IDEALPRO,0001f4e8.56e66d63.01.01,,1,192239790,0.75045,50000,BOT,AUD,USD,20160314  13:31:53
