Date,Open_Out,High_Out,Low_Out,Close_Out,Volume_Out,AdjClose_Out,Return_Out
2015-10-15 19:30:00,135.281,135.378,135.2195,135.3525,-1.0,135.3525,0.000528529505252
2015-10-15 20:00:00,135.3525,135.398,135.289,135.3535,-1.0,135.3535,7.38811621503e-06
2015-10-15 20:30:00,135.3535,135.376,135.253,135.333,-1.0,135.333,-0.00015145526344
2015-10-15 21:00:00,135.333,135.4845,135.333,135.452,-1.0,135.452,0.000879312510622
2015-10-15 21:30:00,135.452,135.54,135.4495,135.5385,-1.0,135.5385,0.000638602604613
2015-10-15 22:00:00,135.5385,135.5775,135.487,135.577,-1.0,135.577,0.000284052132789
2015-10-15 22:30:00,135.577,135.619,135.5475,135.5925,-1.0,135.5925,0.000114326176269
2015-10-15 23:00:00,135.5925,135.611,135.513,135.568,-1.0,135.568,-0.000180688459908
2015-10-15 23:30:00,135.568,135.6,135.526,135.5385,-1.0,135.5385,-0.000217602974153
2015-10-16 00:00:00,135.5385,135.582,135.505,135.542,-1.0,135.542,2.58229211627e-05
2015-10-16 00:30:00,135.542,135.627,135.542,135.608,-1.0,135.608,0.000486933939296
2015-10-16 01:00:00,135.608,135.7145,135.5935,135.681,-1.0,135.681,0.000538316323521
2015-10-16 01:30:00,135.681,135.708,135.6025,135.638,-1.0,135.638,-0.000316919834022
2015-10-16 02:00:00,135.638,135.702,135.569,135.577,-1.0,135.577,-0.000449726477831
2015-10-16 02:30:00,135.577,135.6645,135.4805,135.585,-1.0,135.585,5.90070587194e-05
2015-10-16 03:00:00,135.585,135.665,135.434,135.526,-1.0,135.526,-0.000435151381052
2015-10-16 03:30:00,135.526,135.556,135.393,135.458,-1.0,135.458,-0.000501748741939
2015-10-16 04:00:00,135.458,135.5345,135.2025,135.3025,-1.0,135.3025,-0.00114795730042
2015-10-16 04:30:00,135.3025,135.382,135.277,135.345,-1.0,135.345,0.000314110973559
2015-10-16 05:00:00,135.345,135.419,135.265,135.366,-1.0,135.366,0.000155159038014
2015-10-16 05:30:00,135.366,135.4245,135.0345,135.187,-1.0,135.187,-0.00132234091278
2015-10-16 06:00:00,135.187,135.1875,135.0635,135.121,-1.0,135.121,-0.000488212623995
2015-10-16 06:30:00,135.121,135.121,134.958,135.013,-1.0,135.013,-0.000799283605065
2015-10-16 07:00:00,135.013,135.145,135.0065,135.103,-1.0,135.103,0.000666602475317
2015-10-16 07:30:00,135.103,135.1575,135.037,135.1015,-1.0,135.1015,-1.11026402078e-05
2015-10-16 08:00:00,135.1015,135.2695,135.0875,135.2425,-1.0,135.2425,0.00104365976692
2015-10-16 08:30:00,135.2425,135.4085,135.239,135.308,-1.0,135.308,0.000484315211564
2015-10-16 09:00:00,135.308,135.403,135.236,135.348,-1.0,135.348,0.000295621840541
2015-10-16 09:30:00,135.348,135.542,135.3275,135.485,-1.0,135.485,0.00101220557378
2015-10-16 10:00:00,135.485,135.534,135.4115,135.4605,-1.0,135.4605,-0.000180831826402
2015-10-16 10:30:00,135.4605,135.618,135.4525,135.6105,-1.0,135.6105,0.00110733387224
2015-10-16 11:00:00,135.6105,135.8925,135.5585,135.8565,-1.0,135.8565,0.00181401882598
2015-10-16 11:30:00,135.8565,135.887,135.7325,135.8565,-1.0,135.8565,0.0
2015-10-16 12:00:00,135.8565,135.978,135.787,135.818,-1.0,135.818,-0.000283387250518
2015-10-16 12:30:00,135.818,135.988,135.813,135.8925,-1.0,135.8925,0.000548528177414
2015-10-16 13:00:00,135.8925,135.945,135.853,135.854,-1.0,135.854,-0.000283312176905
2015-10-16 13:30:00,135.854,135.9635,135.838,135.858,-1.0,135.858,2.9443373033e-05
2015-10-16 14:00:00,135.858,135.886,135.8005,135.868,-1.0,135.868,7.36062653652e-05
2015-10-16 14:30:00,135.868,135.888,135.775,135.812,-1.0,135.812,-0.000412164748138
2015-10-16 15:00:00,135.812,135.818,135.686,135.709,-1.0,135.709,-0.000758401319471
2015-10-16 15:30:00,135.709,135.7435,135.668,135.668,-1.0,135.668,-0.000302117029821
2015-10-16 16:00:00,135.668,135.7175,135.596,135.6485,-1.0,135.6485,-0.000143733231123
2015-10-16 16:30:00,135.6485,135.667,135.5645,135.595,-1.0,135.595,-0.000394401707354
2015-10-18 17:15:00,135.6525,135.665,135.585,135.645,-1.0,135.645,0.00036874516022
2015-10-18 17:30:00,135.645,135.6575,135.524,135.5315,-1.0,135.5315,-0.000836742968779
2015-10-18 18:00:00,135.5315,135.6685,135.5265,135.6195,-1.0,135.6195,0.000649295551219
2015-10-18 18:30:00,135.6195,135.6465,135.5145,135.5295,-1.0,135.5295,-0.000663621381881
2015-10-18 19:00:00,135.5295,135.599,135.5295,135.546,-1.0,135.546,0.000121744712406
2015-10-18 19:30:00,135.546,135.598,135.4905,135.499,-1.0,135.499,-0.000346745754209
2015-10-18 20:00:00,135.499,135.6045,135.472,135.5625,-1.0,135.5625,0.000468638144931
2015-10-18 20:30:00,135.5625,135.718,135.552,135.6575,-1.0,135.6575,0.000700783771323
2015-10-18 21:00:00,135.6575,135.738,135.5775,135.5775,-1.0,135.5775,-0.000589720435656
2015-10-18 21:30:00,135.5775,135.6275,135.5065,135.5695,-1.0,135.5695,-5.90068411055e-05
2015-10-18 22:00:00,135.5695,135.948,135.569,135.667,-1.0,135.667,0.000719188313006
2015-10-18 22:30:00,135.667,135.762,135.634,135.7575,-1.0,135.7575,0.000667074528072
2015-10-18 23:00:00,135.7575,135.7875,135.687,135.7035,-1.0,135.7035,-0.000397768079112
2015-10-18 23:30:00,135.7035,135.758,135.6615,135.6785,-1.0,135.6785,-0.000184225167368
2015-10-19 00:00:00,135.6785,135.7025,135.636,135.6815,-1.0,135.6815,2.21110935039e-05
2015-10-19 00:30:00,135.6815,135.7395,135.665,135.7185,-1.0,135.7185,0.000272697456912
2015-10-19 01:00:00,135.7185,135.7435,135.613,135.641,-1.0,135.641,-0.000571034899443
2015-10-19 01:30:00,135.641,135.642,135.556,135.6195,-1.0,135.6195,-0.000158506646221
2015-10-19 02:00:00,135.6195,135.694,135.6015,135.627,-1.0,135.627,5.53017818237e-05
2015-10-19 02:30:00,135.627,135.7295,135.612,135.691,-1.0,135.691,0.000471882442286
2015-10-19 03:00:00,135.691,135.7215,135.506,135.514,-1.0,135.514,-0.00130443433979
2015-10-19 03:30:00,135.514,135.577,135.447,135.493,-1.0,135.493,-0.000154965538616
2015-10-19 04:00:00,135.493,135.637,135.431,135.628,-1.0,135.628,0.000996361435646
2015-10-19 04:30:00,135.628,135.695,135.574,135.6165,-1.0,135.6165,-8.47907511722e-05
2015-10-19 05:00:00,135.6165,135.619,135.4365,135.441,-1.0,135.441,-0.00129409032087
2015-10-19 05:30:00,135.441,135.441,135.204,135.209,-1.0,135.209,-0.00171292297015
2015-10-19 06:00:00,135.209,135.2165,135.075,135.114,-1.0,135.114,-0.000702615950122
2015-10-19 06:30:00,135.114,135.232,135.108,135.1985,-1.0,135.1985,0.000625397812218
2015-10-19 07:00:00,135.1985,135.404,135.195,135.3705,-1.0,135.3705,0.0012722034638
2015-10-19 07:30:00,135.3705,135.3825,135.209,135.222,-1.0,135.222,-0.00109698937361
2015-10-19 08:00:00,135.222,135.338,135.202,135.253,-1.0,135.253,0.000229252636405
2015-10-19 08:30:00,135.253,135.262,135.137,135.18,-1.0,135.18,-0.00053972924815
2015-10-19 09:00:00,135.18,135.403,135.177,135.38,-1.0,135.38,0.00147950880308
2015-10-19 09:30:00,135.38,135.388,135.1975,135.2475,-1.0,135.2475,-0.000978726547496
2015-10-19 10:00:00,135.2475,135.2845,135.1155,135.1435,-1.0,135.1435,-0.000768960609253
2015-10-19 10:30:00,135.1435,135.2295,135.1,135.135,-1.0,135.135,-6.28961067309e-05
2015-10-19 11:00:00,135.135,135.277,135.0755,135.267,-1.0,135.267,0.000976800976801
2015-10-19 11:30:00,135.267,135.3275,135.2275,135.263,-1.0,135.263,-2.95711444771e-05
2015-10-19 12:00:00,135.263,135.305,135.2405,135.2685,-1.0,135.2685,4.0661526064e-05
2015-10-19 12:30:00,135.2685,135.324,135.2015,135.252,-1.0,135.252,-0.000121979618315
2015-10-19 13:00:00,135.252,135.3035,135.2295,135.253,-1.0,135.253,7.39360600943e-06
2015-10-19 13:30:00,135.253,135.27,135.1695,135.237,-1.0,135.237,-0.000118296821512
2015-10-19 14:00:00,135.237,135.2865,135.211,135.2405,-1.0,135.2405,2.58804912856e-05
2015-10-19 14:30:00,135.2405,135.3235,135.181,135.3165,-1.0,135.3165,0.000561961838355
2015-10-19 15:00:00,135.3165,135.339,135.274,135.2995,-1.0,135.2995,-0.000125631390111
2015-10-19 15:30:00,135.2995,135.4145,135.2995,135.4135,-1.0,135.4135,0.000842575175814
2015-10-19 16:00:00,135.4135,135.4135,135.3075,135.3105,-1.0,135.3105,-0.00076063317173
2015-10-19 16:30:00,135.3105,135.388,135.291,135.36,-1.0,135.36,0.000365825268549
2015-10-19 17:15:00,135.38,135.39,135.3565,135.363,-1.0,135.363,2.21631205672e-05
2015-10-19 17:30:00,135.363,135.3715,135.328,135.347,-1.0,135.347,-0.000118200689996
2015-10-19 18:00:00,135.347,135.3905,135.3245,135.3535,-1.0,135.3535,4.80247068646e-05
2015-10-19 18:30:00,135.3535,135.3925,135.3525,135.3685,-1.0,135.3685,0.000110820924468
2015-10-19 19:00:00,135.3685,135.419,135.3575,135.38,-1.0,135.38,8.49532941563e-05
2015-10-19 19:30:00,135.38,135.413,135.3525,135.388,-1.0,135.388,5.90929236224e-05
2015-10-19 20:00:00,135.388,135.388,135.2935,135.3655,-1.0,135.3655,-0.000166189027093
2015-10-19 20:30:00,135.3655,135.456,135.354,135.4475,-1.0,135.4475,0.000605767348401
2015-10-19 21:00:00,135.4475,135.473,135.406,135.449,-1.0,135.449,1.10744015209e-05
2015-10-19 21:30:00,135.449,135.555,135.4475,135.4665,-1.0,135.4665,0.000129199920265
2015-10-19 22:00:00,135.4665,135.4795,135.4235,135.4685,-1.0,135.4685,1.47637976917e-05
2015-10-19 22:30:00,135.4685,135.493,135.433,135.4625,-1.0,135.4625,-4.42907391756e-05
2015-10-19 23:00:00,135.4625,135.4775,135.4525,135.473,-1.0,135.473,7.75122266308e-05
2015-10-19 23:30:00,135.473,135.488,135.4375,135.4525,-1.0,135.4525,-0.000151321665572
2015-10-20 00:00:00,135.4525,135.4605,135.421,135.4485,-1.0,135.4485,-2.95306472748e-05
2015-10-20 00:30:00,135.4485,135.468,135.412,135.416,-1.0,135.416,-0.000239943594798
2015-10-20 01:00:00,135.416,135.4275,135.337,135.3375,-1.0,135.3375,-0.000579695161576
2015-10-20 01:30:00,135.3375,135.4285,135.3375,135.3665,-1.0,135.3665,0.000214279117022
2015-10-20 02:00:00,135.3665,135.3825,135.266,135.3585,-1.0,135.3585,-5.90988169157e-05
2015-10-20 02:30:00,135.3585,135.385,135.275,135.374,-1.0,135.374,0.000114510725222
2015-10-20 03:00:00,135.374,135.839,135.3685,135.763,-1.0,135.763,0.0028735207647
2015-10-20 03:30:00,135.763,135.8115,135.6745,135.775,-1.0,135.775,8.83893255157e-05
2015-10-20 04:00:00,135.775,135.907,135.755,135.816,-1.0,135.816,0.000301970171239
2015-10-20 04:30:00,135.816,135.864,135.6955,135.753,-1.0,135.753,-0.000463862873299
2015-10-20 05:00:00,135.753,135.794,135.597,135.794,-1.0,135.794,0.000302019108233
2015-10-20 05:30:00,135.794,135.944,135.78,135.9,-1.0,135.9,0.000780594135234
2015-10-20 06:00:00,135.9,136.1305,135.884,136.036,-1.0,136.036,0.00100073583517
2015-10-20 06:30:00,136.036,136.228,136.0355,136.1775,-1.0,136.1775,0.00104016583845
2015-10-20 07:00:00,136.1775,136.187,136.068,136.0815,-1.0,136.0815,-0.000704962273503
2015-10-20 07:30:00,136.0815,136.1455,136.0585,136.0645,-1.0,136.0645,-0.000124925136775
2015-10-20 08:00:00,136.0645,136.163,136.04,136.1135,-1.0,136.1135,0.000360123323865
2015-10-20 08:30:00,136.1135,136.129,136.016,136.0775,-1.0,136.0775,-0.000264485153934
2015-10-20 09:00:00,136.0775,136.146,136.05,136.0645,-1.0,136.0645,-9.55337950799e-05
2015-10-20 09:30:00,136.0645,136.073,135.9185,135.958,-1.0,135.958,-0.000782717020237
2015-10-20 10:00:00,135.958,136.044,135.876,136.027,-1.0,136.027,0.000507509672105
2015-10-20 10:30:00,136.027,136.0795,135.8515,136.021,-1.0,136.021,-4.41088901468e-05
2015-10-20 11:00:00,136.021,136.1045,135.9765,136.0055,-1.0,136.0055,-0.000113952992553
2015-10-20 11:30:00,136.0055,136.0895,135.937,136.07,-1.0,136.07,0.000474245526835
2015-10-20 12:00:00,136.07,136.107,135.9975,136.0515,-1.0,136.0515,-0.000135959432645
2015-10-20 12:30:00,136.0515,136.0545,135.985,136.0475,-1.0,136.0475,-2.94006313785e-05
2015-10-20 13:00:00,136.0475,136.098,136.0475,136.068,-1.0,136.068,0.000150682665981
2015-10-20 13:30:00,136.068,136.068,135.9375,136.016,-1.0,136.016,-0.000382161860246
2015-10-20 14:00:00,136.016,136.0495,135.9505,135.971,-1.0,135.971,-0.000330843430185
2015-10-20 14:30:00,135.971,136.0165,135.9515,135.96,-1.0,135.96,-8.08996035919e-05
2015-10-20 15:00:00,135.96,136.02,135.9565,135.986,-1.0,135.986,0.000191232715504
2015-10-20 15:30:00,135.986,135.989,135.918,135.9395,-1.0,135.9395,-0.000341946965129
2015-10-20 16:00:00,135.9395,135.977,135.9225,135.9625,-1.0,135.9625,0.000169192913024
2015-10-20 16:30:00,135.9625,135.9965,135.9525,135.9665,-1.0,135.9665,2.94198768043e-05
2015-10-20 17:15:00,136.0,136.0265,135.9785,136.0185,-1.0,136.0185,0.000382447146907
2015-10-20 17:30:00,136.0185,136.0365,135.9885,136.013,-1.0,136.013,-4.04356760293e-05
2015-10-20 18:00:00,136.013,136.0415,135.9825,135.9915,-1.0,135.9915,-0.000158073125363
2015-10-20 18:30:00,135.9915,136.017,135.9345,136.015,-1.0,136.015,0.000172804917954
2015-10-20 19:00:00,136.015,136.04,135.986,136.0235,-1.0,136.0235,6.2493107378e-05
2015-10-20 19:30:00,136.0235,136.043,135.9925,136.025,-1.0,136.025,1.10275062764e-05
2015-10-20 20:00:00,136.025,136.192,136.017,136.167,-1.0,136.167,0.00104392574894
2015-10-20 20:30:00,136.167,136.301,136.1625,136.229,-1.0,136.229,0.000455323242783
2015-10-20 21:00:00,136.229,136.258,136.1735,136.209,-1.0,136.209,-0.000146811618671
2015-10-20 21:30:00,136.209,136.263,136.168,136.226,-1.0,136.226,0.000124808199164
2015-10-20 22:00:00,136.226,136.2545,136.192,136.2,-1.0,136.2,-0.000190859307328
2015-10-20 22:30:00,136.2,136.207,136.151,136.1775,-1.0,136.1775,-0.000165198237885
2015-10-20 23:00:00,136.1775,136.2295,136.1745,136.1965,-1.0,136.1965,0.000139523783297
2015-10-20 23:30:00,136.1965,136.2625,136.176,136.222,-1.0,136.222,0.000187229480934
2015-10-21 00:00:00,136.222,136.257,136.204,136.252,-1.0,136.252,0.000220228744256
2015-10-21 00:30:00,136.252,136.323,136.2465,136.302,-1.0,136.302,0.000366967090391
2015-10-21 01:00:00,136.302,136.325,136.273,136.304,-1.0,136.304,1.46732989976e-05
2015-10-21 01:30:00,136.304,136.372,136.195,136.2255,-1.0,136.2255,-0.000575918535039
2015-10-21 02:00:00,136.2255,136.228,136.123,136.153,-1.0,136.153,-0.000532205791133
2015-10-21 02:30:00,136.153,136.18,135.9775,136.0025,-1.0,136.0025,-0.00110537410119
2015-10-21 03:00:00,136.0025,136.182,136.0025,136.18,-1.0,136.18,0.00130512306759
2015-10-21 03:30:00,136.18,136.3825,136.176,136.3125,-1.0,136.3125,0.000972976942282
2015-10-21 04:00:00,136.3125,136.389,136.282,136.307,-1.0,136.307,-4.03484640072e-05
2015-10-21 04:30:00,136.307,136.32,136.215,136.3165,-1.0,136.3165,6.96956135779e-05
2015-10-21 05:00:00,136.3165,136.319,136.0595,136.153,-1.0,136.153,-0.00119941459765
2015-10-21 05:30:00,136.153,136.273,136.147,136.197,-1.0,136.197,0.000323165850183
2015-10-21 06:00:00,136.197,136.2545,136.152,136.2105,-1.0,136.2105,9.9121126016e-05
2015-10-21 06:30:00,136.2105,136.361,136.181,136.308,-1.0,136.308,0.000715803847721
2015-10-21 07:00:00,136.308,136.3435,136.212,136.249,-1.0,136.249,-0.000432843266719
2015-10-21 07:30:00,136.249,136.3145,136.222,136.2865,-1.0,136.2865,0.000275231377845
2015-10-21 08:00:00,136.2865,136.319,136.247,136.2755,-1.0,136.2755,-8.07123229373e-05
2015-10-21 08:30:00,136.2755,136.294,136.2165,136.2735,-1.0,136.2735,-1.4676152353e-05
2015-10-21 09:00:00,136.2735,136.293,136.187,136.194,-1.0,136.194,-0.000583385617894
2015-10-21 09:30:00,136.194,136.2535,136.164,136.177,-1.0,136.177,-0.000124821945166
2015-10-21 10:00:00,136.177,136.209,136.009,136.0175,-1.0,136.0175,-0.00117126974452
2015-10-21 10:30:00,136.0175,136.208,135.999,136.1875,-1.0,136.1875,0.00124983917511
2015-10-21 11:00:00,136.1875,136.229,136.071,136.087,-1.0,136.087,-0.000737953189536
2015-10-21 11:30:00,136.087,136.1795,136.007,136.0385,-1.0,136.0385,-0.000356389662495
2015-10-21 12:00:00,136.0385,136.1585,136.0375,136.068,-1.0,136.068,0.000216850376915
2015-10-21 12:30:00,136.068,136.1435,136.026,136.112,-1.0,136.112,0.000323367727901
2015-10-21 13:00:00,136.112,136.188,136.0905,136.107,-1.0,136.107,-3.6734453979e-05
2015-10-21 13:30:00,136.107,136.125,135.914,135.918,-1.0,135.918,-0.00138861337036
2015-10-21 14:00:00,135.918,136.0525,135.887,136.0225,-1.0,136.0225,0.000768845921806
2015-10-21 14:30:00,136.0225,136.058,135.9635,136.007,-1.0,136.007,-0.000113951735926
2015-10-21 15:00:00,136.007,136.072,135.9925,136.0645,-1.0,136.0645,0.000422772357305
2015-10-21 15:30:00,136.0645,136.0645,135.9625,135.9695,-1.0,135.9695,-0.000698198280962
2015-10-21 16:00:00,135.9695,136.0195,135.9695,135.998,-1.0,135.998,0.000209605830719
2015-10-21 16:30:00,135.998,136.0025,135.976,135.986,-1.0,135.986,-8.82365917146e-05
2015-10-21 17:15:00,136.0,136.0,135.948,135.977,-1.0,135.977,-6.61832835732e-05
2015-10-21 17:30:00,135.977,136.013,135.962,135.986,-1.0,135.986,6.61876640902e-05
2015-10-21 18:00:00,135.986,136.027,135.968,136.0095,-1.0,136.0095,0.000172811907108
2015-10-21 18:30:00,136.0095,136.024,135.972,135.989,-1.0,135.989,-0.000150724765549
2015-10-21 19:00:00,135.989,136.0055,135.9615,135.973,-1.0,135.973,-0.000117656575164
2015-10-21 19:30:00,135.973,136.017,135.9665,135.998,-1.0,135.998,0.000183860031036
2015-10-21 20:00:00,135.998,136.0225,135.9475,135.9885,-1.0,135.9885,-6.98539684407e-05
2015-10-21 20:30:00,135.9885,136.0245,135.825,135.8775,-1.0,135.8775,-0.000816245491347
2015-10-21 21:00:00,135.8775,135.9775,135.8775,135.9745,-1.0,135.9745,0.000713878309507
2015-10-21 21:30:00,135.9745,136.069,135.9665,135.978,-1.0,135.978,2.574012039e-05
2015-10-21 22:00:00,135.978,136.041,135.97,135.994,-1.0,135.994,0.000117666093045
2015-10-21 22:30:00,135.994,136.0235,135.971,136.0035,-1.0,136.0035,6.98560230599e-05
2015-10-21 23:00:00,136.0035,136.0345,135.977,135.9975,-1.0,135.9975,-4.41165117074e-05
2015-10-21 23:30:00,135.9975,136.0125,135.8785,135.923,-1.0,135.923,-0.000547804187577
2015-10-22 00:00:00,135.923,135.9235,135.814,135.827,-1.0,135.827,-0.000706282233323
2015-10-22 00:30:00,135.827,135.848,135.6075,135.6775,-1.0,135.6775,-0.00110066481627
2015-10-22 01:00:00,135.6775,135.723,135.6345,135.671,-1.0,135.671,-4.79077223564e-05
2015-10-22 01:30:00,135.671,135.7115,135.597,135.6025,-1.0,135.6025,-0.000504897877955
2015-10-22 02:00:00,135.6025,135.719,135.6025,135.718,-1.0,135.718,0.000851754208071
2015-10-22 02:30:00,135.718,135.818,135.625,135.788,-1.0,135.788,0.000515775357727
2015-10-22 03:00:00,135.788,135.877,135.4665,135.5075,-1.0,135.5075,-0.00206572009309
2015-10-22 03:30:00,135.5075,135.5205,135.36,135.415,-1.0,135.415,-0.000682619043226
2015-10-22 04:00:00,135.415,135.4255,135.2675,135.3855,-1.0,135.3855,-0.000217848835062
2015-10-22 04:30:00,135.3855,135.4775,135.283,135.4605,-1.0,135.4605,0.000553973653013
2015-10-22 05:00:00,135.4605,135.54,135.414,135.4915,-1.0,135.4915,0.000228849000262
2015-10-22 05:30:00,135.4915,135.516,135.4105,135.4825,-1.0,135.4825,-6.64248310781e-05
2015-10-22 06:00:00,135.4825,135.605,135.462,135.5445,-1.0,135.5445,0.000457623678335
2015-10-22 06:30:00,135.5445,135.5445,135.429,135.467,-1.0,135.467,-0.000571767943369
2015-10-22 07:00:00,135.467,135.598,135.456,135.51,-1.0,135.51,0.000317420478788
2015-10-22 07:30:00,135.51,135.6755,135.4505,135.583,-1.0,135.583,0.000538705630581
2015-10-22 08:00:00,135.583,135.622,134.6675,134.6725,-1.0,134.6725,-0.00671544367657
2015-10-22 08:30:00,134.6725,135.002,134.3555,134.516,-1.0,134.516,-0.00116207837532
2015-10-22 09:00:00,134.516,134.638,134.284,134.4495,-1.0,134.4495,-0.000494364982604
2015-10-22 09:30:00,134.4495,134.506,134.3085,134.3975,-1.0,134.3975,-0.000386762315962
2015-10-22 10:00:00,134.3975,134.598,134.345,134.5155,-1.0,134.5155,0.000877992522182
2015-10-22 10:30:00,134.5155,134.593,134.3355,134.3395,-1.0,134.3395,-0.00130839940379
2015-10-22 11:00:00,134.3395,134.4395,134.2855,134.3515,-1.0,134.3515,8.93259242443e-05
2015-10-22 11:30:00,134.3515,134.3915,134.167,134.2275,-1.0,134.2275,-0.000922952106973
2015-10-22 12:00:00,134.2275,134.276,134.142,134.2545,-1.0,134.2545,0.000201151030899
2015-10-22 12:30:00,134.2545,134.4395,134.2325,134.376,-1.0,134.376,0.000904997597846
2015-10-22 13:00:00,134.376,134.388,134.2375,134.2675,-1.0,134.2675,-0.00080743585164
2015-10-22 13:30:00,134.2675,134.2705,134.1265,134.1355,-1.0,134.1355,-0.000983112071052
2015-10-22 14:00:00,134.1355,134.2485,134.1305,134.2005,-1.0,134.2005,0.000484584617793
