Date,Signal
20160303  19:00:00,1.0
20160303  20:00:00,1.0
20160303  21:00:00,-1.0
20160303  22:00:00,-1.0
20160303  23:00:00,1.0
20160304  00:00:00,1.0
20160304  01:00:00,1.0
20160304  02:00:00,1.0
20160304  03:00:00,-1.0
20160304  04:00:00,-1.0
20160304  05:00:00,1.0
20160304  06:00:00,-1.0
20160304  06:00:00,-1.0
20160304  08:00:00,-1.0
