DATE, OPEN, HIGH, LOW, CLOSE, VOL, OI, P, R, RINFO
20001101,110000.0000,110450.0000,108950.0000,109630.0000,28890,36520,0,0,0.0000
20001102,109700.0000,110100.0000,109200.0000,109250.0000,16426,35804,0,0,0.0000
20001103,109300.0000,109850.0000,108160.0000,108880.0000,18254,36332,0,0,0.0000
20001106,109010.0000,110900.0000,108700.0000,110650.0000,24758,36744,0,0,0.0000
20001107,110560.0000,110700.0000,109800.0000,110330.0000,15868,35952,0,0,0.0000
20001108,109900.0000,111100.0000,109200.0000,109330.0000,20290,37118,0,0,0.0000
20001109,109320.0000,109850.0000,106450.0000,108580.0000,41512,37240,0,0,0.0000
20001110,108500.0000,108710.0000,106310.0000,106400.0000,30914,36248,0,0,0.0000
20001113,106000.0000,106450.0000,104100.0000,105680.0000,35574,36468,0,0,0.0000
20001114,105810.0000,108200.0000,105750.0000,107650.0000,27620,37264,0,0,0.0000
20001115,107550.0000,108500.0000,106800.0000,107530.0000,23366,37894,0,0,0.0000
20001116,107490.0000,108000.0000,106700.0000,106730.0000,20166,37472,0,0,0.0000
20001117,106690.0000,108250.0000,106000.0000,106530.0000,23370,37348,0,0,0.0000
20001120,106450.0000,106750.0000,104750.0000,105000.0000,20504,37216,0,0,0.0000
20001121,105250.0000,106100.0000,104450.0000,105650.0000,22978,37510,0,0,0.0000
20001122,105720.0000,106450.0000,103950.0000,104180.0000,22870,37850,0,0,0.0000
20001124,104650.0000,105500.0000,104520.0000,105250.0000,8572,38074,0,0,0.0000
20001127,105680.0000,106600.0000,105680.0000,106070.0000,18642,38560,0,0,0.0000
20001128,105990.0000,106550.0000,105150.0000,105380.0000,30706,40296,0,0,0.0000
20001129,105250.0000,106750.0000,105050.0000,106020.0000,31308,40994,0,0,0.0000
20001130,105750.0000,106050.0000,103050.0000,104350.0000,51554,40640,0,0,0.0000
20001201,104650.0000,105400.0000,103650.0000,103980.0000,27918,39130,0,0,0.0000
20001204,104200.0000,107000.0000,103250.0000,106100.0000,34406,38990,0,0,0.0000
20001205,106850.0000,109340.0000,106500.0000,108900.0000,31584,37602,0,0,0.0000
20001206,108750.0000,108940.0000,106300.0000,106780.0000,35122,38054,0,0,0.0000
20001207,106660.0000,107190.0000,105500.0000,105810.0000,51658,30542,200103,200103,0.0000
20001208,107210.0000,109600.0000,106000.0000,106300.0000,32452,20408,0,0,1230.0000
20001211,108100.0000,110440.0000,107200.0000,108750.0000,24062,22938,0,0,0.0000
20001212,108400.0000,110250.0000,108350.0000,109500.0000,30760,25810,0,0,0.0000
20001213,109600.0000,110650.0000,109010.0000,109150.0000,38108,30968,0,0,0.0000
20001214,109200.0000,109490.0000,106660.0000,107800.0000,28056,30388,0,0,0.0000
20001215,107400.0000,108000.0000,105000.0000,105150.0000,30328,31308,0,0,0.0000
20001218,105410.0000,108150.0000,105410.0000,108000.0000,24494,32636,0,0,0.0000
20001219,107900.0000,109200.0000,106880.0000,107010.0000,29658,33786,0,0,0.0000
20001220,106900.0000,107090.0000,104170.0000,104380.0000,30378,35186,0,0,0.0000
20001221,104550.0000,106480.0000,103200.0000,106150.0000,25354,34578,0,0,0.0000
20001222,106150.0000,108250.0000,106000.0000,108100.0000,15192,36438,0,0,0.0000
20001226,108000.0000,108650.0000,107250.0000,108530.0000,7858,36056,0,0,0.0000
20001227,108300.0000,109800.0000,107650.0000,109700.0000,14866,37488,0,0,0.0000
20001228,109520.0000,110550.0000,108800.0000,109850.0000,11432,38380,0,0,0.0000
20001229,109850.0000,110640.0000,108400.0000,108730.0000,10684,38124,0,0,0.0000
20010102,108610.0000,108960.0000,106850.0000,107620.0000,24640,39270,0,0,0.0000
20010103,107850.0000,112500.0000,106770.0000,110420.0000,42694,41564,0,0,0.0000
20010104,110350.0000,111350.0000,109810.0000,110250.0000,29658,41678,0,0,0.0000
20010105,110100.0000,110700.0000,107000.0000,107100.0000,35356,41822,0,0,0.0000
20010108,107250.0000,107900.0000,106010.0000,107150.0000,26416,41784,0,0,0.0000
20010109,107350.0000,107770.0000,106200.0000,106450.0000,27884,43400,0,0,0.0000
20010110,106510.0000,107350.0000,105500.0000,107300.0000,31586,43684,0,0,0.0000
20010111,107250.0000,107250.0000,106000.0000,106500.0000,22644,43554,0,0,0.0000
20010112,106620.0000,107050.0000,105200.0000,105950.0000,23174,44070,0,0,0.0000
20010116,105950.0000,107550.0000,105520.0000,107250.0000,22528,44312,0,0,0.0000
20010117,107750.0000,108200.0000,106100.0000,106630.0000,35642,44642,0,0,0.0000
20010118,106840.0000,108150.0000,106300.0000,107450.0000,30452,44720,0,0,0.0000
20010119,107930.0000,108240.0000,106100.0000,106200.0000,26684,44106,0,0,0.0000
20010122,106300.0000,107000.0000,105700.0000,106730.0000,22734,44032,0,0,0.0000
20010123,106540.0000,107490.0000,106100.0000,106940.0000,17916,43070,0,0,0.0000
20010124,107120.0000,107400.0000,106700.0000,107000.0000,15308,42312,0,0,0.0000
20010125,107010.0000,108380.0000,106800.0000,107820.0000,27830,43256,0,0,0.0000
20010126,107600.0000,108000.0000,106700.0000,107100.0000,20860,42944,0,0,0.0000
20010129,107180.0000,107740.0000,106530.0000,107520.0000,17824,43380,0,0,0.0000
20010130,107490.0000,109450.0000,107260.0000,109200.0000,23466,44296,0,0,0.0000
20010131,109280.0000,109900.0000,108750.0000,108980.0000,26372,44084,0,0,0.0000
20010201,108950.0000,110650.0000,108750.0000,110450.0000,34514,44460,0,0,0.0000
20010202,110440.0000,110700.0000,108800.0000,108950.0000,30008,41930,0,0,0.0000
20010205,109010.0000,110300.0000,108600.0000,110220.0000,20974,42644,0,0,0.0000
20010206,110100.0000,110750.0000,109490.0000,109750.0000,23738,43082,0,0,0.0000
20010207,109590.0000,110390.0000,109350.0000,110000.0000,27460,44320,0,0,0.0000
20010208,110040.0000,110200.0000,108860.0000,108980.0000,23598,44432,0,0,0.0000
20010209,109010.0000,109230.0000,107850.0000,108370.0000,26026,43782,0,0,0.0000
20010212,108310.0000,109950.0000,108250.0000,109720.0000,28224,45552,0,0,0.0000
20010213,109740.0000,110440.0000,109200.0000,109430.0000,29600,46676,0,0,0.0000
20010214,109370.0000,109500.0000,108100.0000,108330.0000,34412,46118,0,0,0.0000
20010215,108390.0000,109490.0000,108300.0000,109400.0000,29302,45594,0,0,0.0000
20010216,109050.0000,109190.0000,107500.0000,108230.0000,31914,45404,0,0,0.0000
20010220,108270.0000,109260.0000,107510.0000,107800.0000,29132,45632,0,0,0.0000
20010221,107950.0000,108000.0000,105260.0000,105400.0000,39962,45904,0,0,0.0000
20010222,105400.0000,105950.0000,104000.0000,105670.0000,45348,43674,0,0,0.0000
20010223,105660.0000,105990.0000,103110.0000,104650.0000,54300,45398,0,0,0.0000
20010226,104940.0000,106750.0000,104400.0000,106680.0000,34424,46062,0,0,0.0000
20010227,106560.0000,107200.0000,105750.0000,106750.0000,34822,46804,0,0,0.0000
20010228,106710.0000,107050.0000,104410.0000,104990.0000,42418,47620,0,0,0.0000
20010301,104800.0000,105050.0000,103160.0000,104750.0000,47086,48276,0,0,0.0000
20010302,104350.0000,105950.0000,103050.0000,104700.0000,53918,47636,0,0,0.0000
20010305,104800.0000,105800.0000,104600.0000,105570.0000,18760,46344,0,0,0.0000
20010306,105650.0000,107000.0000,105650.0000,106130.0000,40896,45948,0,0,0.0000
20010307,106240.0000,107650.0000,106050.0000,107540.0000,48336,45626,200106,200106,0.0000
20010308,108550.0000,109680.0000,108100.0000,109500.0000,78608,26458,0,0,960.0000
20010309,109050.0000,109150.0000,106700.0000,107050.0000,67486,32390,0,0,0.0000
20010312,106990.0000,106990.0000,102300.0000,102830.0000,94442,39796,0,0,0.0000
20010313,102950.0000,104000.0000,102000.0000,103810.0000,68442,44076,0,0,0.0000
20010314,103800.0000,103800.0000,99800.0000,100950.0000,90076,48734,0,0,0.0000
20010315,100850.0000,102000.0000,100600.0000,101050.0000,41746,49988,0,0,0.0000
20010316,101460.0000,101580.0000,98950.0000,99100.0000,39108,51272,0,0,0.0000
20010319,99360.0000,100750.0000,98660.0000,100450.0000,29742,49334,0,0,0.0000
20010320,100320.0000,101100.0000,97650.0000,97780.0000,43726,51520,0,0,0.0000
20010321,97680.0000,98470.0000,95100.0000,95580.0000,67206,52402,0,0,0.0000
20010322,95710.0000,95930.0000,91480.0000,94280.0000,82272,54178,0,0,0.0000
20010323,94760.0000,96050.0000,94020.0000,95940.0000,52558,52194,0,0,0.0000
20010326,95940.0000,98050.0000,95790.0000,97850.0000,39588,52850,0,0,0.0000
20010327,97850.0000,100200.0000,97100.0000,99870.0000,49310,53960,0,0,0.0000
20010328,99300.0000,99510.0000,97500.0000,98230.0000,44842,55150,0,0,0.0000
20010329,98300.0000,99500.0000,97400.0000,98670.0000,44780,55638,0,0,0.0000
20010330,98670.0000,99750.0000,98050.0000,99620.0000,35330,55078,0,0,0.0000
20010402,99700.0000,100450.0000,97550.0000,97800.0000,50908,59924,0,0,0.0000
20010403,97890.0000,97970.0000,94650.0000,94800.0000,63282,62862,0,0,0.0000
20010404,94790.0000,96750.0000,94130.0000,95880.0000,60300,62806,0,0,0.0000
20010405,96450.0000,100000.0000,96450.0000,99800.0000,48886,61304,0,0,0.0000
20010406,99970.0000,100000.0000,97600.0000,98750.0000,47914,64270,0,0,0.0000
20010409,98870.0000,99940.0000,98060.0000,99300.0000,34686,62138,0,0,0.0000
20010410,99400.0000,102200.0000,99110.0000,101370.0000,50938,63718,0,0,0.0000
20010411,101420.0000,102800.0000,100000.0000,100650.0000,49546,64052,0,0,0.0000
20010412,100660.0000,102300.0000,99750.0000,102150.0000,30328,63752,0,0,0.0000
20010416,101900.0000,102350.0000,100900.0000,101350.0000,27596,62384,0,0,0.0000
20010417,101510.0000,103750.0000,100560.0000,102450.0000,39648,63020,0,0,0.0000
20010418,103600.0000,107400.0000,103360.0000,106650.0000,56398,65994,0,0,0.0000
20010419,107290.0000,107800.0000,106040.0000,107350.0000,36964,64280,0,0,0.0000
20010420,107260.0000,107400.0000,105650.0000,106400.0000,29984,60012,0,0,0.0000
20010423,106540.0000,106540.0000,105200.0000,105430.0000,25726,59692,0,0,0.0000
20010424,105600.0000,106800.0000,104810.0000,105130.0000,33620,59132,0,0,0.0000
20010425,105100.0000,106750.0000,104770.0000,106700.0000,33596,59856,0,0,0.0000
20010426,106500.0000,108050.0000,106200.0000,107270.0000,32814,59480,0,0,0.0000
20010427,107160.0000,108800.0000,107000.0000,108550.0000,29280,59156,0,0,0.0000
20010430,108620.0000,109350.0000,107300.0000,107380.0000,40580,60408,0,0,0.0000
20010501,107380.0000,109350.0000,107100.0000,109250.0000,44688,59446,0,0,0.0000
20010502,109300.0000,109580.0000,108200.0000,108900.0000,43520,60222,0,0,0.0000
20010503,108850.0000,108900.0000,107400.0000,108280.0000,37596,62470,0,0,0.0000
20010504,108200.0000,110130.0000,106750.0000,110060.0000,52746,65948,0,0,0.0000
20010507,109940.0000,110150.0000,109100.0000,109430.0000,31546,63122,0,0,0.0000
20010508,109250.0000,109930.0000,108400.0000,108980.0000,33842,62338,0,0,0.0000
20010509,108790.0000,109400.0000,108190.0000,108760.0000,29546,62432,0,0,0.0000
20010510,108870.0000,110050.0000,108870.0000,109450.0000,25966,63334,0,0,0.0000
20010511,109340.0000,109850.0000,107900.0000,108650.0000,33168,62164,0,0,0.0000
20010514,108740.0000,109100.0000,107950.0000,109050.0000,16070,61080,0,0,0.0000
20010515,108970.0000,109500.0000,108300.0000,109220.0000,29976,61158,0,0,0.0000
20010516,109130.0000,112740.0000,108260.0000,112520.0000,64202,65948,0,0,0.0000
20010517,112800.0000,113650.0000,112160.0000,112870.0000,46644,65192,0,0,0.0000
20010518,112640.0000,113490.0000,112200.0000,113420.0000,30766,63718,0,0,0.0000
20010521,113370.0000,113750.0000,112550.0000,113500.0000,34728,65576,0,0,0.0000
20010522,113560.0000,113700.0000,112610.0000,112850.0000,31736,65066,0,0,0.0000
20010523,112750.0000,112790.0000,111150.0000,111250.0000,30596,64008,0,0,0.0000
20010524,111180.0000,111900.0000,110600.0000,111450.0000,26622,61534,0,0,0.0000
20010525,111550.0000,111550.0000,110100.0000,110280.0000,16958,61038,0,0,0.0000
20010529,110330.0000,110850.0000,109850.0000,110520.0000,30842,62262,0,0,0.0000
20010530,110570.0000,110570.0000,108750.0000,109000.0000,35558,60412,0,0,0.0000
20010531,109050.0000,109980.0000,108750.0000,109100.0000,27924,59456,0,0,0.0000
20010601,109350.0000,110600.0000,108400.0000,110350.0000,36960,63304,0,0,0.0000
20010604,110340.0000,110950.0000,109450.0000,110650.0000,23056,62862,0,0,0.0000
20010605,110750.0000,112100.0000,110490.0000,111940.0000,31228,63922,0,0,0.0000
20010606,111970.0000,111990.0000,110650.0000,110930.0000,47428,58596,0,0,0.0000
20010607,110840.0000,111100.0000,110100.0000,110800.0000,75968,47412,200109,200109,0.0000
20010608,111900.0000,112000.0000,109950.0000,110450.0000,39014,31160,0,0,700.0000
20010611,110470.0000,110500.0000,109430.0000,110050.0000,43712,34874,0,0,0.0000
20010612,110000.0000,110650.0000,108550.0000,110220.0000,50406,38956,0,0,0.0000
20010613,110230.0000,110830.0000,109300.0000,109410.0000,42810,41836,0,0,0.0000
20010614,109380.0000,109530.0000,107100.0000,107300.0000,63846,44166,0,0,0.0000
20010615,107450.0000,107810.0000,106320.0000,107240.0000,35338,44240,0,0,0.0000
20010618,107200.0000,107750.0000,106560.0000,107470.0000,23456,43664,0,0,0.0000
20010619,107630.0000,108150.0000,106200.0000,106650.0000,36022,44218,0,0,0.0000
20010620,106650.0000,107700.0000,106090.0000,107100.0000,36022,44218,0,0,0.0000
20010621,107170.0000,108230.0000,106550.0000,107550.0000,26142,44374,0,0,0.0000
20010622,107510.0000,107660.0000,106300.0000,106800.0000,25174,44060,0,0,0.0000
20010625,106790.0000,107240.0000,105250.0000,105500.0000,28988,44476,0,0,0.0000
20010626,105390.0000,105940.0000,104450.0000,105150.0000,34816,45348,0,0,0.0000
20010627,105160.0000,105850.0000,104560.0000,104950.0000,24898,45794,0,0,0.0000
20010628,105060.0000,107240.0000,104600.0000,106020.0000,32140,46692,0,0,0.0000
20010629,106240.0000,106600.0000,105460.0000,105650.0000,22516,47354,0,0,0.0000
20010702,105640.0000,106950.0000,104800.0000,106550.0000,28818,48916,0,0,0.0000
20010703,106690.0000,106690.0000,105750.0000,106350.0000,22702,47746,0,0,0.0000
20010705,106020.0000,106150.0000,105000.0000,105150.0000,22630,48828,0,0,0.0000
20010706,104990.0000,105100.0000,102650.0000,102960.0000,40848,49972,0,0,0.0000
20010709,102910.0000,103700.0000,102500.0000,103210.0000,29180,49316,0,0,0.0000
20010710,103180.0000,103790.0000,101960.0000,102080.0000,31602,49168,0,0,0.0000
20010711,102020.0000,103150.0000,101600.0000,102850.0000,44794,51254,0,0,0.0000
20010712,103030.0000,105600.0000,103030.0000,105520.0000,39282,50202,0,0,0.0000
20010713,105600.0000,106000.0000,104640.0000,105950.0000,24436,49158,0,0,0.0000
20010716,105940.0000,106050.0000,104760.0000,105200.0000,21336,48772,0,0,0.0000
20010717,105010.0000,106800.0000,104750.0000,106400.0000,33388,49970,0,0,0.0000
20010718,106300.0000,106310.0000,105150.0000,105800.0000,38930,51808,0,0,0.0000
20010719,105620.0000,107250.0000,105530.0000,106550.0000,39168,53504,0,0,0.0000
20010720,106010.0000,106350.0000,105600.0000,106030.0000,20126,52206,0,0,0.0000
20010723,105940.0000,106890.0000,104100.0000,104130.0000,33358,52136,0,0,0.0000
20010724,104130.0000,104480.0000,102250.0000,102900.0000,44098,53510,0,0,0.0000
20010725,103350.0000,104430.0000,102800.0000,104200.0000,34884,54092,0,0,0.0000
20010726,104110.0000,104950.0000,103100.0000,104850.0000,30164,54716,0,0,0.0000
20010727,104930.0000,104930.0000,104050.0000,104530.0000,20818,56822,0,0,0.0000
20010730,104300.0000,104850.0000,103810.0000,104330.0000,17774,55510,0,0,0.0000
20010731,104350.0000,106230.0000,104300.0000,105300.0000,34734,56178,0,0,0.0000
20010801,105200.0000,106200.0000,105100.0000,105470.0000,25156,55592,0,0,0.0000
20010802,105450.0000,106550.0000,105350.0000,105750.0000,19842,55734,0,0,0.0000
20010803,105800.0000,106150.0000,104500.0000,105500.0000,31672,57036,0,0,0.0000
20010806,105500.0000,105650.0000,103950.0000,104070.0000,24988,57236,0,0,0.0000
20010807,104240.0000,105000.0000,103800.0000,104670.0000,27780,57174,0,0,0.0000
20010808,104600.0000,105050.0000,102800.0000,103030.0000,35260,59404,0,0,0.0000
20010809,103000.0000,103350.0000,102150.0000,103250.0000,42910,63132,0,0,0.0000
20010810,103250.0000,104590.0000,102050.0000,104300.0000,49024,63710,0,0,0.0000
20010813,104300.0000,104650.0000,103820.0000,104250.0000,20026,62584,0,0,0.0000
20010814,104200.0000,105000.0000,103970.0000,104320.0000,24044,63030,0,0,0.0000
20010815,104340.0000,104870.0000,103500.0000,103580.0000,28298,63426,0,0,0.0000
20010816,103410.0000,104300.0000,102810.0000,104250.0000,36628,62334,0,0,0.0000
20010817,104100.0000,104300.0000,101810.0000,102550.0000,42408,65288,0,0,0.0000
20010820,102510.0000,103740.0000,102200.0000,103650.0000,29424,62632,0,0,0.0000
20010821,103600.0000,103950.0000,101500.0000,101630.0000,43080,66184,0,0,0.0000
20010822,101710.0000,103250.0000,101450.0000,102920.0000,54724,66926,0,0,0.0000
20010823,103050.0000,103050.0000,102220.0000,102460.0000,25802,66846,0,0,0.0000
20010824,102590.0000,104700.0000,102400.0000,104570.0000,46086,66152,0,0,0.0000
20010827,104570.0000,104800.0000,103850.0000,103900.0000,23974,64758,0,0,0.0000
20010828,103910.0000,104100.0000,102250.0000,102380.0000,35816,64538,0,0,0.0000
20010829,102400.0000,102850.0000,100810.0000,101110.0000,55492,66106,0,0,0.0000
20010830,101070.0000,101340.0000,98700.0000,99230.0000,62948,65626,0,0,0.0000
20010831,99380.0000,100600.0000,99000.0000,99850.0000,36452,65734,0,0,0.0000
20010904,99530.0000,102000.0000,99250.0000,99890.0000,76328,67126,0,0,0.0000
20010905,99750.0000,100800.0000,98850.0000,100450.0000,87184,57678,0,0,0.0000
20010906,100520.0000,100600.0000,98120.0000,98200.0000,64044,58044,200112,200112,0.0000
20010907,98650.0000,98900.0000,95850.0000,96040.0000,83484,17730,0,0,150.0000
20010910,95940.0000,97200.0000,94790.0000,96650.0000,67236,18956,0,0,0.0000
20010911,96650.0000,97300.0000,94090.0000,94090.0000,6500,19444,0,0,0.0000
20010917,90990.0000,92000.0000,87000.0000,89120.0000,92076,26508,0,0,0.0000
20010918,89450.0000,90530.0000,87990.0000,89240.0000,101716,40128,0,0,0.0000
20010919,89550.0000,90100.0000,84750.0000,87330.0000,137738,52830,0,0,0.0000
20010920,87640.0000,87650.0000,83120.0000,83380.0000,107892,58410,0,0,0.0000
20010921,83300.0000,84600.0000,78000.0000,82680.0000,101684,64522,0,0,0.0000
20010924,82790.0000,86620.0000,82700.0000,86250.0000,62996,58504,0,0,0.0000
20010925,86310.0000,87200.0000,85050.0000,86850.0000,53168,56020,0,0,0.0000
20010926,86600.0000,87400.0000,85250.0000,86100.0000,44374,56508,0,0,0.0000
20010927,86010.0000,86920.0000,84740.0000,86840.0000,42986,58506,0,0,0.0000
20010928,86960.0000,88700.0000,86850.0000,88410.0000,45906,57824,0,0,0.0000
20011001,88410.0000,88700.0000,87300.0000,88570.0000,31950,58920,0,0,0.0000
20011002,88360.0000,89750.0000,87820.0000,89670.0000,40694,60284,0,0,0.0000
20011003,89550.0000,91600.0000,88450.0000,91200.0000,56150,61240,0,0,0.0000
20011004,91200.0000,91950.0000,90400.0000,90880.0000,47228,61756,0,0,0.0000
20011005,90600.0000,91500.0000,89450.0000,91000.0000,47230,63352,0,0,0.0000
20011008,90390.0000,91550.0000,89550.0000,90610.0000,27044,61198,0,0,0.0000
20011009,90600.0000,91300.0000,90050.0000,90530.0000,28486,60846,0,0,0.0000
20011010,90750.0000,92680.0000,90020.0000,92550.0000,51794,63068,0,0,0.0000
20011011,92380.0000,94550.0000,92350.0000,94200.0000,64692,62354,0,0,0.0000
20011012,94500.0000,94500.0000,91950.0000,93500.0000,48614,63844,0,0,0.0000
20011015,93000.0000,93590.0000,92350.0000,93460.0000,31174,61754,0,0,0.0000
20011016,93350.0000,94200.0000,92950.0000,93800.0000,41568,62724,0,0,0.0000
20011017,94200.0000,95000.0000,91780.0000,91900.0000,69520,64104,0,0,0.0000
20011018,91850.0000,92360.0000,91330.0000,91830.0000,42660,62048,0,0,0.0000
20011019,91860.0000,92200.0000,90750.0000,91920.0000,34442,62288,0,0,0.0000
20011022,91990.0000,94050.0000,91470.0000,93970.0000,39994,64388,0,0,0.0000
20011023,93770.0000,94520.0000,93000.0000,93530.0000,40872,63824,0,0,0.0000
20011024,93460.0000,94250.0000,92750.0000,93300.0000,40478,64410,0,0,0.0000
20011025,93410.0000,94940.0000,91660.0000,94870.0000,63348,65392,0,0,0.0000
20011026,94750.0000,96000.0000,94150.0000,95100.0000,45930,63212,0,0,0.0000
20011029,95050.0000,95050.0000,91900.0000,92080.0000,50840,62080,0,0,0.0000
20011030,92000.0000,92100.0000,90500.0000,91100.0000,46730,62348,0,0,0.0000
20011031,91120.0000,92200.0000,90360.0000,90500.0000,50332,61866,0,0,0.0000
20011101,90330.0000,92850.0000,90000.0000,92450.0000,50264,63326,0,0,0.0000
20011102,92390.0000,93440.0000,91750.0000,93300.0000,34920,61536,0,0,0.0000
20011105,93220.0000,94700.0000,93120.0000,94350.0000,27230,60724,0,0,0.0000
20011106,94590.0000,96010.0000,93700.0000,95950.0000,39090,60810,0,0,0.0000
20011107,95850.0000,96450.0000,94860.0000,95600.0000,49128,59908,0,0,0.0000
20011108,95650.0000,97200.0000,95450.0000,95990.0000,46318,59176,0,0,0.0000
20011109,95900.0000,96250.0000,95050.0000,96160.0000,29064,58034,0,0,0.0000
20011112,95850.0000,96250.0000,93800.0000,95250.0000,2258,58034,0,0,0.0000
20011113,95390.0000,97720.0000,95390.0000,97640.0000,41104,59098,0,0,0.0000
20011114,97420.0000,98580.0000,97360.0000,98400.0000,43018,61470,0,0,0.0000
20011115,98270.0000,99040.0000,97900.0000,98850.0000,36878,60542,0,0,0.0000
20011116,98860.0000,99330.0000,97940.0000,98700.0000,29236,58936,0,0,0.0000
20011119,98900.0000,100080.0000,98790.0000,99990.0000,34048,59846,0,0,0.0000
20011120,99940.0000,99940.0000,98950.0000,99050.0000,33726,57846,0,0,0.0000
20011121,98920.0000,99460.0000,98000.0000,98330.0000,24982,57332,0,0,0.0000
20011123,98530.0000,99850.0000,97770.0000,99820.0000,14022,56486,0,0,0.0000
20011126,99930.0000,100040.0000,99050.0000,99700.0000,29806,57422,0,0,0.0000
20011127,99700.0000,99990.0000,98290.0000,98800.0000,47204,57664,0,0,0.0000
20011128,98650.0000,98700.0000,97000.0000,97130.0000,43054,56724,0,0,0.0000
20011129,97200.0000,98700.0000,96860.0000,98650.0000,38780,55186,0,0,0.0000
20011130,98460.0000,98950.0000,98000.0000,98380.0000,29518,53850,0,0,0.0000
20011203,97950.0000,98100.0000,97020.0000,97600.0000,30482,54158,0,0,0.0000
20011204,97580.0000,99340.0000,97450.0000,99270.0000,36582,52488,0,0,0.0000
20011205,99200.0000,101490.0000,99120.0000,101100.0000,40944,53030,0,0,0.0000
20011206,101070.0000,101800.0000,100800.0000,101080.0000,36094,52394,200203,200203,0.0000
20011207,101080.0000,101250.0000,100050.0000,100740.0000,31956,5078,0,0,-20.0000
20011210,100710.0000,100750.0000,99100.0000,99160.0000,34624,7612,0,0,0.0000
20011211,99270.0000,100200.0000,98650.0000,98890.0000,43174,9912,0,0,0.0000
20011212,99200.0000,99320.0000,98000.0000,98980.0000,41596,13928,0,0,0.0000
20011213,98910.0000,99000.0000,97250.0000,97300.0000,61530,20972,0,0,0.0000
20011214,97570.0000,98600.0000,97350.0000,98390.0000,39274,23582,0,0,0.0000
20011217,98090.0000,99350.0000,98010.0000,99020.0000,46258,29050,0,0,0.0000
20011218,99010.0000,100200.0000,98850.0000,100120.0000,41470,31932,0,0,0.0000
20011219,99780.0000,100880.0000,99150.0000,100800.0000,51086,36700,0,0,0.0000
20011220,100650.0000,100790.0000,99810.0000,99880.0000,46078,40606,0,0,0.0000
20011221,99800.0000,100750.0000,99250.0000,100450.0000,21180,41214,0,0,0.0000
20011224,100360.0000,100700.0000,100300.0000,100400.0000,3830,39452,0,0,0.0000
20011226,100140.0000,101700.0000,100000.0000,101170.0000,15160,41292,0,0,0.0000
20011227,101020.0000,101440.0000,100800.0000,101330.0000,13506,41446,0,0,0.0000
20011228,101450.0000,101850.0000,101010.0000,101100.0000,13558,40488,0,0,0.0000
20011231,101080.0000,101350.0000,99550.0000,99680.0000,11414,39324,0,0,0.0000
20020102,99800.0000,100830.0000,99300.0000,100650.0000,29430,39944,0,0,0.0000
20020103,100550.0000,101900.0000,100330.0000,101800.0000,30278,40340,0,0,0.0000
20020104,101780.0000,102800.0000,101600.0000,102690.0000,33416,40490,0,0,0.0000
20020107,102600.0000,103000.0000,101810.0000,101980.0000,35312,41722,0,0,0.0000
20020108,101950.0000,102300.0000,101150.0000,101600.0000,35458,41978,0,0,0.0000
20020109,101700.0000,102700.0000,100550.0000,100760.0000,46128,43614,0,0,0.0000
20020110,100700.0000,101100.0000,100220.0000,100730.0000,34440,44552,0,0,0.0000
20020111,100780.0000,101060.0000,99700.0000,99880.0000,36374,44252,0,0,0.0000
20020114,99800.0000,99970.0000,98760.0000,98950.0000,32312,43452,0,0,0.0000
20020115,99030.0000,99800.0000,98550.0000,99270.0000,37588,43242,0,0,0.0000
20020116,98900.0000,99090.0000,96850.0000,96900.0000,56048,48322,0,0,0.0000
20020117,97080.0000,98540.0000,97050.0000,98090.0000,40954,46260,0,0,0.0000
20020118,97580.0000,98200.0000,97150.0000,97760.0000,35646,47498,0,0,0.0000
20020122,97870.0000,98450.0000,96840.0000,97120.0000,33676,48828,0,0,0.0000
20020123,97260.0000,97700.0000,96740.0000,97280.0000,39230,48298,0,0,0.0000
20020124,97360.0000,98550.0000,97250.0000,97940.0000,37572,48656,0,0,0.0000
20020125,97900.0000,98950.0000,97350.0000,98320.0000,41570,50804,0,0,0.0000
20020128,98280.0000,98900.0000,97850.0000,98670.0000,23512,49728,0,0,0.0000
20020129,98800.0000,99010.0000,95900.0000,96030.0000,58610,53416,0,0,0.0000
20020130,96050.0000,97800.0000,95150.0000,97700.0000,64168,54412,0,0,0.0000
20020131,97750.0000,99140.0000,97460.0000,99070.0000,36296,53314,0,0,0.0000
20020201,99000.0000,99350.0000,98450.0000,99070.0000,34140,54948,0,0,0.0000
20020204,98910.0000,99020.0000,96550.0000,96830.0000,44294,54248,0,0,0.0000
20020205,96950.0000,97650.0000,95900.0000,96600.0000,58508,56454,0,0,0.0000
20020206,96540.0000,97250.0000,96000.0000,96450.0000,51096,56196,0,0,0.0000
20020207,96250.0000,97350.0000,95800.0000,95930.0000,41370,57710,0,0,0.0000
20020208,96000.0000,97510.0000,95630.0000,97450.0000,60256,59620,0,0,0.0000
20020211,97450.0000,98850.0000,97120.0000,98650.0000,35202,60512,0,0,0.0000
20020212,98660.0000,99000.0000,97950.0000,98600.0000,30884,60348,0,0,0.0000
20020213,98650.0000,99950.0000,98400.0000,99830.0000,38994,61140,0,0,0.0000
20020214,99900.0000,100520.0000,99510.0000,100000.0000,36948,62198,0,0,0.0000
20020215,100000.0000,100050.0000,98860.0000,98980.0000,39320,65196,0,0,0.0000
20020219,99040.0000,99040.0000,97250.0000,97380.0000,41882,65966,0,0,0.0000
20020220,97450.0000,99740.0000,97300.0000,99670.0000,64634,71540,0,0,0.0000
