trade_id,PL,closeVWAP_timestamp,closedWhen,closedWhenUnixTimeStamp,closing_price_VWAP,expir,instrument,long_or_short,markToMarket_time,openVWAP_timestamp,open_or_closed,openedWhen,opening_price_VWAP,ptValue,putcall,quant_closed,quant_opened,strike,symbol,symbol_description,underlying
101217623,-2,1457982738,,,0.98710,,forex,long,2016-03-14 15:12:18,1457982738,open,2016-03-14 15:08:56,0.98717,10000,,0,1,,USDCHF,,
101139243,-261,1457597723,2016-03-10 08:08:51,1457615331,0.99710,,forex,short,2016-03-10 03:15:23,1457613843,closed,2016-03-10 02:45:50,0.99762,10000,,3,3,,USDCHF,,
101143089,-565,1457619294,2016-03-10 09:14:56,1457619296,1.00185,,forex,long,2016-03-10 09:14:54,1457617572,closed,2016-03-10 08:08:56,1.00652,10000,,12,12,,USDCHF,,
101144533,45,1457680478,2016-03-11 02:14:40,1457680480,0.98464,,forex,short,2016-03-11 02:14:38,1457678696,closed,2016-03-10 09:15:00,0.98486,10000,,21,21,,USDCHF,,
101171595,-128,1457708917,2016-03-11 10:08:39,1457708919,0.98518,,forex,long,2016-03-11 10:08:37,1457694846,closed,2016-03-11 02:14:45,0.98675,10000,,8,8,,USDCHF,,
101178964,28,1457979912,2016-03-11 14:06:19,1457723179,0.98200,,forex,short,,1457714459,closed,2016-03-11 10:08:44,0.98256,10000,,5,5,,USDCHF,,
101185301,-4,1457979912,2016-03-11 15:07:15,1457726835,0.98147,,forex,long,,1457725364,closed,2016-03-11 14:06:23,0.98156,10000,,5,5,,USDCHF,,
101186787,-113,1457979912,2016-03-13 17:40:28,1457905228,0.98425,,forex,short,,1457727048,closed,2016-03-11 15:07:19,0.98147,10000,,4,4,,USDCHF,,
101196716,-12,1457979912,2016-03-13 19:48:04,1457912884,0.98264,,forex,long,,1457906537,closed,2016-03-13 17:40:33,0.98378,10000,,1,1,,USDCHF,,
101197959,-9,1457979912,2016-03-13 22:48:29,1457923709,0.98354,,forex,short,,1457913046,closed,2016-03-13 19:48:08,0.98264,10000,,1,1,,USDCHF,,
101199762,9,1457979912,2016-03-14 09:06:59,1457960819,0.98582,,forex,long,,1457959168,closed,2016-03-13 22:48:33,0.98564,10000,,5,5,,USDCHF,,
101206005,-72,1457979912,2016-03-14 10:05:56,1457964356,0.98736,,forex,short,,1457961082,closed,2016-03-14 09:07:04,0.98593,10000,,5,5,,USDCHF,,
101209224,27,1457979912,2016-03-14 11:07:38,1457968058,0.98646,,forex,long,,1457966293,closed,2016-03-14 10:34:43,0.98593,10000,,5,5,,USDCHF,,
101212173,-1,1457979912,2016-03-14 12:37:56,1457973476,0.98584,,forex,short,,1457971831,closed,2016-03-14 12:06:18,0.98572,10000,,1,1,,USDCHF,,
101213188,-1,1457979912,2016-03-14 13:09:00,1457975340,0.98562,,forex,long,,1457973675,closed,2016-03-14 12:38:00,0.98575,10000,,1,1,,USDCHF,,
101213860,-14,1457979912,2016-03-14 13:37:27,1457977047,0.98698,,forex,short,,1457975625,closed,2016-03-14 13:09:04,0.98562,10000,,1,1,,USDCHF,,
101214906,9,1457977281,2016-03-14 14:38:17,1457980697,0.98779,,forex,long,2016-03-14 13:41:21,1457977281,closed,2016-03-14 13:37:32,0.98695,10000,,1,1,,USDCHF,,
101216787,8,1457980978,2016-03-14 15:08:51,1457982531,0.98719,,forex,short,2016-03-14 14:42:58,1457980978,closed,2016-03-14 14:38:22,0.98799,10000,,1,1,,USDCHF,,
