trade_id,PL,closeVWAP_timestamp,closedWhen,closedWhenUnixTimeStamp,closing_price_VWAP,expir,instrument,long_or_short,markToMarket_time,openVWAP_timestamp,open_or_closed,openedWhen,opening_price_VWAP,ptValue,putcall,quant_closed,quant_opened,strike,symbol,symbol_description,underlying
101219131,-23,1457986167,,,113.82400,,forex,long,2016-03-14 16:09:27,1457986167,open,2016-03-14 16:05:30,113.82400,10000,,0,10,,USDJPY,,
101092825,-117,1457485370,2016-03-08 23:04:27,1457496267,112.44000,,forex,short,2016-03-08 20:02:50,1457485370,closed,2016-03-08 19:50:24,112.51400,10000,,10,10,,USDJPY,,
101094522,-16,1457496424,2016-03-09 01:03:40,1457503420,112.61800,,forex,long,2016-03-08 23:07:04,1457496424,closed,2016-03-08 23:04:32,112.63100,10000,,10,10,,USDJPY,,
101099501,-281,1457503968,2016-03-09 10:03:50,1457535830,112.57800,,forex,short,2016-03-09 01:12:48,1457503968,closed,2016-03-09 01:03:44,112.61300,10000,,10,10,,USDJPY,,
101116774,6,1457536024,2016-03-09 11:03:04,1457539384,112.88000,,forex,long,2016-03-09 10:07:04,1457536024,closed,2016-03-09 10:03:55,112.93300,10000,,10,10,,USDJPY,,
101119772,-753,1457539758,2016-03-10 09:25:28,1457619928,112.89700,,forex,short,2016-03-09 11:09:18,1457539758,closed,2016-03-09 11:03:09,112.93700,10000,,10,10,,USDJPY,,
101144856,-604,1457621010,2016-03-10 15:14:08,1457640848,113.68300,,forex,long,2016-03-10 09:43:30,1457621010,closed,2016-03-10 09:25:33,113.79400,10000,,10,10,,USDJPY,,
101159268,-82,1457642630,2016-03-10 15:43:53,1457642633,113.18400,,forex,short,2016-03-10 15:43:50,1457642630,closed,2016-03-10 15:14:12,113.10500,10000,,10,10,,USDJPY,,
101160213,-24,1457644449,2016-03-10 16:14:11,1457644451,113.17100,,forex,long,2016-03-10 16:14:09,1457644449,closed,2016-03-10 15:43:58,113.19800,10000,,10,10,,USDJPY,,
101160918,-492,1457646248,2016-03-11 07:14:45,1457698485,113.13200,,forex,short,2016-03-10 16:44:08,1457646248,closed,2016-03-10 16:14:15,113.17100,10000,,10,10,,USDJPY,,
101175297,-16,1457702742,2016-03-11 08:25:45,1457702745,113.71900,,forex,long,2016-03-11 08:25:42,1457699185,closed,2016-03-11 07:14:49,113.72800,10000,,20,20,,USDJPY,,
101176223,124,1457702972,2016-03-11 10:52:17,1457711537,113.62200,,forex,short,2016-03-11 08:29:32,1457702972,closed,2016-03-11 08:25:49,113.68400,10000,,10,10,,USDJPY,,
101180451,221,1457979890,2016-03-13 20:00:12,1457913612,113.787,,forex,long,,1457711792,closed,2016-03-11 10:52:22,113.53500,10000,,10,10,,USDJPY,,
101198065,-141,1457979890,2016-03-13 21:01:41,1457917301,113.954,,forex,short,,1457913896,closed,2016-03-13 20:00:17,113.79300,10000,,10,10,,USDJPY,,
101198702,-123,1457979890,2016-03-14 00:46:44,1457930804,113.8,,forex,long,,1457917546,closed,2016-03-13 21:01:46,113.94000,10000,,10,10,,USDJPY,,
101200659,7,1457979890,2016-03-14 01:54:16,1457934856,113.794,,forex,short,,1457931087,closed,2016-03-14 00:46:49,113.80200,10000,,10,10,,USDJPY,,
101201345,-14,1457979890,2016-03-14 03:57:05,1457942225,113.777,,forex,long,,1457935084,closed,2016-03-14 01:54:20,113.79300,10000,,10,10,,USDJPY,,
101202634,38,1457979890,2016-03-14 04:03:54,1457942634,113.726,,forex,short,,1457942394,closed,2016-03-14 03:57:09,113.76900,10000,,10,10,,USDJPY,,
101202751,19,1457979890,2016-03-14 04:07:56,1457942876,113.75,,forex,long,,1457942874,closed,2016-03-14 04:03:59,113.72800,10000,,10,10,,USDJPY,,
101202795,131,1457979890,2016-03-14 06:07:57,1457950077,113.616,,forex,short,,1457943113,closed,2016-03-14 04:08:01,113.76500,10000,,10,10,,USDJPY,,
101204070,69,1457979890,2016-03-14 07:07:56,1457953676,113.691,,forex,long,,1457950315,closed,2016-03-14 06:08:01,113.61200,10000,,10,10,,USDJPY,,
101204674,21,1457979890,2016-03-14 07:37:58,1457955478,113.667,,forex,short,,1457953914,closed,2016-03-14 07:08:00,113.69100,10000,,10,10,,USDJPY,,
101204982,-8,1457979890,2016-03-14 08:33:46,1457958826,113.657,,forex,long,,1457955707,closed,2016-03-14 07:38:03,113.66600,10000,,10,10,,USDJPY,,
101205559,10,1457979890,2016-03-14 09:00:31,1457960431,113.641,,forex,short,,1457959089,closed,2016-03-14 08:33:50,113.65200,10000,,10,10,,USDJPY,,
101205879,-4,1457979890,2016-03-14 09:04:14,1457960654,113.636,,forex,long,,1457960652,closed,2016-03-14 09:00:36,113.64000,10000,,10,10,,USDJPY,,
101205934,0,1457979890,2016-03-14 09:14:28,1457961268,113.637,,forex,short,,1457961016,closed,2016-03-14 09:04:19,113.63700,10000,,10,10,,USDJPY,,
101206112,26,1457979890,2016-03-14 09:40:25,1457962825,113.67,,forex,long,,1457961511,closed,2016-03-14 09:14:33,113.64000,10000,,10,10,,USDJPY,,
101207137,20,1457979890,2016-03-14 09:48:25,1457963305,113.648,,forex,short,,1457963077,closed,2016-03-14 09:40:29,113.67100,10000,,10,10,,USDJPY,,
101207475,-24,1457979890,2016-03-14 09:56:19,1457963779,113.619,,forex,long,,1457963535,closed,2016-03-14 09:48:30,113.64600,10000,,10,10,,USDJPY,,
101207848,-11,1457979890,2016-03-14 10:00:11,1457964011,113.634,,forex,short,,1457964009,closed,2016-03-14 09:56:23,113.62200,10000,,10,10,,USDJPY,,
101207984,60,1457979890,2016-03-14 10:08:16,1457964496,113.705,,forex,long,,1457964242,closed,2016-03-14 10:00:15,113.63700,10000,,10,10,,USDJPY,,
101208325,3,1457979890,2016-03-14 10:15:20,1457964920,113.7,,forex,short,,1457964715,closed,2016-03-14 10:08:21,113.70300,10000,,10,10,,USDJPY,,
101208534,39,1457979890,2016-03-14 10:23:17,1457965397,113.738,,forex,long,,1457965157,closed,2016-03-14 10:15:25,113.69400,10000,,10,10,,USDJPY,,
